DB010,DB020,DB030,DB040,HB030,HH021,HH030,HH050,HH070,HH071,HS050,HS060,HS120
2013,BE,2330,BE10,2330,4,6,1,940.25,NA,1,1,5
2013,BE,2331,BE10,2331,1,6,1,819,NA,1,1,4
2013,BE,2338,BE10,2338,2,5,1,686.83,NA,1,1,4
2013,BE,2361,BE10,2361,3,4,1,427.82,110,1,1,6
2013,BE,2378,BE10,2378,1,6,1,339.04,316,1,1,4
2013,BE,2387,BE10,2387,3,3,1,947.36,960,1,2,3
2013,BE,2404,BE10,2404,5,4,1,326.5,NA,1,1,4
2013,BE,2411,BE10,2411,4,6,1,259.51,NA,1,2,6
2013,BE,2416,BE10,2416,2,4,1,277.67,500,1,1,4
2013,BE,2417,BE10,2417,1,5,1,415,NA,1,1,5
2013,BE,2420,BE10,2420,1,5,1,996.66,NA,1,1,3
2013,BE,2422,BE10,2422,1,5,1,1180,NA,1,1,6
2013,BE,2441,BE10,2441,2,4,1,425.42,805.66,1,1,5
2013,BE,2443,BE10,2443,1,6,1,878,NA,1,1,4
2013,BE,2452,BE10,2452,2,5,1,817.89,NA,1,1,5
2013,BE,2461,BE10,2461,1,6,1,942.58,NA,1,1,6
2013,BE,2470,BE10,2470,2,6,1,622.67,NA,1,1,6
2013,BE,2472,BE10,2472,1,5,1,420,NA,1,1,1
2013,BE,2514,BE10,2514,1,6,1,453,746.8,1,1,4
2013,BE,2518,BE10,2518,3,4,1,379,NA,1,1,4
2013,BE,2520,BE10,2520,2,5,1,396.82,NA,1,1,4
2013,BE,2528,BE10,2528,3,4,1,422.84,NA,1,1,5
2013,BE,2540,BE10,2540,2,6,1,615.4,NA,1,1,3
2013,BE,2542,BE10,2542,3,6,1,841,NA,1,2,5
2013,BE,2563,BE10,2563,4,6,1,1180,381,1,1,4
2013,BE,2574,BE10,2574,3,6,1,345.67,NA,1,1,5
2013,BE,2580,BE10,2580,1,6,1,227.17,NA,1,1,4
2013,BE,2582,BE10,2582,1,6,1,1106,381,1,1,6
2013,BE,2590,BE10,2590,1,5,1,942.58,NA,1,1,3
2013,BE,2669,BE10,2669,2,4,1,360.6,NA,1,2,5
2013,BE,2673,BE10,2673,2,4,1,537.35,NA,1,1,6
2013,BE,2686,BE10,2686,3,6,1,NA,NA,1,2,4
2013,BE,2701,BE10,2701,2,6,1,278,NA,1,2,4
2013,BE,2703,BE10,2703,1,6,1,429,NA,1,1,6
2013,BE,2730,BE10,2730,2,6,1,463.92,465,1,1,3
2013,BE,2750,BE10,2750,3,5,1,326.46,1080,1,1,4
2013,BE,2758,BE10,2758,2,5,1,901,NA,1,1,3
2013,BE,2771,BE10,2771,1,6,1,621.25,NA,1,1,4
2013,BE,2784,BE10,2784,1,4,1,602.42,NA,1,1,2
2013,BE,2788,BE10,2788,2,4,1,812,1200,1,1,3
2013,BE,2789,BE10,2789,2,5,1,930.35,1554.59,1,1,4
2013,BE,2805,BE10,2805,2,6,1,668.97,NA,1,1,4
2013,BE,2826,BE10,2826,2,3,1,2273.36,600,1,1,6
2013,BE,2857,BE10,2857,2,5,1,1569.63,NA,1,1,5
2013,BE,2861,BE10,2861,4,3,1,438,NA,1,1,1
2013,BE,2867,BE10,2867,3,4,1,779.38,350,1,1,4
2013,BE,2877,BE10,2877,1,6,1,523.72,465,1,1,2
2013,BE,2881,BE10,2881,1,6,1,1686.4,NA,1,1,4
2013,BE,2885,BE10,2885,2,4,1,942.2,NA,1,2,2
2013,BE,2904,BE10,2904,4,6,1,963.71,NA,1,2,5
2013,BE,2912,BE10,2912,1,6,1,643.76,730,1,2,5
2013,BE,2925,BE10,2925,1,5,1,1043.46,NA,1,1,5
2013,BE,2937,BE10,2937,1,6,1,181.17,NA,1,1,4
2013,BE,2954,BE10,2954,1,5,1,659.29,NA,1,1,2
2013,BE,2965,BE10,2965,2,4,1,782.83,NA,1,2,5
2013,BE,2968,BE10,2968,2,6,1,696.68,2800,1,1,5
2013,BE,2973,BE10,2973,2,6,1,458.91,500,1,1,4
2013,BE,2985,BE10,2985,1,6,1,345.67,NA,1,1,6
2013,BE,2987,BE10,2987,1,6,1,234.7,550,1,1,4
2013,BE,2988,BE10,2988,1,6,1,537.35,465,2,1,3
2013,BE,3000,BE10,3000,3,5,1,773,500,1,1,3
2013,BE,3013,BE10,3013,1,6,1,326.5,NA,1,1,2
2013,BE,3028,BE10,3028,1,6,2,778.64,NA,1,1,2
2013,BE,3077,BE10,3077,1,6,1,429,167,1,1,5
2013,BE,3078,BE10,3078,1,5,1,223,NA,1,1,4
2013,BE,3085,BE10,3085,4,5,1,480.42,NA,1,2,2
2013,BE,3091,BE10,3091,4,2,1,704.5,1100,1,2,1
2013,BE,3099,BE10,3099,1,6,1,659.29,NA,1,1,6
2013,BE,3106,BE10,3106,1,6,1,481.95,NA,1,1,5
2013,BE,3158,BE10,3158,1,6,2,507.97,NA,1,1,6
2013,BE,3200,BE10,3200,1,6,1,397.64,NA,1,1,6
2013,BE,3207,BE10,3207,1,6,1,463.92,NA,1,1,3
2013,BE,3209,BE10,3209,4,6,1,307.67,NA,1,1,1
2013,BE,3216,BE10,3216,2,6,1,123,0,1,2,3
2013,BE,3248,BE10,3248,2,1,1,340,231,1,1,6
2013,BE,3252,BE10,3252,3,4,2,280.41,NA,1,1,1
2013,BE,3256,BE10,3256,3,6,1,2277,NA,1,1,4
2013,BE,3266,BE10,3266,4,3,1,699.88,838,1,2,4
2013,BE,3268,BE10,3268,5,5,1,942.58,750,1,1,5
2013,BE,3279,BE10,3279,1,4,2,124,NA,1,2,4
2013,BE,3280,BE10,3280,1,3,1,333,1000,1,1,6
2013,BE,3297,BE10,3297,3,4,1,433.77,495.95,1,1,5
2013,BE,3308,BE10,3308,1,6,1,390.62,2800,1,1,3
2013,BE,3347,BE10,3347,4,6,1,619.58,NA,1,1,3
2013,BE,3358,BE10,3358,2,6,1,879,NA,1,1,3
2013,BE,3368,BE10,3368,3,6,2,880.16,NA,2,1,4
2013,BE,3371,BE10,3371,1,4,1,666.69,NA,1,1,4
2013,BE,3377,BE10,3377,4,6,1,699.25,NA,1,2,5
2013,BE,3383,BE10,3383,3,5,1,408.03,NA,1,1,5
2013,BE,3399,BE10,3399,2,2,1,723.78,NA,1,1,3
2013,BE,3404,BE10,3404,3,6,1,349.63,NA,1,1,2
2013,BE,3408,BE10,3408,2,6,1,331.43,NA,1,1,4
2013,BE,3438,BE10,3438,3,3,1,323.5,NA,1,1,5
2013,BE,3440,BE10,3440,1,5,1,319.33,762,1,1,5
2013,BE,3442,BE10,3442,1,6,1,621.25,NA,1,1,4
2013,BE,3443,BE10,3443,2,6,1,1005,NA,1,1,5
2013,BE,3465,BE10,3465,2,4,1,597.76,NA,1,1,3
2013,BE,3469,BE10,3469,1,6,1,227.17,NA,1,1,6
2013,BE,3487,BE10,3487,2,6,1,325,NA,1,1,5
2013,BE,3496,BE10,3496,1,5,2,340.13,NA,1,1,5
2013,BE,3502,BE10,3502,2,6,1,603,0,1,1,4
2013,BE,3514,BE10,3514,1,4,1,715,NA,1,1,1
2013,BE,3517,BE10,3517,1,6,1,666.69,NA,1,1,6
2013,BE,3542,BE10,3542,1,6,1,805.2,NA,1,1,2
2013,BE,3544,BE10,3544,1,6,1,287.33,515,1,1,5
2013,BE,3550,BE10,3550,1,6,1,666.69,NA,1,1,4
2013,BE,3571,BE10,3571,1,6,1,214.48,743.03,1,1,5
2013,BE,3576,BE10,3576,1,6,2,347.25,623,1,2,1
2013,BE,3590,BE10,3590,2,6,1,875.76,NA,1,1,5
2013,BE,3649,BE10,3649,1,5,1,459.75,NA,1,1,2
2013,BE,3667,BE10,3667,1,6,1,659.29,NA,1,1,2
2013,BE,3668,BE10,3668,1,6,1,468.39,NA,1,1,3
2013,BE,3673,BE10,3673,1,4,1,1416.34,803,1,1,6
2013,BE,3678,BE10,3678,3,6,1,365.33,950,1,1,6
2013,BE,3697,BE10,3697,1,3,2,405.83,NA,1,1,3
2013,BE,3703,BE10,3703,3,3,1,372.35,NA,1,1,5
2013,BE,3704,BE10,3704,2,4,1,769.5,NA,1,2,5
2013,BE,3709,BE10,3709,1,3,1,805.2,611,1,1,5
2013,BE,3714,BE10,3714,1,3,1,451.72,NA,1,1,4
2013,BE,3724,BE10,3724,2,6,1,746.85,NA,1,1,4
2013,BE,3729,BE10,3729,1,4,1,266.46,NA,1,1,2
2013,BE,3737,BE10,3737,2,6,1,603,2000,1,1,5
2013,BE,3754,BE10,3754,2,5,1,317.75,NA,1,1,4
2013,BE,3803,BE10,3803,1,6,1,593.51,NA,1,1,3
2013,BE,3808,BE10,3808,1,6,1,919.9,NA,1,1,4
2013,BE,3834,BE10,3834,2,6,1,368.74,NA,1,1,5
2013,BE,3836,BE10,3836,1,6,1,485,NA,1,1,2
2013,BE,3843,BE10,3843,1,5,1,385.33,400.74,1,1,5
2013,BE,3845,BE10,3845,2,6,1,1607,NA,1,1,6
2013,BE,3850,BE10,3850,2,5,1,676.83,389,1,1,5
2013,BE,3855,BE10,3855,2,5,1,805.2,NA,1,1,1
2013,BE,3864,BE10,3864,1,6,1,462.83,167,1,2,4
2013,BE,3868,BE10,3868,1,6,1,387.52,NA,1,1,4
2013,BE,3876,BE10,3876,1,4,1,585,NA,1,1,1
2013,BE,3907,BE10,3907,2,6,1,287.33,NA,1,1,3
2013,BE,3909,BE10,3909,1,1,1,391.44,NA,1,1,5
2013,BE,3917,BE10,3917,1,6,1,460,620,1,2,5
2013,BE,3927,BE10,3927,3,3,2,567.88,670,1,2,1
2013,BE,3931,BE10,3931,2,4,1,840.67,NA,1,1,4
2013,BE,3937,BE10,3937,5,5,1,311.08,900,1,1,2
2013,BE,3942,BE10,3942,2,3,1,325.58,NA,1,1,2
2013,BE,3973,BE10,3973,2,6,2,234.7,NA,1,1,3
2013,BE,3974,BE10,3974,2,6,1,887.17,NA,1,1,6
2013,BE,3983,BE10,3983,1,4,1,700.59,NA,1,1,3
2013,BE,4005,BE10,4005,1,5,1,145,NA,1,1,1
2013,BE,4011,BE10,4011,1,5,1,612.29,680,1,1,4
2013,BE,4012,BE10,4012,5,4,1,783.88,NA,1,1,3
2013,BE,4013,BE10,4013,2,6,1,636.83,1900,1,1,6
2013,BE,4018,BE10,4018,1,6,1,723.78,730,1,1,5
2013,BE,4021,BE10,4021,5,6,1,878,675,1,1,5
2013,BE,4026,BE10,4026,3,6,1,219.55,NA,1,2,4
2013,BE,4056,BE10,4056,1,6,1,1005,2181,2,1,4
2013,BE,4062,BE10,4062,1,6,1,498.86,NA,1,1,4
2013,BE,4071,BE10,4071,2,6,1,783.88,NA,1,1,5
2013,BE,4087,BE10,4087,2,6,1,281.24,NA,1,1,3
2013,BE,4090,BE10,4090,2,4,1,161.45,6000,1,1,2
2013,BE,4101,BE10,4101,2,5,1,386.59,NA,1,1,4
2013,BE,4102,BE10,4102,2,6,1,909,NA,1,1,3
2013,BE,4110,BE10,4110,4,3,1,738,NA,1,2,3
2013,BE,4111,BE10,4111,2,4,1,658.67,NA,1,1,6
2013,BE,4131,BE10,4131,2,6,1,1095,284,1,2,3
2013,BE,4137,BE10,4137,1,5,1,419.3,NA,1,2,3
2013,BE,4141,BE10,4141,2,3,1,360.58,790,1,1,2
2013,BE,4148,BE10,4148,4,6,1,473,384.55,1,1,4
2013,BE,4153,BE10,4153,2,6,1,214,NA,1,2,4
2013,BE,4159,BE10,4159,3,5,1,779.38,NA,1,1,6
2013,BE,4186,BE10,4186,2,6,1,284.75,1502,1,1,5
2013,BE,4187,BE10,4187,2,5,1,463.16,NA,1,1,5
2013,BE,4189,BE10,4189,2,6,1,458,2800,1,2,5
2013,BE,4204,BE10,4204,4,5,1,312,488.2,1,1,4
2013,BE,4205,BE10,4205,1,6,1,919.9,NA,1,1,4
2013,BE,4213,BE10,4213,2,4,2,495.65,NA,1,1,5
2013,BE,4242,BE10,4242,1,6,1,404.41,675,1,1,4
2013,BE,4248,BE10,4248,2,4,1,696.68,NA,1,1,5
2013,BE,4252,BE10,4252,2,2,1,293.17,NA,1,1,3
2013,BE,4286,BE10,4286,3,3,1,1237.12,875,1,1,2
2013,BE,4295,BE10,4295,2,6,1,181.17,NA,1,1,6
2013,BE,4307,BE10,4307,1,5,1,688,1211,1,2,3
2013,BE,4329,BE10,4329,3,3,1,544.9,NA,1,1,6
2013,BE,4344,BE10,4344,1,6,1,475.36,NA,1,2,5
2013,BE,4352,BE10,4352,1,6,1,1686.4,NA,1,1,4
2013,BE,4356,BE10,4356,1,4,1,387.52,NA,1,1,6
2013,BE,4360,BE10,4360,1,6,1,468.39,NA,1,1,6
2013,BE,4402,BE10,4402,1,4,2,478.2,NA,1,1,6
2013,BE,4412,BE10,4412,3,6,1,401,NA,1,2,5
2013,BE,4420,BE10,4420,1,6,1,390.62,500,1,1,6
2013,BE,4458,BE10,4458,1,6,1,774.67,NA,1,1,6
2013,BE,4464,BE10,4464,1,6,1,1203.63,465,1,1,6
2013,BE,4473,BE10,4473,3,4,1,367.17,NA,1,1,5
2013,BE,4490,BE10,4490,1,5,1,644,760,1,1,4
2013,BE,4501,BE10,4501,1,4,1,658.67,NA,1,1,6
2013,BE,4517,BE10,4517,2,5,1,470.33,NA,1,1,6
2013,BE,4539,BE10,4539,3,5,1,942.77,NA,2,1,5
2013,BE,4546,BE10,4546,1,6,1,571.89,340,1,2,3
2013,BE,4564,BE10,4564,3,6,1,227.17,NA,1,1,2
2013,BE,4597,BE10,4597,1,6,1,376.4,NA,1,1,4
2013,BE,4599,BE10,4599,1,4,1,544.5,NA,1,2,4
2013,BE,4623,BE10,4623,3,5,1,270.17,NA,1,1,3
2013,BE,4628,BE10,4628,2,4,1,535.99,NA,1,2,2
2013,BE,4643,BE10,4643,1,2,1,459.18,NA,1,1,4
2013,BE,4644,BE10,4644,1,5,1,259.51,1200,1,1,3
2013,BE,4648,BE10,4648,3,4,1,625.44,NA,1,1,6
2013,BE,4650,BE10,4650,2,4,1,390,1237,1,1,4
2013,BE,4659,BE10,4659,1,6,1,227.17,NA,1,1,4
2013,BE,4669,BE10,4669,1,5,1,917.5,663.43,1,2,5
2013,BE,4682,BE10,4682,1,4,1,576.49,1293,1,1,2
2013,BE,4684,BE10,4684,1,4,1,345.67,NA,1,1,4
2013,BE,4702,BE10,4702,4,6,1,1397,NA,1,1,5
2013,BE,4703,BE10,4703,3,6,1,856.75,NA,1,1,6
2013,BE,4728,BE10,4728,1,6,1,1044.55,NA,1,1,4
2013,BE,4735,BE10,4735,2,6,2,588.15,NA,1,1,4
2013,BE,4753,BE10,4753,3,3,1,1245.21,NA,1,2,3
2013,BE,4756,BE10,4756,2,4,1,604.07,NA,1,1,5
2013,BE,4792,BE10,4792,4,3,1,971.5,NA,1,1,1
2013,BE,4799,BE10,4799,3,5,1,317.75,582,2,1,4
2013,BE,4812,BE10,4812,1,4,1,397.64,NA,1,1,5
2013,BE,4827,BE10,4827,2,5,1,118,833,1,1,5
2013,BE,4834,BE10,4834,2,4,1,380,910,1,1,1
2013,BE,4845,BE10,4845,2,3,1,604.07,NA,1,1,4
2013,BE,4859,BE10,4859,1,6,1,317.75,469,1,1,3
