DB010,DB020,DB030,DB040,HB030,HH021,HH030,HH050,HH070,HH071,HS050,HS060,HS120
2013,EL,1831,EL30,1831,2,4,1,373.38,167.67,1,1,1
2013,EL,1853,EL30,1853,1,4,1,516.89,NA,1,1,3
2013,EL,1857,EL30,1857,1,2,1,227.33,NA,2,2,2
2013,EL,1880,EL30,1880,1,3,1,435.61,167.67,1,2,2
2013,EL,1890,EL30,1890,3,3,2,246.38,NA,1,2,2
2013,EL,1897,EL30,1897,1,3,1,685.28,NA,1,2,3
2013,EL,1913,EL30,1913,2,4,1,603.25,212.6,1,1,1
2013,EL,1945,EL30,1945,1,4,1,505.46,NA,1,1,5
2013,EL,1986,EL30,1986,1,6,1,435.61,NA,1,1,2
2013,EL,2004,EL30,2004,1,5,1,358.14,167.67,1,1,1
2013,EL,2013,EL30,2013,3,4,1,544.83,NA,1,1,4
2013,EL,2017,EL30,2017,5,4,1,579.12,583.35,1,2,1
2013,EL,2038,EL30,2038,2,6,1,754.38,NA,1,1,3
2013,EL,2055,EL30,2055,1,3,1,453.39,NA,1,1,3
2013,EL,2058,EL30,2058,5,4,1,640.08,NA,1,2,1
2013,EL,2064,EL30,2064,1,5,1,701.04,613.51,1,1,5
2013,EL,2089,EL30,2089,5,3,1,544.83,0,1,1,3
2013,EL,2106,EL30,2106,1,2,1,828.6,NA,1,1,2
2013,EL,2118,EL30,2118,1,3,2,431.8,NA,1,2,6
2013,EL,2149,EL30,2149,1,4,1,393.7,0.85,1,1,1
2013,EL,2158,EL30,2158,1,3,1,579.12,NA,1,2,3
2013,EL,2182,EL30,2182,5,3,1,461.29,228.63,2,1,2
2013,EL,2200,EL30,2200,1,6,2,462.28,NA,1,2,3
2013,EL,2219,EL30,2219,1,6,1,308.61,NA,1,2,3
2013,EL,2233,EL30,2233,3,5,1,299.72,NA,1,1,1
2013,EL,2237,EL30,2237,2,2,1,946.15,NA,1,1,4
2013,EL,2254,EL30,2254,1,1,1,567.49,NA,1,2,3
2013,EL,2264,EL30,2264,1,3,1,320.04,NA,1,1,2
2013,EL,2267,EL30,2267,2,4,1,380.81,NA,1,2,2
2013,EL,2275,EL30,2275,1,4,1,415.29,NA,1,2,6
2013,EL,2278,EL30,2278,1,3,1,274.46,NA,1,1,2
2013,EL,2294,EL30,2294,2,3,1,551.18,NA,1,1,2
2013,EL,2299,EL30,2299,5,4,2,828.6,NA,1,2,1
2013,EL,2311,EL30,2311,1,3,1,402.59,NA,1,1,2
2013,EL,2313,EL30,2313,1,4,1,711.2,NA,1,1,6
2013,EL,2314,EL30,2314,1,4,1,398.59,NA,2,1,3
2013,EL,2365,EL30,2365,1,4,1,1008.38,NA,1,1,3
2013,EL,2406,EL30,2406,5,1,1,588.01,NA,1,2,4
2013,EL,2409,EL30,2409,1,3,2,397.32,NA,1,1,1
2013,EL,2410,EL30,2410,2,6,1,402.59,NA,1,1,2
2013,EL,2413,EL30,2413,2,5,1,402.59,NA,1,1,4
2013,EL,2428,EL30,2428,2,6,1,685.28,NA,1,1,3
2013,EL,2434,EL30,2434,2,3,2,521.97,NA,1,2,2
2013,EL,2440,EL30,2440,3,3,1,568.96,0,1,1,1
2013,EL,2448,EL30,2448,5,5,1,438.15,NA,1,1,2
2013,EL,2475,EL30,2475,1,3,1,651.51,NA,1,1,1
2013,EL,2483,EL30,2483,2,3,1,452.12,252.12,1,1,2
2013,EL,2486,EL30,2486,1,5,1,740.41,0,1,1,4
2013,EL,2487,EL30,2487,3,3,2,507.48,52.68,1,1,3
2013,EL,2509,EL30,2509,1,3,1,541.02,NA,1,1,2
2013,EL,2529,EL30,2529,5,5,1,626.11,NA,1,1,3
2013,EL,2541,EL30,2541,1,5,1,415.29,252.12,1,2,2
2013,EL,2553,EL30,2553,1,6,1,410.21,NA,1,1,1
2013,EL,2556,EL30,2556,1,5,1,341.63,NA,1,1,3
2013,EL,2580,EL30,2580,1,5,1,320.04,NA,1,1,1
2013,EL,2585,EL30,2585,1,5,1,701.04,NA,1,2,5
2013,EL,2603,EL30,2603,1,3,1,603.25,212.6,1,1,5
2013,EL,2626,EL30,2626,1,4,2,680.72,48.59,1,1,5
2013,EL,2629,EL30,2629,1,4,1,415.29,NA,1,1,4
2013,EL,2639,EL30,2639,5,3,1,615.95,NA,1,1,2
2013,EL,2663,EL30,2663,1,6,1,711.2,613.51,1,1,2
2013,EL,2668,EL30,2668,1,3,1,548.64,NA,1,2,2
2013,EL,2694,EL30,2694,1,3,2,461.01,NA,1,2,3
2013,EL,2697,EL30,2697,2,3,1,1256.03,NA,1,2,2
2013,EL,2708,EL30,2708,3,3,1,398.59,NA,2,2,3
2013,EL,2734,EL30,2734,1,4,1,533.4,NA,1,1,5
2013,EL,2740,EL30,2740,1,6,1,756.92,NA,1,1,6
2013,EL,2749,EL30,2749,1,2,1,330.2,246.09,1,1,1
2013,EL,2760,EL30,2760,1,3,1,318.77,NA,1,1,3
2013,EL,2761,EL30,2761,3,4,1,506.73,NA,1,2,5
2013,EL,2766,EL30,2766,1,2,1,588.01,NA,1,1,1
2013,EL,2770,EL30,2770,1,4,2,171.45,NA,1,1,1
2013,EL,2775,EL30,2775,1,3,1,573.52,NA,1,2,1
2013,EL,2780,EL30,2780,1,4,1,579.12,NA,1,1,2
2013,EL,2804,EL30,2804,1,3,1,354.33,321.26,1,1,2
2013,EL,2825,EL30,2825,3,6,1,803.91,NA,1,1,1
2013,EL,2826,EL30,2826,1,5,1,402.59,167.67,1,1,3
2013,EL,2852,EL30,2852,1,3,1,431.61,NA,1,1,3
2013,EL,2860,EL30,2860,1,3,2,246.38,NA,1,1,5
2013,EL,2864,EL30,2864,2,4,2,434.94,NA,1,1,1
2013,EL,2869,EL30,2869,1,4,1,400.05,NA,1,1,3
2013,EL,2878,EL30,2878,2,5,1,754.38,NA,1,1,3
2013,EL,2892,EL30,2892,1,2,2,439.42,NA,1,1,2
2013,EL,2900,EL30,2900,1,4,1,1059.18,NA,1,1,2
2013,EL,2931,EL30,2931,1,3,1,541.02,NA,1,1,2
2013,EL,2940,EL30,2940,1,3,2,482.6,NA,1,1,4
2013,EL,2952,EL30,2952,3,3,1,255.27,NA,1,1,2
2013,EL,2954,EL30,2954,1,3,1,250.19,NA,1,2,1
2013,EL,2992,EL30,2992,1,2,1,359.41,NA,1,1,5
2013,EL,3001,EL30,3001,3,3,2,404.94,NA,1,1,2
2013,EL,3002,EL30,3002,1,3,1,740.41,NA,1,1,3
2013,EL,3005,EL30,3005,3,3,2,400.05,NA,1,2,3
2013,EL,3011,EL30,3011,1,6,1,481.33,246.09,1,1,2
2013,EL,3016,EL30,3016,2,5,1,234.95,NA,1,1,1
2013,EL,3057,EL30,3057,1,4,1,400.05,NA,1,2,4
2013,EL,3072,EL30,3072,1,3,1,262.89,NA,1,2,1
2013,EL,3073,EL30,3073,1,3,1,712.09,NA,1,1,1
2013,EL,3090,EL30,3090,1,4,1,320.04,NA,1,2,3
2013,EL,3131,EL30,3131,1,4,1,414.78,NA,1,1,1
2013,EL,3143,EL30,3143,1,3,2,391.16,NA,1,1,4
2013,EL,3146,EL30,3146,1,3,1,492.76,NA,1,1,1
2013,EL,3159,EL30,3159,1,5,1,574.04,NA,1,2,3
2013,EL,3168,EL30,3168,1,2,1,571.5,NA,2,2,2
2013,EL,3195,EL30,3195,1,2,1,490.22,NA,1,1,2
2013,EL,3217,EL30,3217,1,3,1,266.7,NA,1,1,3
2013,EL,3234,EL30,3234,1,5,1,359.41,NA,1,1,2
2013,EL,3242,EL30,3242,3,5,1,360.68,NA,1,2,1
2013,EL,3249,EL30,3249,5,4,1,375.92,NA,1,1,4
2013,EL,3267,EL30,3267,1,2,1,266.7,NA,1,1,4
2013,EL,3284,EL30,3284,1,4,1,534.67,438.06,1,1,3
2013,EL,3287,EL30,3287,3,4,1,544.83,NA,1,2,1
2013,EL,3300,EL30,3300,1,3,1,626.11,NA,2,1,1
2013,EL,3355,EL30,3355,1,5,1,402.59,NA,1,1,2
2013,EL,3358,EL30,3358,1,3,2,444.31,NA,1,1,1
2013,EL,3384,EL30,3384,3,3,1,292.08,NA,1,1,1
2013,EL,3387,EL30,3387,1,3,2,324.94,NA,1,1,1
2013,EL,3422,EL30,3422,1,3,1,490.22,NA,1,2,1
2013,EL,3439,EL30,3439,1,2,1,350.52,160.96,1,1,2
2013,EL,3463,EL30,3463,1,3,2,227.33,0,1,2,3
2013,EL,3464,EL30,3464,4,4,2,492.76,NA,1,1,3
2013,EL,3470,EL30,3470,1,6,1,596.9,NA,1,1,2
2013,EL,3489,EL30,3489,1,6,1,435.61,NA,1,1,2
2013,EL,3525,EL30,3525,1,4,1,436.88,NA,1,1,2
2013,EL,3543,EL30,3543,5,5,1,449.58,NA,1,1,1
2013,EL,3551,EL30,3551,1,3,1,563.88,NA,1,1,1
2013,EL,3575,EL30,3575,1,4,1,510.02,NA,1,2,1
2013,EL,3576,EL30,3576,1,3,2,353.06,167.67,1,1,2
2013,EL,3579,EL30,3579,5,4,1,603.25,212.6,1,2,1
2013,EL,3613,EL30,3613,2,2,1,521.97,NA,1,1,2
2013,EL,3628,EL30,3628,1,2,1,554.47,NA,1,1,1
2013,EL,3636,EL30,3636,1,3,1,353.06,48.59,1,1,2
2013,EL,3660,EL30,3660,3,4,1,571.5,NA,1,2,2
2013,EL,3669,EL30,3669,2,6,1,596.9,NA,1,1,1
2013,EL,3681,EL30,3681,1,4,1,563.88,252.12,1,1,1
2013,EL,3697,EL30,3697,1,3,2,430.53,NA,1,2,2
2013,EL,3724,EL30,3724,1,5,1,499.11,NA,1,1,2
2013,EL,3725,EL30,3725,1,4,1,685.28,613.51,1,1,1
2013,EL,3742,EL30,3742,2,4,1,462.28,NA,1,2,4
2013,EL,3779,EL30,3779,1,3,1,533.4,NA,1,1,1
2013,EL,3806,EL30,3806,1,5,1,600.71,NA,1,1,2
2013,EL,3813,EL30,3813,1,4,1,353.06,NA,1,1,1
2013,EL,3826,EL30,3826,3,3,1,807.72,NA,1,2,2
2013,EL,3846,EL30,3846,1,3,1,571.5,NA,1,1,1
2013,EL,3870,EL30,3870,1,5,1,463.55,NA,1,1,4
2013,EL,3901,EL30,3901,1,3,1,275.25,NA,1,1,1
2013,EL,3912,EL30,3912,2,4,1,402.59,438.06,1,1,5
2013,EL,3915,EL30,3915,1,3,1,516.89,NA,1,1,5
2013,EL,3922,EL30,3922,1,5,1,1059.18,NA,1,1,2
2013,EL,3930,EL30,3930,2,5,1,313.69,NA,1,1,2
2013,EL,3934,EL30,3934,1,4,1,680.72,NA,1,1,2
2013,EL,3936,EL30,3936,1,6,1,596.9,NA,1,1,5
2013,EL,3940,EL30,3940,1,5,1,656.22,NA,1,1,3
2013,EL,3952,EL30,3952,3,3,1,349.25,NA,1,2,2
2013,EL,3966,EL30,3966,3,3,2,637.49,NA,1,2,2
2013,EL,3978,EL30,3978,3,3,1,506.73,NA,1,2,1
2013,EL,3986,EL30,3986,1,4,1,212.09,NA,1,1,2
2013,EL,4027,EL30,4027,1,4,1,267.97,NA,1,1,3
2013,EL,4034,EL30,4034,1,5,1,372.24,NA,1,1,1
2013,EL,4041,EL30,4041,1,5,1,750.57,NA,1,1,6
2013,EL,4045,EL30,4045,1,1,1,292.08,NA,2,1,1
2013,EL,4061,EL30,4061,2,4,1,351.79,NA,1,1,1
2013,EL,4078,EL30,4078,2,1,1,758.19,NA,1,2,3
2013,EL,4079,EL30,4079,1,3,1,643.89,NA,1,1,4
2013,EL,4087,EL30,4087,1,3,1,828.6,NA,1,1,5
2013,EL,4105,EL30,4105,1,2,1,373.51,NA,1,2,2
2013,EL,4114,EL30,4114,1,6,1,435.61,NA,1,1,4
2013,EL,4130,EL30,4130,5,5,1,665.48,NA,1,2,1
2013,EL,4132,EL30,4132,3,3,2,1021.78,NA,1,2,2
2013,EL,4143,EL30,4143,1,3,1,468.63,NA,1,1,6
2013,EL,4144,EL30,4144,5,5,1,490.22,NA,1,1,3
2013,EL,4186,EL30,4186,2,1,2,828.6,NA,1,1,2
2013,EL,4192,EL30,4192,2,6,1,353.06,NA,1,1,2
2013,EL,4215,EL30,4215,1,1,1,302.26,NA,1,2,2
2013,EL,4248,EL30,4248,1,3,2,578.59,NA,1,1,1
2013,EL,4254,EL30,4254,1,6,1,596.9,NA,1,1,2
2013,EL,4258,EL30,4258,1,3,1,309.88,613.51,1,1,2
2013,EL,4273,EL30,4273,3,3,1,775.97,NA,1,1,4
2013,EL,4283,EL30,4283,1,3,1,661.67,NA,1,1,2
2013,EL,4295,EL30,4295,3,6,1,276.86,NA,1,2,2
2013,EL,4297,EL30,4297,1,3,2,509.27,NA,1,1,2
2013,EL,4328,EL30,4328,2,3,2,693.42,NA,1,1,5
2013,EL,4367,EL30,4367,1,4,1,521.97,NA,1,1,5
2013,EL,4375,EL30,4375,1,4,1,373.38,NA,1,2,2
2013,EL,4376,EL30,4376,1,3,1,866.14,NA,1,2,3
2013,EL,4383,EL30,4383,1,3,2,615.95,NA,1,2,4
2013,EL,4390,EL30,4390,1,4,1,320.04,NA,1,1,2
2013,EL,4397,EL30,4397,1,4,2,402.59,NA,1,1,3
2013,EL,4402,EL30,4402,1,4,1,1059.18,NA,1,1,2
2013,EL,4407,EL30,4407,2,2,1,472.4,NA,1,2,4
2013,EL,4411,EL30,4411,1,4,1,946.15,NA,1,1,1
2013,EL,4415,EL30,4415,1,6,1,1027.43,395.48,1,1,5
2013,EL,4421,EL30,4421,1,6,1,309.88,613.51,1,2,3
2013,EL,4433,EL30,4433,3,3,2,413.03,NA,1,1,2
2013,EL,4439,EL30,4439,5,3,2,472.44,NA,1,1,2
2013,EL,4442,EL30,4442,2,4,1,541.02,NA,1,1,4
2013,EL,4459,EL30,4459,1,5,1,463.55,NA,1,1,5
2013,EL,4462,EL30,4462,1,4,1,358.14,NA,1,1,2
2013,EL,4473,EL30,4473,5,4,2,1703.07,NA,1,1,3
2013,EL,4480,EL30,4480,5,3,1,288.29,NA,1,2,2
2013,EL,4526,EL30,4526,2,3,1,344.17,NA,1,2,2
2013,EL,4533,EL30,4533,3,3,1,394.97,NA,1,1,1
2013,EL,4534,EL30,4534,1,5,1,695.96,613.51,1,2,2
2013,EL,4540,EL30,4540,1,4,1,680.72,167.67,1,1,1
2013,EL,4547,EL30,4547,1,5,1,533.4,NA,1,1,5
2013,EL,4584,EL30,4584,1,5,1,603.25,NA,1,1,5
2013,EL,4623,EL30,4623,1,3,1,400.05,NA,1,1,5
2013,EL,4634,EL30,4634,1,2,1,534.67,167.67,1,1,1
2013,EL,4640,EL30,4640,1,2,1,490.22,NA,2,1,4
2013,EL,4655,EL30,4655,2,3,1,420.97,NA,1,1,2
2013,EL,4663,EL30,4663,1,3,1,402.59,NA,1,1,2
2013,EL,4680,EL30,4680,1,2,1,499.11,NA,1,1,2
2013,EL,4682,EL30,4682,1,6,1,1431.29,NA,1,1,2
2013,EL,4700,EL30,4700,1,4,1,402.59,NA,1,1,3
2013,EL,4712,EL30,4712,1,4,1,521.97,NA,1,1,4
2013,EL,4717,EL30,4717,1,6,1,750.57,NA,1,1,1
2013,EL,4724,EL30,4724,1,4,1,292.08,NA,1,2,1
2013,EL,4763,EL30,4763,1,4,1,414.78,NA,1,1,3
2013,EL,4774,EL30,4774,3,5,1,413.83,NA,1,1,1
2013,EL,4776,EL30,4776,1,4,1,462.28,NA,1,1,6
2013,EL,4782,EL30,4782,2,4,2,438.15,NA,1,1,5
2013,EL,4791,EL30,4791,3,4,1,448.31,328.12,1,1,4
2013,EL,4797,EL30,4797,1,4,1,313.69,1078.78,1,1,2
2013,EL,4802,EL30,4802,2,5,1,359.41,NA,1,1,6
2013,EL,4805,EL30,4805,1,5,2,538.48,NA,1,2,1
2013,EL,4806,EL30,4806,3,1,1,308.61,NA,1,1,2
2013,EL,4809,EL30,4809,2,4,1,373.38,NA,1,1,5
2013,EL,4817,EL30,4817,3,2,1,285.75,NA,1,1,3
2013,EL,4856,EL30,4856,2,4,1,685.28,212.6,1,1,3
2013,EL,4878,EL30,4878,2,3,1,438.15,613.51,1,1,2
2013,EL,4892,EL30,4892,5,5,2,450.85,177.1,1,1,2
2013,EL,4895,EL30,4895,1,5,2,320.04,0,1,2,1
2013,EL,4950,EL30,4950,2,4,1,711.2,NA,1,2,2
2013,EL,4975,EL30,4975,1,6,1,443.23,NA,1,2,4
2013,EL,4981,EL30,4981,1,4,2,393.51,NA,1,1,1
2013,EL,4983,EL30,4983,3,1,1,391.16,NA,1,2,1
2013,EL,4994,EL30,4994,2,2,1,292.08,NA,1,1,4
2013,EL,5007,EL30,5007,1,3,2,252.73,NA,1,1,1
2013,EL,5009,EL30,5009,3,4,1,516.89,NA,1,1,1
2013,EL,5039,EL30,5039,2,3,2,431.61,NA,1,2,1
2013,EL,5045,EL30,5045,1,4,1,373.38,NA,1,2,3
2013,EL,5082,EL30,5082,1,5,1,1431.29,NA,1,1,1
2013,EL,5092,EL30,5092,1,3,1,414.78,NA,1,1,2
2013,EL,5102,EL30,5102,1,4,1,326.39,NA,1,1,3
2013,EL,5116,EL30,5116,2,4,2,642.62,NA,1,1,2
2013,EL,5121,EL30,5121,1,3,2,402.59,991.18,1,1,2
2013,EL,5161,EL30,5161,1,4,1,1059.18,NA,1,1,2
2013,EL,5180,EL30,5180,2,4,1,351.79,NA,1,1,1
2013,EL,5194,EL30,5194,1,3,1,354.33,NA,1,1,3
2013,EL,5228,EL30,5228,1,4,1,380.81,NA,1,1,3
2013,EL,5233,EL30,5233,1,2,2,332.74,NA,1,2,2
2013,EL,5238,EL30,5238,1,5,1,579.12,NA,1,1,1
2013,EL,5267,EL30,5267,2,3,1,563.88,NA,1,1,2
2013,EL,5273,EL30,5273,1,3,1,544.83,NA,1,2,1
2013,EL,5282,EL30,5282,1,4,2,199.39,NA,1,2,3
2013,EL,5285,EL30,5285,1,2,1,400.05,NA,1,1,1
2013,EL,5286,EL30,5286,1,2,1,414.02,NA,1,1,4
2013,EL,5306,EL30,5306,2,4,1,500.38,NA,1,2,1
2013,EL,5308,EL30,5308,3,2,1,292.08,NA,1,1,4
2013,EL,5351,EL30,5351,1,3,1,510.02,NA,1,1,5
2013,EL,5380,EL30,5380,1,4,1,340.36,NA,1,1,4
2013,EL,5390,EL30,5390,1,4,1,1431.29,NA,1,1,3
2013,EL,5392,EL30,5392,1,4,1,640.08,NA,2,1,1
2013,EL,5417,EL30,5417,5,5,1,572.77,245.46,1,2,2
2013,EL,5433,EL30,5433,2,4,2,490.98,NA,1,1,2
2013,EL,5443,EL30,5443,1,1,2,308.61,583.35,1,1,2
2013,EL,5457,EL30,5457,1,3,2,260.35,NA,1,1,3
2013,EL,5460,EL30,5460,1,3,1,567.49,NA,1,2,1
2013,EL,5464,EL30,5464,1,4,2,483.87,NA,1,1,3
2013,EL,5466,EL30,5466,2,4,1,711.2,613.51,1,1,2
2013,EL,5470,EL30,5470,1,3,1,645.16,NA,1,1,4
2013,EL,5477,EL30,5477,3,3,1,510.02,NA,1,1,3
2013,EL,5479,EL30,5479,1,3,1,309.88,NA,1,2,2
