DB010,DB020,DB030,DB040,HB030,HH021,HH030,HH050,HH070,HH071,HS050,HS060,HS120
2013,DK,1095,DK01,1095,2,6,1,807.59,NA,1,1,4
2013,DK,1126,DK01,1126,2,6,1,604.99,NA,1,1,6
2013,DK,1168,DK01,1168,2,3,1,705.42,NA,1,1,6
2013,DK,1209,DK01,1209,1,5,1,1418.82,NA,1,1,5
2013,DK,1217,DK01,1217,2,2,1,823.42,NA,1,1,4
2013,DK,1325,DK01,1325,1,4,1,1140.27,NA,1,1,5
2013,DK,1334,DK01,1334,1,6,1,705.11,NA,1,1,6
2013,DK,1370,DK01,1370,2,6,1,2034.7,NA,1,1,6
2013,DK,1372,DK01,1372,2,5,1,676.66,NA,1,1,5
2013,DK,1380,DK01,1380,1,6,1,2127.13,NA,1,1,6
2013,DK,1389,DK01,1389,2,4,1,556.52,NA,1,1,5
2013,DK,1416,DK01,1416,3,4,1,1765.13,NA,1,1,4
2013,DK,1426,DK01,1426,1,1,2,522.06,NA,1,1,4
2013,DK,1443,DK01,1443,2,6,1,1290.45,NA,1,1,1
2013,DK,1507,DK01,1507,3,3,1,799.78,NA,1,1,6
2013,DK,1556,DK01,1556,2,4,1,2031.46,NA,1,1,5
2013,DK,1587,DK01,1587,2,2,1,1765.13,NA,1,1,5
2013,DK,1591,DK01,1591,3,6,1,3057.16,NA,1,1,5
2013,DK,1604,DK01,1604,2,4,1,1849.02,NA,1,1,1
2013,DK,1611,DK01,1611,2,4,1,807.59,NA,1,1,5
2013,DK,1622,DK01,1622,2,4,1,325.45,NA,1,2,6
2013,DK,1624,DK01,1624,2,4,1,930.35,NA,1,1,5
2013,DK,1704,DK01,1704,2,4,1,496.86,NA,1,1,1
2013,DK,1731,DK01,1731,2,5,1,1758.79,NA,1,1,6
2013,DK,1737,DK01,1737,3,3,1,2017.24,NA,1,1,4
2013,DK,1748,DK01,1748,2,6,1,924.04,NA,1,2,6
2013,DK,1777,DK01,1777,2,5,1,2277.09,NA,1,1,5
2013,DK,1813,DK01,1813,2,3,1,763.52,NA,1,2,2
2013,DK,1966,DK01,1966,2,6,1,2017.24,NA,1,1,6
2013,DK,2003,DK01,2003,1,6,1,2031.46,NA,1,1,6
2013,DK,2050,DK01,2050,2,4,1,2093.39,NA,1,1,5
2013,DK,2056,DK01,2056,3,2,1,1067.56,NA,1,1,5
2013,DK,2069,DK01,2069,2,6,1,1765.13,NA,1,1,5
2013,DK,2094,DK01,2094,1,6,1,660.67,NA,1,1,4
2013,DK,2112,DK01,2112,1,6,1,660.67,NA,1,1,5
2013,DK,2205,DK01,2205,2,6,1,1765.13,NA,1,1,4
2013,DK,2212,DK01,2212,1,3,1,2259.94,NA,1,1,4
2013,DK,2224,DK01,2224,3,2,1,607.13,NA,1,2,6
2013,DK,2285,DK01,2285,1,5,1,1039.86,NA,1,1,4
2013,DK,2295,DK01,2295,1,3,1,1809.84,NA,1,1,4
2013,DK,2298,DK01,2298,3,3,1,399.29,NA,1,1,4
2013,DK,2301,DK01,2301,1,5,1,2034.7,NA,1,1,6
2013,DK,2397,DK01,2397,2,6,1,1063.02,NA,1,1,6
2013,DK,2436,DK01,2436,3,6,1,1239.76,NA,1,2,4
2013,DK,2455,DK01,2455,2,3,1,556.52,NA,1,1,4
2013,DK,2509,DK01,2509,2,6,1,1604.93,NA,1,1,6
2013,DK,2581,DK01,2581,2,5,1,766.6,NA,1,1,5
2013,DK,2592,DK01,2592,2,6,1,2093.39,NA,1,1,5
2013,DK,2595,DK01,2595,3,3,1,1088.7,NA,1,1,3
2013,DK,2647,DK01,2647,3,3,1,1960.5,NA,1,1,6
2013,DK,2677,DK01,2677,1,5,1,806.03,NA,1,1,3
2013,DK,2774,DK01,2774,2,5,1,331.37,NA,1,1,6
2013,DK,2813,DK01,2813,1,6,1,987.61,NA,1,1,6
2013,DK,2869,DK01,2869,2,2,1,1735.66,NA,1,1,3
2013,DK,2908,DK01,2908,2,5,1,1809.84,NA,1,1,5
2013,DK,2916,DK01,2916,2,3,1,971.54,NA,1,1,5
2013,DK,2939,DK01,2939,2,6,1,1054.31,NA,1,1,6
2013,DK,2970,DK01,2970,1,4,1,2259.94,NA,1,1,4
2013,DK,2989,DK01,2989,2,6,1,1809.84,NA,1,1,6
2013,DK,3113,DK01,3113,1,3,1,383.32,NA,1,1,3
2013,DK,3121,DK01,3121,2,6,1,3057.16,NA,1,1,5
2013,DK,3150,DK01,3150,2,2,1,873.03,NA,1,1,4
2013,DK,3153,DK01,3153,2,6,1,2370.11,NA,1,1,4
2013,DK,3179,DK01,3179,3,3,1,606.84,NA,1,2,2
2013,DK,3192,DK01,3192,3,2,1,1361.1,NA,2,1,4
2013,DK,3200,DK01,3200,1,5,1,978.67,NA,1,1,4
2013,DK,3216,DK01,3216,2,3,1,676.66,NA,1,1,5
2013,DK,3256,DK01,3256,2,2,1,573.09,NA,1,2,4
2013,DK,3262,DK01,3262,3,2,1,2077.19,NA,1,2,1
2013,DK,3272,DK01,3272,1,3,1,604.99,NA,1,1,4
2013,DK,3300,DK01,3300,3,4,1,1294.12,NA,1,1,5
2013,DK,3311,DK01,3311,3,4,1,1551.37,NA,1,1,4
2013,DK,3344,DK01,3344,1,4,1,899.93,NA,1,1,3
2013,DK,3350,DK01,3350,2,6,1,2343.81,NA,1,1,4
2013,DK,3409,DK01,3409,3,6,1,3057.16,NA,1,1,4
2013,DK,3444,DK01,3444,2,3,1,585.7,NA,1,1,6
2013,DK,3450,DK01,3450,1,6,1,2234.57,NA,1,1,5
2013,DK,3461,DK01,3461,1,2,1,624.65,NA,1,2,6
2013,DK,3529,DK01,3529,2,2,1,3057.16,NA,1,1,5
2013,DK,3550,DK01,3550,2,6,1,2343.81,NA,1,1,5
2013,DK,3554,DK01,3554,2,6,1,3057.16,NA,1,1,5
2013,DK,3562,DK01,3562,3,5,1,929.75,NA,1,1,5
2013,DK,3568,DK01,3568,2,2,1,792.39,NA,1,1,5
2013,DK,3588,DK01,3588,2,6,1,1809.84,NA,1,1,6
2013,DK,3591,DK01,3591,2,2,1,661.12,NA,1,1,5
2013,DK,3638,DK01,3638,3,4,1,547.79,NA,1,1,5
2013,DK,3657,DK01,3657,2,6,1,604.99,NA,1,1,5
2013,DK,3680,DK01,3680,3,5,1,1526.28,NA,1,1,6
2013,DK,3700,DK01,3700,2,3,1,2017.24,NA,1,2,6
2013,DK,3704,DK01,3704,2,6,1,1604.93,NA,1,1,6
2013,DK,3710,DK01,3710,2,5,1,2031.46,NA,1,1,6
2013,DK,3723,DK01,3723,2,6,1,1288.45,NA,1,1,6
2013,DK,3759,DK01,3759,3,6,1,1067.56,NA,1,1,5
2013,DK,3768,DK01,3768,2,6,1,604.99,NA,1,1,5
2013,DK,3790,DK01,3790,3,2,1,1765.13,NA,1,1,4
2013,DK,3850,DK01,3850,2,6,1,807.59,NA,1,1,4
2013,DK,3863,DK01,3863,1,5,1,650.13,NA,1,2,4
2013,DK,3885,DK01,3885,3,6,1,3057.16,NA,1,1,5
2013,DK,3900,DK01,3900,1,3,1,575.37,NA,1,2,5
2013,DK,3944,DK01,3944,3,4,1,1591.4,NA,1,2,6
2013,DK,3958,DK01,3958,3,2,1,1812.88,NA,1,2,5
2013,DK,4027,DK01,4027,2,2,1,3057.16,NA,1,1,4
2013,DK,4056,DK01,4056,2,3,1,676.66,NA,1,1,5
2013,DK,4094,DK01,4094,3,4,1,825.44,NA,1,1,6
2013,DK,4135,DK01,4135,2,6,1,1418.82,NA,1,1,4
2013,DK,4156,DK01,4156,1,5,1,1418.82,NA,1,1,6
2013,DK,4160,DK01,4160,2,5,1,1604.93,NA,1,1,6
2013,DK,4227,DK01,4227,3,2,1,976.28,NA,1,1,6
2013,DK,4315,DK01,4315,3,3,1,831.49,NA,1,1,4
2013,DK,4362,DK01,4362,1,5,1,1422.67,NA,1,1,4
2013,DK,4438,DK01,4438,2,6,1,711.98,NA,1,1,5
2013,DK,4444,DK01,4444,2,3,1,1269.07,NA,1,1,4
2013,DK,4498,DK01,4498,2,2,1,2466.99,NA,1,1,4
2013,DK,4546,DK01,4546,2,4,1,2343.81,NA,1,1,4
2013,DK,4586,DK01,4586,2,2,1,818.64,NA,1,1,4
2013,DK,4617,DK01,4617,3,2,1,1284.78,NA,1,1,4
2013,DK,4696,DK01,4696,1,6,1,807.59,NA,1,1,4
2013,DK,4724,DK01,4724,2,6,1,2343.81,NA,1,1,4
2013,DK,4812,DK01,4812,2,5,1,660.67,NA,1,1,4
2013,DK,4821,DK01,4821,2,5,1,1063.59,NA,1,1,3
2013,DK,4848,DK01,4848,1,6,1,940.3,NA,1,1,1
2013,DK,4912,DK01,4912,2,4,1,3057.16,NA,1,1,5
2013,DK,4919,DK01,4919,2,2,1,1765.13,NA,1,1,4
2013,DK,4926,DK01,4926,2,6,1,604.99,NA,1,1,4
2013,DK,4966,DK01,4966,2,6,1,3057.16,NA,1,1,4
2013,DK,4991,DK01,4991,1,6,1,711.48,NA,1,1,6
2013,DK,5022,DK01,5022,3,3,1,987.13,NA,1,1,5
2013,DK,5045,DK01,5045,2,6,1,2343.81,NA,1,1,5
2013,DK,5057,DK01,5057,2,6,1,3057.16,NA,1,1,4
2013,DK,5066,DK01,5066,1,6,1,711.48,NA,1,1,5
2013,DK,5070,DK01,5070,1,5,1,604.99,NA,1,1,5
2013,DK,5073,DK01,5073,2,5,1,660.67,NA,1,1,5
2013,DK,5078,DK01,5078,2,3,1,676.66,NA,1,1,5
2013,DK,5108,DK01,5108,3,3,1,1627.72,NA,1,1,1
2013,DK,5120,DK01,5120,2,3,2,577.15,NA,1,1,6
2013,DK,5185,DK01,5185,2,6,1,1201.9,NA,1,2,4
2013,DK,5195,DK01,5195,1,5,1,2034.7,NA,1,1,5
2013,DK,5217,DK01,5217,2,3,1,676.66,NA,1,1,4
2013,DK,5226,DK01,5226,2,2,1,3057.16,NA,1,1,4
2013,DK,5236,DK01,5236,3,6,1,1600.73,NA,1,1,5
2013,DK,5277,DK01,5277,2,6,1,851.14,NA,1,1,6
2013,DK,5313,DK01,5313,2,3,1,941.14,NA,1,2,4
2013,DK,5321,DK01,5321,2,4,1,3057.16,NA,1,1,5
2013,DK,5331,DK01,5331,2,6,1,604.99,NA,1,1,5
2013,DK,5374,DK01,5374,3,6,1,3057.16,NA,1,1,5
2013,DK,5401,DK01,5401,2,6,1,978.67,NA,1,1,6
2013,DK,5409,DK01,5409,2,3,1,766.6,NA,1,1,5
2013,DK,5483,DK01,5483,2,4,1,604.99,NA,1,1,5
2013,DK,5510,DK01,5510,1,6,1,669.97,NA,1,1,6
2013,DK,5534,DK01,5534,1,6,1,1409.85,NA,1,1,4
2013,DK,5554,DK01,5554,3,4,1,601.3,NA,1,2,6
2013,DK,5618,DK01,5618,2,5,1,818.64,NA,1,1,5
2013,DK,5623,DK01,5623,1,2,1,1409.85,NA,1,2,5
2013,DK,5680,DK01,5680,2,4,1,826.88,NA,1,2,5
2013,DK,5682,DK01,5682,2,6,1,1809.84,NA,1,1,4
2013,DK,5686,DK01,5686,1,6,1,1159.85,NA,1,1,5
2013,DK,5705,DK01,5705,1,6,1,604.99,NA,1,1,4
2013,DK,5738,DK01,5738,3,6,1,659.05,NA,1,1,4
2013,DK,5744,DK01,5744,2,2,1,3057.16,NA,1,1,4
2013,DK,5792,DK01,5792,2,6,1,1288.45,NA,1,1,4
2013,DK,5831,DK01,5831,2,6,1,660.67,NA,1,1,6
2013,DK,5849,DK01,5849,2,6,1,823.22,NA,1,2,5
2013,DK,5853,DK01,5853,3,4,1,1575.31,NA,1,2,3
2013,DK,5854,DK01,5854,1,5,1,1418.82,NA,1,1,5
2013,DK,5887,DK01,5887,2,6,1,801.46,NA,1,1,4
2013,DK,5945,DK01,5945,2,5,1,943.95,NA,1,1,5
2013,DK,5989,DK01,5989,1,3,1,1604.93,NA,1,1,5
2013,DK,5997,DK01,5997,2,6,1,1604.93,NA,1,1,5
2013,DK,6004,DK01,6004,2,6,1,2466.99,NA,1,1,4
2013,DK,6051,DK01,6051,2,6,1,556.52,NA,1,1,5
2013,DK,6091,DK01,6091,2,5,1,1594.74,NA,1,1,3
2013,DK,6097,DK01,6097,2,6,1,331.37,NA,1,1,4
2013,DK,6154,DK01,6154,3,3,1,987.61,NA,1,1,6
2013,DK,6156,DK01,6156,1,6,1,987.61,NA,1,1,5
2013,DK,6178,DK01,6178,2,6,1,331.37,NA,1,1,4
2013,DK,6179,DK01,6179,1,6,1,978.67,NA,1,1,5
2013,DK,6181,DK01,6181,1,3,1,978.67,NA,1,1,4
2013,DK,6193,DK01,6193,2,6,1,1822.15,NA,1,1,6
2013,DK,6218,DK01,6218,3,6,1,2093.39,NA,1,1,6
2013,DK,6313,DK01,6313,2,6,1,1037.93,NA,1,1,5
2013,DK,6383,DK01,6383,2,6,1,1067.43,NA,1,1,6
2013,DK,6412,DK01,6412,2,3,1,1827.28,NA,1,1,5
2013,DK,6422,DK01,6422,2,3,1,597.3,NA,1,1,4
2013,DK,6472,DK01,6472,2,4,1,978.67,NA,1,1,6
2013,DK,6480,DK01,6480,2,6,1,881.33,NA,1,1,5
2013,DK,6548,DK01,6548,2,6,1,1765.13,NA,1,1,5
2013,DK,6555,DK01,6555,2,6,1,2343.81,NA,1,1,4
2013,DK,6580,DK01,6580,3,2,1,557.97,NA,1,1,5
2013,DK,6650,DK01,6650,1,6,1,676.66,NA,1,1,1
2013,DK,6694,DK01,6694,1,6,1,717.28,NA,1,1,6
2013,DK,6701,DK01,6701,3,2,1,1765.13,NA,1,1,6
2013,DK,6711,DK01,6711,1,5,1,660.67,NA,1,1,4
2013,DK,6796,DK01,6796,1,4,1,965.39,NA,1,1,6
2013,DK,6801,DK01,6801,3,6,1,978.67,NA,1,1,4
2013,DK,6808,DK01,6808,1,4,1,660.67,NA,1,1,5
2013,DK,6823,DK01,6823,2,6,1,3057.16,NA,1,1,4
2013,DK,6841,DK01,6841,2,6,1,851.14,NA,1,1,5
2013,DK,6946,DK01,6946,2,6,1,930.35,NA,1,1,4
2013,DK,6950,DK01,6950,1,3,1,2127.13,NA,1,1,6
2013,DK,6953,DK01,6953,2,6,1,2017.24,NA,1,1,5
2013,DK,6962,DK01,6962,2,6,1,2034.7,NA,1,1,5
2013,DK,7010,DK01,7010,2,5,1,304.2,NA,1,1,3
2013,DK,7030,DK01,7030,2,3,1,2466.99,NA,1,1,6
2013,DK,7037,DK01,7037,1,6,1,987.61,NA,1,1,6
2013,DK,7042,DK01,7042,3,4,1,904.02,NA,1,1,5
2013,DK,7064,DK01,7064,2,2,1,3057.16,NA,1,1,5
2013,DK,7069,DK01,7069,2,6,1,1604.93,NA,1,1,6
2013,DK,7118,DK01,7118,2,5,1,705.42,NA,1,1,6
2013,DK,7131,DK01,7131,1,6,1,1809.84,NA,1,1,6
2013,DK,7134,DK01,7134,1,3,1,793.9,NA,1,1,4
2013,DK,7145,DK01,7145,2,4,1,1426.31,NA,1,2,5
2013,DK,7194,DK01,7194,2,6,1,1217.41,NA,1,1,6
2013,DK,7196,DK01,7196,2,1,1,681.8,NA,1,1,4
2013,DK,7212,DK01,7212,3,6,1,3057.16,NA,1,1,4
2013,DK,7251,DK01,7251,2,3,1,851.14,NA,1,1,1
2013,DK,7256,DK01,7256,1,6,1,1822.15,NA,1,1,6
2013,DK,7280,DK01,7280,2,6,1,399.29,NA,1,1,5
2013,DK,7288,DK01,7288,3,2,1,650.9,NA,1,2,4
2013,DK,7303,DK01,7303,2,6,1,1604.93,NA,1,1,6
2013,DK,7314,DK01,7314,2,3,1,1257.91,NA,1,1,6
2013,DK,7353,DK01,7353,1,6,1,1299.32,NA,1,1,5
2013,DK,7361,DK01,7361,2,6,1,510.5,NA,1,1,4
2013,DK,7443,DK01,7443,2,2,1,766.6,NA,1,1,5
2013,DK,7457,DK01,7457,2,4,1,1765.13,NA,1,1,5
2013,DK,7473,DK01,7473,2,2,1,987.61,NA,1,1,4
2013,DK,7477,DK01,7477,1,4,1,660.67,NA,1,1,6
2013,DK,7490,DK01,7490,2,6,1,2093.39,NA,1,1,5
2013,DK,7498,DK01,7498,2,6,1,676.66,NA,1,2,6
2013,DK,7515,DK01,7515,2,5,1,881.33,NA,1,1,3
2013,DK,7516,DK01,7516,2,5,1,2093.39,NA,1,1,5
2013,DK,7523,DK01,7523,1,6,1,717.28,NA,1,1,5
2013,DK,7528,DK01,7528,1,6,1,807.59,NA,1,1,6
2013,DK,7564,DK01,7564,1,4,1,1061.75,NA,1,1,5
2013,DK,7568,DK01,7568,1,4,1,807.59,NA,1,1,4
2013,DK,7578,DK01,7578,3,3,1,611.7,NA,1,1,6
2013,DK,7613,DK01,7613,1,6,1,331.37,NA,1,1,4
2013,DK,7623,DK01,7623,2,2,1,2343.81,NA,1,1,5
2013,DK,7654,DK01,7654,1,6,1,717.68,NA,1,1,5
2013,DK,7698,DK01,7698,1,6,1,851.14,NA,1,1,4
2013,DK,7717,DK01,7717,1,4,1,1059.54,NA,1,1,4
2013,DK,7741,DK01,7741,2,4,1,659.05,NA,1,1,4
2013,DK,7764,DK01,7764,1,3,1,711.98,NA,1,1,6
2013,DK,7785,DK01,7785,3,4,1,3057.16,NA,1,1,5
2013,DK,7787,DK01,7787,2,3,1,2277.09,NA,1,1,6
2013,DK,7808,DK01,7808,3,2,1,659.05,NA,1,1,5
2013,DK,7825,DK01,7825,2,6,1,3057.16,NA,1,1,5
2013,DK,7843,DK01,7843,1,4,1,1583.2,NA,1,1,5
2013,DK,7876,DK01,7876,3,3,1,337.11,NA,1,1,3
2013,DK,7877,DK01,7877,3,3,1,934.12,NA,1,1,6
2013,DK,7901,DK01,7901,2,4,1,1583.2,NA,1,1,4
2013,DK,7972,DK01,7972,1,6,1,1299.32,NA,1,1,4
2013,DK,7986,DK01,7986,2,6,1,2127.13,NA,1,1,5
2013,DK,8005,DK01,8005,1,5,1,660.67,NA,1,1,6
2013,DK,8052,DK01,8052,2,2,1,610.98,NA,1,2,3
2013,DK,8122,DK01,8122,1,5,1,987.61,NA,1,1,6
2013,DK,8129,DK01,8129,1,2,1,812.31,NA,1,1,5
2013,DK,8187,DK01,8187,2,6,1,711.48,NA,1,1,6
2013,DK,8210,DK01,8210,2,6,1,766.6,NA,1,1,5
2013,DK,8239,DK01,8239,2,6,1,1409.85,NA,1,1,4
2013,DK,8263,DK01,8263,2,6,1,2343.81,NA,1,1,6
2013,DK,8289,DK01,8289,2,1,1,826.65,NA,1,1,4
2013,DK,8305,DK01,8305,2,4,1,940.3,NA,1,1,4
2013,DK,8348,DK01,8348,2,6,1,604.99,NA,1,2,5
2013,DK,8353,DK01,8353,1,6,1,793.9,NA,1,1,4
2013,DK,8362,DK01,8362,3,3,1,1208.44,NA,1,1,5
2013,DK,8385,DK01,8385,2,2,1,900.46,NA,1,1,2
2013,DK,8429,DK01,8429,2,6,1,2234.57,NA,1,1,6
2013,DK,8433,DK01,8433,2,6,1,1409.85,NA,1,1,5
2013,DK,8435,DK01,8435,3,5,1,795.28,NA,1,1,3
2013,DK,8513,DK01,8513,1,4,1,585.7,NA,1,1,6
2013,DK,8520,DK01,8520,1,6,1,5191.43,NA,1,1,6
2013,DK,8535,DK01,8535,1,6,1,717.68,NA,1,1,5
2013,DK,8543,DK01,8543,2,2,1,3057.16,NA,1,1,4
2013,DK,8571,DK01,8571,1,6,1,1409.85,NA,1,1,5
2013,DK,8575,DK01,8575,2,6,1,2585.3,NA,1,1,6
2013,DK,8619,DK01,8619,1,6,1,2234.57,NA,1,1,3
2013,DK,8642,DK01,8642,2,6,1,676.66,NA,1,1,6
2013,DK,8684,DK01,8684,2,2,1,2343.81,NA,1,1,4
2013,DK,8688,DK01,8688,2,6,1,660.67,NA,1,1,5
2013,DK,8703,DK01,8703,3,3,1,1094.43,NA,1,1,3
2013,DK,8732,DK01,8732,1,6,1,2031.46,NA,1,1,5
2013,DK,8785,DK01,8785,1,6,1,331.37,NA,1,1,4
2013,DK,8786,DK01,8786,2,6,1,826.98,NA,1,1,6
2013,DK,8818,DK01,8818,2,2,1,3057.16,NA,1,1,4
2013,DK,8824,DK01,8824,2,6,1,331.37,NA,1,1,6
2013,DK,8844,DK01,8844,3,3,1,759.06,NA,1,1,4
2013,DK,8847,DK01,8847,2,6,1,2343.81,NA,1,1,4
2013,DK,8873,DK01,8873,2,3,1,1288.45,NA,1,1,5
2013,DK,8897,DK01,8897,2,4,1,604.99,NA,1,1,4
2013,DK,8972,DK01,8972,1,6,1,711.48,NA,1,1,3
2013,DK,8992,DK01,8992,3,3,1,503.68,NA,1,2,5
2013,DK,9008,DK01,9008,1,4,1,660.67,NA,1,1,4
2013,DK,9014,DK01,9014,3,5,2,349.84,NA,1,2,6
2013,DK,9044,DK01,9044,2,6,1,881.33,NA,1,1,6
2013,DK,9057,DK01,9057,2,2,1,818.79,NA,1,1,5
2013,DK,9112,DK01,9112,1,6,1,660.67,NA,1,1,6
2013,DK,9138,DK01,9138,2,6,1,814.03,NA,1,1,5
2013,DK,9140,DK01,9140,2,6,1,1217.41,NA,1,1,6
2013,DK,9161,DK01,9161,2,3,1,622.04,NA,1,1,5
2013,DK,9235,DK01,9235,3,3,1,462.46,NA,1,1,5
2013,DK,9239,DK01,9239,2,6,1,1806.44,NA,1,1,5
2013,DK,9254,DK01,9254,1,5,1,2031.46,NA,1,1,5
2013,DK,9258,DK01,9258,1,5,1,665.44,NA,1,2,5
2013,DK,9264,DK01,9264,3,5,1,1012.36,NA,1,2,3
2013,DK,9278,DK01,9278,2,6,1,543.97,NA,2,1,6
2013,DK,9285,DK01,9285,2,4,1,717.28,NA,1,1,4
2013,DK,9297,DK01,9297,1,3,1,873.86,NA,1,1,5
2013,DK,9303,DK01,9303,2,6,1,2093.39,NA,1,1,6
2013,DK,9379,DK01,9379,2,4,1,1113.63,NA,1,2,4
2013,DK,9383,DK01,9383,2,6,1,2343.81,NA,1,1,4
2013,DK,9402,DK01,9402,1,4,1,1418.82,NA,1,1,4
2013,DK,9487,DK01,9487,2,5,1,604.99,NA,1,1,6
2013,DK,9512,DK01,9512,2,5,1,717.28,NA,1,1,4
2013,DK,9567,DK01,9567,1,5,1,1159.85,NA,1,1,5
2013,DK,9625,DK01,9625,1,6,1,2585.3,NA,1,1,4
2013,DK,9626,DK01,9626,2,2,1,676.65,NA,1,1,4
2013,DK,9636,DK01,9636,2,6,1,826.98,NA,1,1,5
2013,DK,9642,DK01,9642,2,4,1,604.99,NA,1,1,4
2013,DK,9658,DK01,9658,3,5,1,416.91,NA,1,1,3
2013,DK,9742,DK01,9742,2,6,1,2259.94,NA,1,1,6
2013,DK,9768,DK01,9768,2,6,1,1638.55,NA,1,1,4
2013,DK,9790,DK01,9790,2,2,1,660.67,NA,1,1,5
2013,DK,9803,DK01,9803,2,6,1,556.52,NA,1,1,6
2013,DK,9814,DK01,9814,2,5,1,705.42,NA,1,1,6
2013,DK,9826,DK01,9826,3,1,1,1371.66,NA,1,1,4
2013,DK,9856,DK01,9856,2,6,1,717.68,NA,1,1,5
2013,DK,9889,DK01,9889,1,5,1,1418.82,NA,1,1,6
2013,DK,9907,DK01,9907,3,3,1,1732.54,NA,1,2,5
2013,DK,9938,DK01,9938,2,2,1,457.21,NA,1,1,3
2013,DK,10025,DK01,10025,3,6,1,3057.16,NA,1,1,6
2013,DK,10065,DK01,10065,1,6,1,604.99,NA,1,1,5
2013,DK,10075,DK01,10075,1,2,1,917.7,NA,1,1,5
2013,DK,10076,DK01,10076,3,2,1,1396.69,NA,1,1,5
2013,DK,10111,DK01,10111,2,2,1,3057.16,NA,1,1,6
2013,DK,10125,DK01,10125,2,6,1,818.64,NA,1,1,6
2013,DK,10136,DK01,10136,2,3,1,2259.94,NA,1,1,5
2013,DK,10142,DK01,10142,1,6,1,1600.73,NA,1,1,5
2013,DK,10181,DK01,10181,1,6,1,2234.57,NA,1,1,6
2013,DK,10182,DK01,10182,3,3,1,1309.38,NA,1,NA,5
2013,DK,10212,DK01,10212,3,6,1,855.39,NA,1,2,5
2013,DK,10248,DK01,10248,1,3,1,1039.86,NA,1,1,6
2013,DK,10310,DK01,10310,1,6,1,1067.43,NA,1,1,5
2013,DK,10397,DK01,10397,2,6,1,1159.85,NA,1,1,6
2013,DK,10403,DK01,10403,2,6,1,2466.99,NA,1,1,6
2013,DK,10428,DK01,10428,3,2,1,818.37,NA,1,2,5
2013,DK,10451,DK01,10451,1,6,1,604.99,NA,1,1,4
2013,DK,10481,DK01,10481,2,6,1,881.33,NA,1,1,5
2013,DK,10482,DK01,10482,2,3,1,1146.16,NA,1,2,5
2013,DK,10514,DK01,10514,2,4,1,1288.45,NA,1,1,6
2013,DK,10519,DK01,10519,3,2,1,464.18,NA,1,1,6
