DB010,DB020,DB030,DB040,HB030,HH021,HH030,HH050,HH070,HH071,HS050,HS060,HS120
2013,ES,1150,ES11,1150,1,4,1,207.77,275,1,2,2
2013,ES,1178,ES11,1178,2,4,1,391.58,NA,1,2,3
2013,ES,1179,ES11,1179,1,6,1,282.64,NA,1,1,1
2013,ES,1182,ES11,1182,2,4,1,170.02,NA,2,1,5
2013,ES,1185,ES11,1185,1,6,1,124.33,NA,1,1,2
2013,ES,1267,ES11,1267,1,4,1,503.12,NA,1,1,4
2013,ES,1319,ES11,1319,2,5,1,319.83,NA,1,2,3
2013,ES,1325,ES11,1325,1,5,1,342.1,NA,1,1,4
2013,ES,1330,ES11,1330,4,3,1,866.13,NA,1,1,3
2013,ES,1352,ES11,1352,1,6,1,146.14,230,1,2,3
2013,ES,1389,ES11,1389,2,5,1,211.14,NA,1,1,4
2013,ES,1426,ES11,1426,2,4,2,384.99,NA,1,1,4
2013,ES,1487,ES11,1487,2,3,1,281.02,NA,1,2,3
2013,ES,1497,ES11,1497,1,6,1,831.02,NA,1,1,5
2013,ES,1534,ES11,1534,1,6,2,163.62,NA,1,2,2
2013,ES,1614,ES11,1614,2,3,1,302.58,NA,1,1,2
2013,ES,1638,ES11,1638,1,6,2,263.43,NA,1,1,5
2013,ES,1639,ES11,1639,1,5,1,169.87,NA,1,2,3
2013,ES,1690,ES11,1690,2,6,1,281.74,NA,1,1,4
2013,ES,1698,ES11,1698,1,6,1,539.53,NA,1,2,4
2013,ES,1711,ES11,1711,3,2,1,326.69,405.29,1,2,2
2013,ES,1714,ES11,1714,1,5,1,215.54,NA,1,1,5
2013,ES,1790,ES11,1790,3,4,1,291.14,NA,1,2,3
2013,ES,1822,ES11,1822,2,4,1,356.06,NA,1,2,1
2013,ES,1828,ES11,1828,1,6,1,330.94,NA,1,2,3
2013,ES,1829,ES11,1829,1,6,1,558.2,360.29,1,1,5
2013,ES,1867,ES11,1867,1,6,1,303.66,NA,1,1,4
2013,ES,1886,ES11,1886,1,6,1,502.39,NA,1,1,5
2013,ES,1921,ES11,1921,1,6,1,5806.16,NA,1,1,3
2013,ES,1946,ES11,1946,5,5,1,233.35,NA,1,1,4
2013,ES,1955,ES11,1955,1,2,1,230.77,NA,1,1,3
2013,ES,1960,ES11,1960,2,6,1,395.7,NA,1,1,5
2013,ES,1976,ES11,1976,2,5,1,404.08,NA,1,1,5
2013,ES,2000,ES11,2000,1,4,1,437.18,NA,2,1,4
2013,ES,2037,ES11,2037,3,4,2,303.09,NA,1,1,4
2013,ES,2059,ES11,2059,3,5,1,240.29,NA,1,1,4
2013,ES,2066,ES11,2066,2,6,1,191.39,349.48,1,1,3
2013,ES,2124,ES11,2124,1,4,1,272.31,231.44,1,2,5
2013,ES,2138,ES11,2138,2,6,1,431.37,NA,1,1,4
2013,ES,2152,ES11,2152,1,4,1,684.64,192,1,1,3
2013,ES,2161,ES11,2161,2,3,1,589.48,NA,1,2,2
2013,ES,2213,ES11,2213,3,4,1,963.43,NA,1,2,3
2013,ES,2304,ES11,2304,1,6,1,711,NA,1,1,4
2013,ES,2427,ES11,2427,1,6,1,256.56,NA,1,1,5
2013,ES,2440,ES11,2440,3,5,1,388.56,NA,1,1,2
2013,ES,2507,ES11,2507,1,4,1,312.3,NA,1,1,2
2013,ES,2519,ES11,2519,2,5,1,480.41,NA,1,1,3
2013,ES,2593,ES11,2593,2,1,1,185.95,NA,1,1,3
2013,ES,2612,ES11,2612,1,3,1,961.77,280,1,2,4
2013,ES,2688,ES11,2688,1,4,1,444.98,398.11,1,1,3
2013,ES,2704,ES11,2704,1,6,1,242.89,NA,1,1,5
2013,ES,2714,ES11,2714,1,6,1,236.81,NA,1,1,3
2013,ES,2745,ES11,2745,1,6,1,211.14,NA,1,1,3
2013,ES,2786,ES11,2786,2,6,1,267.79,NA,1,1,4
2013,ES,2804,ES11,2804,1,5,2,336.87,NA,1,1,4
2013,ES,2835,ES11,2835,1,4,1,235.41,NA,1,2,3
2013,ES,2854,ES11,2854,1,5,1,176.77,NA,1,2,3
2013,ES,2871,ES11,2871,2,5,1,113.23,600,1,1,3
2013,ES,2897,ES11,2897,5,6,1,244.24,NA,1,2,6
2013,ES,2901,ES11,2901,3,4,1,185.31,340,1,1,2
2013,ES,2926,ES11,2926,1,4,1,211.14,NA,1,1,1
2013,ES,2938,ES11,2938,5,6,2,437.18,NA,1,1,5
2013,ES,2940,ES11,2940,1,6,1,319.6,NA,1,1,4
2013,ES,2999,ES11,2999,2,6,1,152.72,NA,1,1,2
2013,ES,3004,ES11,3004,2,6,1,178.94,NA,1,1,5
2013,ES,3034,ES11,3034,2,3,1,495.18,NA,2,2,4
2013,ES,3052,ES11,3052,1,6,1,295.89,NA,1,1,4
2013,ES,3093,ES11,3093,3,5,1,253.39,NA,1,2,2
2013,ES,3106,ES11,3106,1,6,2,510.37,NA,1,1,4
2013,ES,3110,ES11,3110,1,5,2,218.79,NA,1,1,1
2013,ES,3170,ES11,3170,1,6,1,240.29,NA,1,1,6
2013,ES,3193,ES11,3193,2,6,1,571.14,NA,1,1,5
2013,ES,3318,ES11,3318,1,4,1,461.15,233,1,2,3
2013,ES,3348,ES11,3348,1,6,1,268.48,NA,1,1,3
2013,ES,3382,ES11,3382,2,5,1,296.31,NA,1,1,4
2013,ES,3387,ES11,3387,1,5,1,210.83,390,1,2,4
2013,ES,3404,ES11,3404,1,6,1,241.97,NA,1,1,4
2013,ES,3474,ES11,3474,1,6,1,1124.64,NA,1,1,5
2013,ES,3475,ES11,3475,5,5,1,241.97,NA,1,1,4
2013,ES,3488,ES11,3488,1,4,1,244.85,493,1,2,4
2013,ES,3616,ES11,3616,1,4,2,660.7,NA,1,2,2
2013,ES,3624,ES11,3624,5,3,1,208.06,NA,1,2,3
2013,ES,3628,ES11,3628,1,4,1,404.08,650,1,1,4
2013,ES,3630,ES11,3630,1,4,1,375.49,NA,1,1,4
2013,ES,3683,ES11,3683,3,5,1,197.73,280,1,1,4
2013,ES,3684,ES11,3684,1,6,1,191.39,NA,1,1,4
2013,ES,3707,ES11,3707,1,6,1,107.87,NA,1,1,4
2013,ES,3735,ES11,3735,2,6,1,282.22,NA,1,1,3
2013,ES,3743,ES11,3743,1,6,1,430.06,NA,1,1,3
2013,ES,3770,ES11,3770,1,2,1,166.97,NA,1,2,1
2013,ES,3799,ES11,3799,2,6,1,77.14,NA,1,1,4
2013,ES,3825,ES11,3825,2,5,1,162.29,NA,2,2,3
2013,ES,3852,ES11,3852,1,4,1,215.15,393,1,2,3
2013,ES,3857,ES11,3857,2,6,1,5806.16,NA,1,1,1
2013,ES,3886,ES11,3886,1,4,1,202.43,NA,1,1,4
2013,ES,3903,ES11,3903,2,5,1,190.06,NA,1,1,3
2013,ES,3904,ES11,3904,2,4,1,379.27,NA,1,1,3
2013,ES,3931,ES11,3931,3,6,2,379.6,NA,1,1,3
2013,ES,3967,ES11,3967,1,4,1,187.97,NA,1,2,2
2013,ES,4034,ES11,4034,1,3,1,191.6,NA,1,1,1
2013,ES,4039,ES11,4039,1,3,1,146.53,NA,1,2,3
2013,ES,4077,ES11,4077,1,5,1,975.72,NA,1,1,3
2013,ES,4086,ES11,4086,1,6,1,362.07,NA,1,1,4
2013,ES,4127,ES11,4127,1,6,1,77.14,669,1,1,4
2013,ES,4129,ES11,4129,2,6,1,238.24,600,1,1,3
2013,ES,4137,ES11,4137,1,6,1,300.72,174.5,1,1,1
2013,ES,4142,ES11,4142,1,5,1,239.06,NA,1,2,1
2013,ES,4181,ES11,4181,3,4,1,527.37,NA,1,1,1
2013,ES,4205,ES11,4205,2,5,1,263.43,NA,1,1,4
2013,ES,4285,ES11,4285,3,2,1,227.21,NA,1,1,3
2013,ES,4298,ES11,4298,1,6,1,261.81,NA,1,2,4
2013,ES,4316,ES11,4316,1,5,1,233.54,425,1,1,3
2013,ES,4317,ES11,4317,2,5,1,253.54,402.59,1,2,3
2013,ES,4320,ES11,4320,1,5,1,240.52,NA,1,1,2
2013,ES,4363,ES11,4363,2,5,1,215.54,304.51,1,1,3
2013,ES,4376,ES11,4376,2,6,2,135.52,NA,1,2,4
2013,ES,4409,ES11,4409,1,5,1,497.99,NA,1,1,2
2013,ES,4416,ES11,4416,2,5,1,271.14,NA,1,1,4
2013,ES,4447,ES11,4447,1,4,1,253.83,NA,1,1,4
2013,ES,4490,ES11,4490,1,6,1,186.72,NA,1,1,3
2013,ES,4498,ES11,4498,1,6,1,261.04,NA,1,1,3
2013,ES,4535,ES11,4535,2,4,1,1402.17,NA,1,1,5
2013,ES,4546,ES11,4546,2,3,1,473.77,233.38,1,1,3
2013,ES,4562,ES11,4562,1,6,1,445.46,NA,1,2,1
2013,ES,4572,ES11,4572,2,6,1,524.06,NA,1,1,3
2013,ES,4600,ES11,4600,2,5,1,361.06,NA,2,1,2
2013,ES,4635,ES11,4635,1,5,1,187.62,NA,1,1,5
2013,ES,4664,ES11,4664,1,6,1,5806.16,NA,1,1,3
2013,ES,4684,ES11,4684,1,6,1,221.81,NA,1,1,4
2013,ES,4695,ES11,4695,2,5,1,207.6,NA,1,1,5
2013,ES,4737,ES11,4737,1,6,1,413.38,NA,1,1,4
2013,ES,4773,ES11,4773,1,5,1,310.64,NA,1,1,4
2013,ES,4793,ES11,4793,1,6,1,453.56,NA,1,2,3
2013,ES,4798,ES11,4798,2,5,1,210.54,NA,1,1,4
2013,ES,4799,ES11,4799,1,6,1,236.81,NA,1,1,4
2013,ES,4804,ES11,4804,3,5,1,764.17,NA,1,1,2
2013,ES,4823,ES11,4823,1,6,1,236.81,NA,1,1,5
2013,ES,4854,ES11,4854,1,6,1,570.85,NA,1,1,5
2013,ES,4870,ES11,4870,1,5,1,140.16,NA,1,1,6
2013,ES,4928,ES11,4928,4,5,1,192.64,NA,1,1,3
2013,ES,4929,ES11,4929,1,4,1,255.31,NA,1,1,5
2013,ES,4945,ES11,4945,1,4,1,217.18,NA,1,1,4
2013,ES,4991,ES11,4991,1,4,1,264.89,300,1,1,3
2013,ES,4993,ES11,4993,1,6,1,357.06,240,1,1,3
2013,ES,5037,ES11,5037,2,5,1,253.83,NA,1,1,1
2013,ES,5051,ES11,5051,2,4,1,596.81,NA,1,1,4
2013,ES,5054,ES11,5054,2,6,1,138.47,NA,1,1,5
2013,ES,5070,ES11,5070,1,6,1,215.31,NA,1,1,4
2013,ES,5082,ES11,5082,1,5,1,244.72,NA,1,1,3
2013,ES,5103,ES11,5103,1,3,1,1124.64,NA,1,1,4
2013,ES,5113,ES11,5113,2,6,1,226.03,661.95,1,1,3
2013,ES,5141,ES11,5141,1,6,1,161.97,NA,1,1,5
2013,ES,5225,ES11,5225,3,6,1,111.77,NA,1,2,2
2013,ES,5229,ES11,5229,3,5,1,204.56,NA,1,2,4
2013,ES,5267,ES11,5267,1,5,1,189.56,NA,1,1,4
2013,ES,5272,ES11,5272,2,6,1,1035.49,NA,1,1,4
2013,ES,5354,ES11,5354,1,6,1,219.31,460,1,1,5
2013,ES,5372,ES11,5372,1,4,1,303.22,NA,1,1,3
2013,ES,5407,ES11,5407,1,4,1,1402.17,630,1,1,4
2013,ES,5414,ES11,5414,1,5,1,180.62,NA,1,2,3
2013,ES,5434,ES11,5434,1,6,1,185.49,NA,1,2,3
2013,ES,5512,ES11,5512,2,4,1,216.39,NA,1,2,5
2013,ES,5526,ES11,5526,1,4,1,212.39,88,1,1,3
2013,ES,5544,ES11,5544,1,6,1,352.87,NA,1,1,5
2013,ES,5575,ES11,5575,4,6,1,243.48,NA,1,1,4
2013,ES,5635,ES11,5635,2,6,1,362.07,NA,1,1,5
2013,ES,5695,ES11,5695,4,4,1,396.35,NA,1,1,3
2013,ES,5699,ES11,5699,1,6,1,219.31,NA,1,1,5
2013,ES,5721,ES11,5721,1,6,1,91.64,888.82,1,1,5
2013,ES,5744,ES11,5744,1,6,1,201.37,NA,1,1,4
2013,ES,5760,ES11,5760,2,4,1,285.72,NA,1,1,4
2013,ES,5794,ES11,5794,1,6,1,5806.16,360.29,1,1,4
2013,ES,5804,ES11,5804,1,6,1,558.2,1090,1,1,4
2013,ES,5826,ES11,5826,2,6,1,219.31,630,1,1,4
2013,ES,5835,ES11,5835,2,6,1,259.06,NA,1,1,4
2013,ES,5876,ES11,5876,1,6,1,176.77,NA,1,1,3
2013,ES,5896,ES11,5896,2,4,1,570.85,NA,1,1,5
2013,ES,6006,ES11,6006,2,4,1,274.56,NA,1,1,4
2013,ES,6009,ES11,6009,1,4,1,619.12,282.06,1,1,3
2013,ES,6015,ES11,6015,1,5,1,121.14,NA,1,1,4
2013,ES,6018,ES11,6018,1,5,1,209.54,NA,1,1,4
2013,ES,6047,ES11,6047,1,3,1,395.7,NA,1,1,4
2013,ES,6089,ES11,6089,1,6,1,266.24,NA,1,1,4
2013,ES,6235,ES11,6235,3,6,1,414.72,NA,1,2,5
2013,ES,6264,ES11,6264,1,4,1,160.1,NA,1,1,2
2013,ES,6334,ES11,6334,1,6,1,97.7,NA,1,2,3
2013,ES,6339,ES11,6339,1,4,1,180.62,NA,1,1,3
2013,ES,6348,ES11,6348,1,6,1,831.02,NA,1,2,3
2013,ES,6393,ES11,6393,1,4,1,191.39,NA,1,1,4
2013,ES,6398,ES11,6398,2,5,1,434.1,NA,1,1,5
2013,ES,6476,ES11,6476,1,6,1,411.37,510,1,1,2
2013,ES,6493,ES11,6493,5,6,1,206.37,NA,1,1,4
2013,ES,6505,ES11,6505,1,5,1,111.77,NA,1,1,3
2013,ES,6538,ES11,6538,3,5,1,164.19,352.5,1,1,2
2013,ES,6566,ES11,6566,1,6,1,255.31,NA,1,1,4
2013,ES,6571,ES11,6571,1,5,1,330.97,NA,1,1,2
2013,ES,6685,ES11,6685,1,6,1,215.73,NA,1,1,6
2013,ES,6720,ES11,6720,1,5,1,114.89,NA,1,1,4
2013,ES,6778,ES11,6778,1,6,2,268.64,507,1,1,3
2013,ES,6783,ES11,6783,1,5,1,285.1,NA,1,1,4
2013,ES,6790,ES11,6790,1,3,1,362.94,NA,1,2,3
2013,ES,6792,ES11,6792,1,6,1,221.81,630,1,1,4
2013,ES,6796,ES11,6796,1,4,1,1124.64,NA,1,1,4
2013,ES,6821,ES11,6821,2,6,1,69.54,381.69,1,1,3
2013,ES,6835,ES11,6835,5,3,1,188.33,2520,1,1,3
2013,ES,6865,ES11,6865,2,4,1,387.37,NA,1,1,4
2013,ES,6878,ES11,6878,1,6,1,388.35,NA,1,1,4
2013,ES,6893,ES11,6893,1,6,1,274.56,NA,1,1,4
2013,ES,6917,ES11,6917,1,6,1,396.35,NA,1,1,4
2013,ES,6934,ES11,6934,3,4,1,454.48,NA,1,1,4
2013,ES,6944,ES11,6944,1,6,1,375.49,NA,1,1,1
2013,ES,6949,ES11,6949,1,5,1,961.77,NA,1,1,3
2013,ES,6989,ES11,6989,3,4,1,183.77,196.5,1,1,5
2013,ES,6994,ES11,6994,1,4,1,758.59,NA,1,2,4
2013,ES,6998,ES11,6998,1,6,1,255.31,NA,1,1,4
2013,ES,7003,ES11,7003,1,6,1,596.81,NA,1,1,5
2013,ES,7045,ES11,7045,2,5,1,315.02,NA,1,1,1
2013,ES,7093,ES11,7093,1,5,1,217.73,493,1,1,5
2013,ES,7187,ES11,7187,1,6,1,330.97,NA,1,1,2
2013,ES,7189,ES11,7189,1,4,1,190.06,NA,1,1,5
2013,ES,7228,ES11,7228,3,6,1,253.83,507,1,1,3
2013,ES,7264,ES11,7264,2,5,1,218.29,NA,1,1,3
2013,ES,7277,ES11,7277,2,6,1,259.06,NA,1,1,3
2013,ES,7291,ES11,7291,1,5,1,255.44,NA,1,2,1
2013,ES,7307,ES11,7307,1,6,1,201.37,NA,1,1,5
2013,ES,7310,ES11,7310,3,3,1,395.7,NA,1,1,3
2013,ES,7334,ES11,7334,1,5,1,1364.99,630,1,1,5
2013,ES,7350,ES11,7350,1,6,1,301.56,NA,1,1,3
2013,ES,7387,ES11,7387,2,2,1,246.37,NA,1,1,3
2013,ES,7393,ES11,7393,1,5,1,266.24,1009,1,1,3
2013,ES,7495,ES11,7495,1,5,1,420.7,NA,1,1,4
2013,ES,7506,ES11,7506,1,5,1,536.37,NA,1,1,5
2013,ES,7527,ES11,7527,2,5,1,269.27,NA,1,1,3
2013,ES,7537,ES11,7537,1,6,1,705.7,NA,1,1,4
2013,ES,7613,ES11,7613,2,6,1,281.69,NA,1,1,5
2013,ES,7622,ES11,7622,1,6,1,259.06,NA,1,1,4
2013,ES,7636,ES11,7636,1,6,1,91.64,NA,1,1,5
2013,ES,7650,ES11,7650,2,6,1,558.2,2520,1,1,6
2013,ES,7658,ES11,7658,1,6,1,193.85,NA,1,1,2
2013,ES,7673,ES11,7673,1,5,1,330.97,NA,1,1,4
2013,ES,7683,ES11,7683,1,6,1,327.14,NA,1,1,5
2013,ES,7805,ES11,7805,1,6,1,498.85,2520,1,1,2
2013,ES,7806,ES11,7806,1,4,1,271.14,NA,1,1,4
2013,ES,7809,ES11,7809,1,5,1,163.87,NA,1,1,2
2013,ES,7810,ES11,7810,1,5,1,222.56,NA,1,1,3
2013,ES,7863,ES11,7863,2,4,1,570.85,630,1,1,5
2013,ES,7867,ES11,7867,1,6,1,135.1,NA,1,1,3
2013,ES,7875,ES11,7875,2,5,1,239.97,NA,1,2,1
2013,ES,7877,ES11,7877,1,6,1,961.77,NA,1,1,5
2013,ES,7879,ES11,7879,1,6,1,77.14,NA,1,1,3
2013,ES,7888,ES11,7888,1,6,1,188.33,NA,1,1,6
2013,ES,7907,ES11,7907,1,5,1,206.37,NA,1,1,3
2013,ES,7921,ES11,7921,1,6,1,234.54,NA,1,2,5
2013,ES,7959,ES11,7959,1,6,2,177.64,NA,1,1,3
2013,ES,7995,ES11,7995,2,5,1,567.7,NA,1,1,3
2013,ES,8013,ES11,8013,1,5,1,304.54,397,1,1,4
2013,ES,8099,ES11,8099,1,6,1,1257.94,NA,1,1,3
2013,ES,8120,ES11,8120,2,3,1,880.1,NA,1,1,5
2013,ES,8164,ES11,8164,2,4,1,127.77,285,1,1,4
2013,ES,8171,ES11,8171,1,6,1,404.08,650,1,1,1
2013,ES,8179,ES11,8179,1,6,1,201.37,630,1,1,4
2013,ES,8192,ES11,8192,1,5,1,268.75,NA,1,1,4
2013,ES,8204,ES11,8204,1,5,1,190.06,552.5,1,2,1
2013,ES,8209,ES11,8209,2,6,1,313.64,NA,1,1,5
2013,ES,8213,ES11,8213,1,6,1,135.93,NA,1,1,5
2013,ES,8214,ES11,8214,2,4,1,1257.94,NA,1,1,2
2013,ES,8245,ES11,8245,5,6,1,259.06,669,1,2,4
2013,ES,8256,ES11,8256,1,3,1,526.29,NA,1,2,5
2013,ES,8313,ES11,8313,2,6,1,239.89,NA,1,2,3
2013,ES,8321,ES11,8321,1,6,1,456.98,360.29,1,1,4
2013,ES,8327,ES11,8327,1,6,1,328.37,NA,1,1,5
2013,ES,8336,ES11,8336,1,6,1,111.77,50,1,1,3
2013,ES,8419,ES11,8419,1,5,1,208.02,NA,1,1,3
2013,ES,8521,ES11,8521,1,6,1,219.31,NA,1,1,4
2013,ES,8543,ES11,8543,2,4,1,327.14,NA,1,1,5
2013,ES,8544,ES11,8544,1,5,1,536.37,NA,1,1,2
2013,ES,8611,ES11,8611,5,5,1,191.1,NA,1,1,4
2013,ES,8668,ES11,8668,1,6,1,91.64,NA,1,1,3
2013,ES,8708,ES11,8708,2,5,1,400.52,304.51,1,1,3
2013,ES,8713,ES11,8713,1,6,1,304.48,NA,1,1,3
2013,ES,8726,ES11,8726,1,6,1,198.56,NA,1,1,4
2013,ES,8746,ES11,8746,1,6,1,198.56,NA,1,1,1
2013,ES,8753,ES11,8753,1,4,1,110.44,NA,1,1,4
2013,ES,8755,ES11,8755,3,5,1,322.96,NA,1,1,5
2013,ES,8766,ES11,8766,2,6,1,160.1,NA,1,1,4
2013,ES,8840,ES11,8840,1,6,1,968.73,NA,1,1,3
2013,ES,8876,ES11,8876,1,6,2,200.44,NA,1,1,1
2013,ES,8880,ES11,8880,2,6,1,107.87,NA,1,1,4
2013,ES,8907,ES11,8907,1,6,1,256.56,NA,1,1,4
2013,ES,9008,ES11,9008,2,5,1,287.7,555,1,1,5
2013,ES,9014,ES11,9014,2,6,1,108.04,NA,1,1,5
2013,ES,9067,ES11,9067,1,5,1,397.72,NA,1,2,1
2013,ES,9068,ES11,9068,2,5,1,91.64,NA,1,2,3
2013,ES,9069,ES11,9069,1,6,1,367.29,632.5,1,1,4
2013,ES,9094,ES11,9094,1,6,1,124.14,NA,1,1,2
2013,ES,9108,ES11,9108,1,6,1,191.37,NA,1,1,3
2013,ES,9109,ES11,9109,1,6,1,596.81,NA,1,1,2
2013,ES,9155,ES11,9155,5,5,1,303.66,NA,1,1,5
2013,ES,9180,ES11,9180,2,4,1,208.74,NA,1,1,4
2013,ES,9192,ES11,9192,1,6,1,184.45,NA,1,1,3
2013,ES,9222,ES11,9222,1,6,1,285.72,NA,1,1,4
2013,ES,9230,ES11,9230,1,6,1,1124.64,NA,1,1,4
2013,ES,9288,ES11,9288,1,6,1,328.37,NA,1,1,5
2013,ES,9289,ES11,9289,3,5,1,420.7,NA,1,1,5
2013,ES,9294,ES11,9294,1,5,2,727.39,NA,1,1,1
2013,ES,9298,ES11,9298,1,4,1,260.6,NA,1,1,4
2013,ES,9309,ES11,9309,1,6,1,388.35,772.76,1,1,5
2013,ES,9314,ES11,9314,1,6,1,219.31,NA,1,1,3
2013,ES,9327,ES11,9327,1,5,1,87.78,86,1,1,2
2013,ES,9362,ES11,9362,1,3,1,444.98,NA,1,1,3
2013,ES,9452,ES11,9452,1,5,1,263.43,NA,1,1,2
2013,ES,9477,ES11,9477,2,5,1,431.37,772.76,1,1,5
2013,ES,9562,ES11,9562,1,6,1,189.56,NA,1,1,3
2013,ES,9573,ES11,9573,3,2,1,750.31,NA,1,1,3
2013,ES,9605,ES11,9605,1,4,1,77.14,NA,1,1,3
2013,ES,9670,ES11,9670,1,5,1,188.04,NA,1,1,4
2013,ES,9677,ES11,9677,1,6,1,420.7,NA,1,1,3
2013,ES,9683,ES11,9683,5,6,1,292.65,NA,2,1,3
2013,ES,9749,ES11,9749,1,6,1,497.99,510,1,1,5
2013,ES,9755,ES11,9755,1,6,1,164.6,NA,1,1,3
2013,ES,9777,ES11,9777,1,5,1,452.28,NA,1,2,2
2013,ES,9795,ES11,9795,1,5,1,350.1,510,1,1,3
2013,ES,9820,ES11,9820,2,3,1,88.83,NA,1,2,3
2013,ES,9850,ES11,9850,1,6,1,327.14,NA,1,1,5
2013,ES,9866,ES11,9866,1,6,1,975.72,NA,1,1,4
2013,ES,9874,ES11,9874,2,5,1,5806.16,NA,1,1,4
2013,ES,9929,ES11,9929,1,6,1,301.56,NA,1,1,1
2013,ES,9932,ES11,9932,1,5,1,154.7,NA,1,1,5
2013,ES,9964,ES11,9964,2,5,1,136.37,375,1,1,4
2013,ES,9980,ES11,9980,1,6,1,831.02,NA,1,1,4
2013,ES,9987,ES11,9987,1,6,1,975.72,NA,1,1,3
2013,ES,9991,ES11,9991,1,4,1,188.33,373,1,1,5
2013,ES,10020,ES11,10020,1,6,1,151.37,NA,1,2,3
2013,ES,10035,ES11,10035,2,6,1,226.73,NA,1,2,3
2013,ES,10083,ES11,10083,1,6,1,188.04,510,1,1,4
2013,ES,10100,ES11,10100,2,6,1,570.85,660,1,1,5
2013,ES,10147,ES11,10147,2,6,1,431.37,NA,1,1,5
2013,ES,10154,ES11,10154,1,6,1,570.85,NA,1,1,5
2013,ES,10171,ES11,10171,2,4,1,1312.96,NA,1,1,5
2013,ES,10183,ES11,10183,1,5,1,308.87,NA,1,1,3
2013,ES,10191,ES11,10191,1,4,1,404.08,NA,1,1,3
2013,ES,10199,ES11,10199,2,3,1,183.87,96.53,1,2,3
2013,ES,10200,ES11,10200,1,4,1,241.64,NA,1,1,3
2013,ES,10204,ES11,10204,2,6,2,358.35,NA,1,1,4
2013,ES,10215,ES11,10215,2,6,1,97.78,320,1,2,4
2013,ES,10219,ES11,10219,1,6,1,140.09,772.76,1,1,4
2013,ES,10248,ES11,10248,2,4,2,91.64,NA,1,1,2
2013,ES,10260,ES11,10260,2,6,1,5806.16,NA,1,1,4
2013,ES,10264,ES11,10264,1,2,2,322.68,NA,1,1,2
2013,ES,10273,ES11,10273,1,6,1,219.31,NA,1,1,5
2013,ES,10289,ES11,10289,1,6,1,274.56,510,1,1,5
2013,ES,10334,ES11,10334,4,5,1,241.87,NA,1,1,3
2013,ES,10337,ES11,10337,2,6,1,327.39,330,1,1,5
2013,ES,10388,ES11,10388,1,4,1,259.06,NA,1,1,5
2013,ES,10404,ES11,10404,1,6,1,629.18,NA,1,1,5
2013,ES,10412,ES11,10412,2,6,1,119.49,740.81,1,1,5
2013,ES,10419,ES11,10419,1,5,1,1312.96,772.76,1,1,5
2013,ES,10426,ES11,10426,1,4,1,244.72,NA,1,1,4
2013,ES,10473,ES11,10473,2,6,1,1641.14,NA,1,2,5
2013,ES,10475,ES11,10475,1,6,1,5806.16,NA,1,1,3
