DB010,DB020,DB030,DB040,HB030,HH021,HH030,HH050,HH070,HH071,HS050,HS060,HS120
2013,LV,1788,LV00,1788,1,1,1,85.37,NA,2,1,3
2013,LV,1795,LV00,1795,5,1,1,327.26,45.4,1,2,1
2013,LV,1802,LV00,1802,3,3,1,327.26,NA,1,2,1
2013,LV,1817,LV00,1817,1,3,2,162.21,NA,1,2,3
2013,LV,1820,LV00,1820,5,3,2,71.14,NA,1,2,1
2013,LV,1852,LV00,1852,1,2,1,71.14,NA,2,2,3
2013,LV,1857,LV00,1857,1,2,1,213.43,NA,1,2,3
2013,LV,1859,LV00,1859,1,2,1,92.49,NA,1,1,1
2013,LV,1869,LV00,1869,2,5,1,113.83,NA,1,1,4
2013,LV,1872,LV00,1872,1,2,1,128.06,NA,1,2,2
2013,LV,1881,LV00,1881,1,2,1,42.69,NA,1,2,1
2013,LV,1905,LV00,1905,1,2,1,128.06,NA,1,1,2
2013,LV,1909,LV00,1909,1,4,1,71.14,NA,2,1,5
2013,LV,1910,LV00,1910,1,3,1,142.29,NA,1,1,1
2013,LV,1919,LV00,1919,1,2,1,142.29,NA,1,2,3
2013,LV,1927,LV00,1927,1,3,1,99.6,NA,1,2,3
2013,LV,1934,LV00,1934,1,3,1,49.8,NA,2,1,6
2013,LV,1937,LV00,1937,1,2,1,25.61,NA,1,2,2
2013,LV,1954,LV00,1954,1,4,1,142.29,NA,2,1,5
2013,LV,1959,LV00,1959,2,6,1,569.15,NA,2,1,4
2013,LV,2007,LV00,2007,3,3,1,142.29,NA,1,1,3
2013,LV,2008,LV00,2008,1,3,1,71.14,NA,1,1,3
2013,LV,2024,LV00,2024,3,5,2,38.42,NA,1,2,1
2013,LV,2051,LV00,2051,2,4,1,120.94,355.56,2,2,1
2013,LV,2097,LV00,2097,2,3,1,69.72,NA,1,2,1
2013,LV,2098,LV00,2098,3,2,1,95.33,355.56,1,2,2
2013,LV,2116,LV00,2116,1,2,1,408.24,355.56,2,2,2
2013,LV,2127,LV00,2127,1,3,1,199.2,NA,2,2,2
2013,LV,2131,LV00,2131,1,1,1,113.83,NA,1,1,3
2013,LV,2150,LV00,2150,1,4,2,99.6,NA,2,2,2
2013,LV,2162,LV00,2162,5,4,1,113.83,NA,1,1,3
2013,LV,2174,LV00,2174,1,1,1,170.74,NA,2,2,1
2013,LV,2177,LV00,2177,2,4,1,163.63,NA,1,2,1
2013,LV,2236,LV00,2236,1,6,2,399.27,NA,1,2,2
2013,LV,2241,LV00,2241,1,3,1,199.2,NA,1,2,4
2013,LV,2253,LV00,2253,3,6,1,95.33,NA,1,1,3
2013,LV,2269,LV00,2269,1,4,1,192.09,50.97,2,2,3
2013,LV,2275,LV00,2275,1,2,2,71.14,NA,2,2,3
2013,LV,2290,LV00,2290,2,3,2,85.37,NA,2,2,2
2013,LV,2301,LV00,2301,1,3,1,64.03,NA,2,2,2
2013,LV,2329,LV00,2329,1,4,1,113.83,NA,1,2,3
2013,LV,2381,LV00,2381,1,3,1,156.52,NA,1,1,4
2013,LV,2388,LV00,2388,1,5,1,213.43,NA,1,2,5
2013,LV,2393,LV00,2393,1,2,2,99.6,NA,1,2,3
2013,LV,2411,LV00,2411,1,3,1,751.09,NA,2,1,4
2013,LV,2430,LV00,2430,1,3,1,296.44,NA,2,1,3
2013,LV,2437,LV00,2437,3,2,1,21.34,NA,1,1,3
2013,LV,2464,LV00,2464,2,2,1,193.98,133.28,2,2,4
2013,LV,2467,LV00,2467,1,2,1,184.97,NA,1,2,3
2013,LV,2471,LV00,2471,1,2,1,123.79,NA,1,1,3
2013,LV,2473,LV00,2473,2,6,1,128.06,NA,1,1,2
2013,LV,2490,LV00,2490,1,4,1,284.57,NA,1,1,3
2013,LV,2505,LV00,2505,5,4,1,327.26,NA,1,2,3
2013,LV,2509,LV00,2509,3,4,1,213.43,NA,1,1,2
2013,LV,2524,LV00,2524,1,3,2,49.8,NA,1,2,3
2013,LV,2532,LV00,2532,4,3,1,257.53,NA,1,1,4
2013,LV,2586,LV00,2586,2,2,1,85.37,NA,1,1,3
2013,LV,2587,LV00,2587,1,1,1,99.6,NA,1,2,2
2013,LV,2595,LV00,2595,1,2,1,157.03,NA,1,1,1
2013,LV,2626,LV00,2626,2,4,1,170.57,NA,1,2,3
2013,LV,2636,LV00,2636,3,3,1,375.85,NA,1,1,2
2013,LV,2650,LV00,2650,4,4,1,56.91,NA,1,2,4
2013,LV,2652,LV00,2652,3,3,2,163.63,301.55,1,1,1
2013,LV,2654,LV00,2654,1,1,1,156.52,NA,1,2,3
2013,LV,2662,LV00,2662,5,6,1,120.94,NA,1,2,2
2013,LV,2677,LV00,2677,1,2,1,78.26,NA,1,2,4
2013,LV,2698,LV00,2698,1,3,1,142.29,38.5,2,2,4
2013,LV,2703,LV00,2703,1,2,1,213.43,NA,1,2,3
2013,LV,2705,LV00,2705,1,2,1,113.83,NA,1,1,2
2013,LV,2710,LV00,2710,1,3,1,135.17,NA,1,1,2
2013,LV,2714,LV00,2714,1,1,2,106.72,NA,1,1,1
2013,LV,2740,LV00,2740,3,3,1,382.23,NA,1,1,1
2013,LV,2760,LV00,2760,1,5,1,113.83,NA,2,2,3
2013,LV,2772,LV00,2772,1,2,1,312.89,NA,2,2,3
2013,LV,2806,LV00,2806,1,6,1,193.98,NA,2,1,2
2013,LV,2810,LV00,2810,1,4,1,156.52,NA,2,2,2
2013,LV,2821,LV00,2821,1,4,1,129.48,NA,2,2,3
2013,LV,2835,LV00,2835,1,3,1,28.46,NA,2,1,2
2013,LV,2839,LV00,2839,2,5,2,156.52,NA,2,2,2
2013,LV,2843,LV00,2843,1,2,1,102.45,79.28,2,2,4
2013,LV,2875,LV00,2875,5,1.5,1,56.91,NA,1,2,4
2013,LV,2877,LV00,2877,1,3,1,NA,NA,1,2,2
2013,LV,2895,LV00,2895,1,4,1,129.48,NA,1,2,2
2013,LV,2900,LV00,2900,5,4,1,327.26,NA,2,2,1
2013,LV,2907,LV00,2907,1,4,1,162.21,NA,1,1,3
2013,LV,2911,LV00,2911,1,2,2,213.43,NA,1,2,3
2013,LV,2912,LV00,2912,1,4,1,192.09,NA,1,1,1
2013,LV,2915,LV00,2915,1,2,1,199.2,NA,1,1,4
2013,LV,2944,LV00,2944,1,2,1,99.6,NA,1,2,3
2013,LV,2950,LV00,2950,1,5,1,46.95,NA,1,2,1
2013,LV,2960,LV00,2960,1,4,1,29.88,NA,1,2,3
2013,LV,2972,LV00,2972,2,2,1,569.15,133.28,1,1,4
2013,LV,2973,LV00,2973,1,2,1,95.33,NA,1,1,2
2013,LV,3010,LV00,3010,1,2,2,163.63,NA,1,1,2
2013,LV,3019,LV00,3019,1,1,1,69.72,135.51,1,2,1
2013,LV,3032,LV00,3032,2,2,1,203.88,NA,2,2,3
2013,LV,3065,LV00,3065,5,3,1,128.06,NA,1,2,2
2013,LV,3076,LV00,3076,3,3,1,426.86,NA,1,2,4
2013,LV,3110,LV00,3110,3,3,1,156.52,NA,1,2,2
2013,LV,3133,LV00,3133,1,3,2,184.97,NA,2,2,1
2013,LV,3166,LV00,3166,1,2,1,170.74,NA,1,2,5
2013,LV,3171,LV00,3171,2,2,1,193.98,133.28,1,1,4
2013,LV,3175,LV00,3175,2,2,1,192.09,NA,1,2,2
2013,LV,3176,LV00,3176,1,3,1,142.29,138.46,2,2,3
2013,LV,3191,LV00,3191,1,4,2,159.02,NA,1,1,3
2013,LV,3204,LV00,3204,1,2,1,113.83,NA,1,2,3
2013,LV,3247,LV00,3247,1,6,2,213.43,193.87,1,2,4
2013,LV,3268,LV00,3268,2,6,1,193.98,133.28,1,1,4
2013,LV,3272,LV00,3272,2,2,1,569.15,133.28,1,1,4
2013,LV,3275,LV00,3275,2,3,1,71.14,NA,1,2,3
2013,LV,3285,LV00,3285,2,4,2,163.63,NA,1,2,3
2013,LV,3316,LV00,3316,4,2,1,92.49,137.73,1,2,3
2013,LV,3323,LV00,3323,2,1,1,66.87,58.41,1,2,3
2013,LV,3330,LV00,3330,1,4,1,128.06,NA,1,1,2
2013,LV,3337,LV00,3337,1,4,1,184.97,NA,2,2,2
2013,LV,3338,LV00,3338,1,2,1,92.49,NA,1,1,1
2013,LV,3344,LV00,3344,2,2,1,193.98,133.28,2,1,2
2013,LV,3356,LV00,3356,1,5,2,NA,NA,1,2,5
2013,LV,3359,LV00,3359,1,1,1,149.4,NA,1,2,2
2013,LV,3370,LV00,3370,2,3,1,199.2,NA,2,1,1
2013,LV,3377,LV00,3377,1,6,1,399.27,NA,1,2,3
2013,LV,3389,LV00,3389,1,2,1,284.57,NA,1,2,1
2013,LV,3390,LV00,3390,1,4,1,71.14,53.43,2,1,1
2013,LV,3411,LV00,3411,1,3,1,64.03,NA,1,2,3
2013,LV,3429,LV00,3429,1,2,1,113.83,NA,2,1,2
2013,LV,3434,LV00,3434,1,3,2,25.61,NA,1,2,2
2013,LV,3436,LV00,3436,1,3,1,156.52,603.08,1,2,3
2013,LV,3472,LV00,3472,1,4,1,71.14,NA,1,1,3
2013,LV,3491,LV00,3491,1,2,2,56.91,NA,2,2,4
2013,LV,3504,LV00,3504,1,5,1,142.29,603.08,1,2,3
2013,LV,3530,LV00,3530,3,4,1,113.83,NA,2,2,3
2013,LV,3568,LV00,3568,2,2,2,157.03,NA,1,2,1
2013,LV,3579,LV00,3579,1,4,1,284.57,NA,1,1,1
2013,LV,3582,LV00,3582,1,3,1,156.52,NA,1,2,1
2013,LV,3593,LV00,3593,1,2,1,401.55,NA,1,2,4
2013,LV,3596,LV00,3596,1,4,2,85.37,NA,1,1,4
2013,LV,3617,LV00,3617,1,3,1,64.03,NA,1,2,1
2013,LV,3621,LV00,3621,1,3,2,426.86,NA,1,2,3
2013,LV,3627,LV00,3627,1,4,1,99.6,NA,1,2,3
2013,LV,3640,LV00,3640,4,5,1,99.6,61.31,1,2,1
2013,LV,3653,LV00,3653,1,4,2,142.29,NA,1,2,2
2013,LV,3656,LV00,3656,1,2,1,113.83,NA,1,2,3
2013,LV,3657,LV00,3657,1,3,1,142.29,NA,1,2,3
2013,LV,3674,LV00,3674,4,3,2,78.26,NA,1,1,1
2013,LV,3703,LV00,3703,1,2,1,170.57,NA,1,1,4
2013,LV,3714,LV00,3714,2,5,1,113.83,NA,1,2,4
2013,LV,3718,LV00,3718,5,2,2,85.37,301.55,1,2,1
2013,LV,3728,LV00,3728,3,3,2,153.67,NA,1,1,2
2013,LV,3750,LV00,3750,2,2,1,38.42,NA,1,2,4
2013,LV,3814,LV00,3814,1,4,1,99.6,NA,1,1,3
2013,LV,3831,LV00,3831,1,4,1,426.86,115.28,1,1,4
2013,LV,3832,LV00,3832,2,4,1,NA,NA,1,2,4
2013,LV,3849,LV00,3849,1,2,1,142.29,NA,2,2,3
2013,LV,3861,LV00,3861,1,2,2,184.97,NA,1,1,4
2013,LV,3865,LV00,3865,3,5,1,183.52,301.83,2,1,5
2013,LV,3867,LV00,3867,2,4,2,340,NA,1,1,1
2013,LV,3884,LV00,3884,1,2,2,92.49,NA,1,2,2
2013,LV,3915,LV00,3915,3,4,1,NA,80.89,1,1,3
2013,LV,3949,LV00,3949,4,3,2,115.25,NA,1,2,3
2013,LV,3959,LV00,3959,1,2,1,142.29,NA,2,1,2
2013,LV,3964,LV00,3964,3,3,1,56.91,82.53,1,2,3
2013,LV,3968,LV00,3968,1,2,1,78.26,40.75,1,2,2
2013,LV,3972,LV00,3972,1,5,2,199.2,NA,2,1,1
2013,LV,3997,LV00,3997,5,5,1,163.63,NA,2,2,1
2013,LV,4025,LV00,4025,3,3,2,296.44,NA,1,1,1
2013,LV,4033,LV00,4033,1,2,1,170.74,138.46,1,1,1
2013,LV,4034,LV00,4034,1,2,1,NA,NA,1,2,2
2013,LV,4083,LV00,4083,1,3,1,71.14,NA,2,2,4
2013,LV,4094,LV00,4094,1,5,1,213.43,NA,1,2,2
2013,LV,4126,LV00,4126,1,6,1,99.6,NA,1,1,3
2013,LV,4142,LV00,4142,1,5,1,142.29,136.95,1,1,5
2013,LV,4144,LV00,4144,4,3,2,139.44,NA,1,2,2
2013,LV,4159,LV00,4159,2,2,1,78.26,NA,1,2,3
2013,LV,4169,LV00,4169,1,2,1,108.14,171.48,1,1,1
2013,LV,4172,LV00,4172,2,3,1,284.57,82.53,2,2,2
2013,LV,4210,LV00,4210,1,6,1,255.23,NA,1,2,4
2013,LV,4214,LV00,4214,1,1,2,85.37,NA,1,1,1
2013,LV,4221,LV00,4221,2,3,1,143,58.41,1,2,1
2013,LV,4223,LV00,4223,1,3,1,64.03,NA,2,2,3
2013,LV,4255,LV00,4255,1,2,2,142.29,NA,1,1,3
2013,LV,4260,LV00,4260,1,3,1,35.57,NA,1,1,1
2013,LV,4271,LV00,4271,2,5,1,327.26,NA,1,1,1
2013,LV,4297,LV00,4297,1,4,2,113.83,NA,1,2,2
2013,LV,4299,LV00,4299,1,6,1,209.87,NA,1,1,3
2013,LV,4322,LV00,4322,1,5,2,313.19,NA,1,1,3
2013,LV,4324,LV00,4324,3,3,2,106.72,NA,1,2,3
2013,LV,4339,LV00,4339,1,5,1,56.91,NA,1,1,2
2013,LV,4379,LV00,4379,2,3,1,142.29,NA,1,2,5
2013,LV,4413,LV00,4413,1,3,1,150.37,NA,1,2,1
2013,LV,4423,LV00,4423,5,2,1,170.74,NA,1,2,3
2013,LV,4428,LV00,4428,1,5,2,401.55,NA,1,2,1
2013,LV,4431,LV00,4431,1,4,1,85.37,NA,2,2,2
2013,LV,4503,LV00,4503,1,4,1,213.43,NA,2,1,3
2013,LV,4538,LV00,4538,2,3,1,213.43,NA,1,1,4
2013,LV,4547,LV00,4547,1,4,1,227.66,NA,1,2,3
2013,LV,4548,LV00,4548,1,3,2,355.72,NA,1,2,1
2013,LV,4553,LV00,4553,1,2,2,142.29,176.07,1,2,4
2013,LV,4570,LV00,4570,3,4,1,99.6,NA,2,2,3
2013,LV,4576,LV00,4576,3,3,1,142.29,NA,1,2,2
2013,LV,4597,LV00,4597,1,5,2,128.06,NA,1,1,1
2013,LV,4603,LV00,4603,1,6,1,142.29,NA,2,2,4
2013,LV,4619,LV00,4619,2,3,2,113.83,NA,1,1,3
2013,LV,4626,LV00,4626,1,5,1,142.29,121.13,1,2,3
2013,LV,4639,LV00,4639,1,3,1,170.74,NA,1,2,3
2013,LV,4648,LV00,4648,1,3,2,44.11,134.26,1,2,1
2013,LV,4650,LV00,4650,3,2,1,142.29,NA,1,1,4
2013,LV,4668,LV00,4668,1,1,1,223.39,NA,1,2,3
2013,LV,4671,LV00,4671,1,4,1,71.14,NA,1,2,3
2013,LV,4676,LV00,4676,1,3,2,71.14,NA,1,2,4
2013,LV,4686,LV00,4686,1,3,1,89.64,NA,1,2,3
2013,LV,4697,LV00,4697,2,1,1,157.03,NA,1,2,4
2013,LV,4705,LV00,4705,5,3,1,92.49,NA,1,2,4
2013,LV,4708,LV00,4708,1,2,1,170.57,NA,1,1,1
2013,LV,4714,LV00,4714,1,4,1,340,NA,1,2,2
2013,LV,4734,LV00,4734,1,3,2,NA,NA,1,1,4
2013,LV,4787,LV00,4787,2,3,1,748.64,NA,1,1,5
2013,LV,4834,LV00,4834,1,5,1,128.06,NA,1,1,1
2013,LV,4838,LV00,4838,2,3,2,142.29,NA,1,2,4
2013,LV,4843,LV00,4843,4,4,2,355.72,176.07,1,2,2
2013,LV,4858,LV00,4858,1,3,1,106.72,NA,2,2,3
2013,LV,4865,LV00,4865,2,6,1,142.29,NA,1,1,4
2013,LV,4878,LV00,4878,1,5,1,99.6,NA,2,1,3
2013,LV,4882,LV00,4882,2,2,2,312.89,NA,1,2,1
2013,LV,4894,LV00,4894,1,3,1,113.83,NA,1,1,3
2013,LV,4901,LV00,4901,1,6,1,66.87,NA,2,2,4
2013,LV,4917,LV00,4917,1,1,2,445.46,NA,1,2,1
2013,LV,4939,LV00,4939,1,4,2,85.37,NA,2,1,2
2013,LV,4962,LV00,4962,2,4,1,95.33,NA,1,2,3
2013,LV,4966,LV00,4966,1,4,2,284.57,NA,1,1,4
2013,LV,4984,LV00,4984,1,3,1,202.26,NA,2,2,2
2013,LV,4997,LV00,4997,1,3,2,87.51,NA,1,1,1
2013,LV,5013,LV00,5013,4,2,1,113.83,NA,1,1,1
2013,LV,5017,LV00,5017,1,3,1,170.74,176.07,1,1,2
2013,LV,5027,LV00,5027,3,2,1,340,315.39,1,2,2
2013,LV,5052,LV00,5052,3,4,1,142.29,NA,1,2,5
2013,LV,5053,LV00,5053,1,3,1,177.86,NA,2,2,3
2013,LV,5069,LV00,5069,1,4,1,85.37,NA,1,2,1
2013,LV,5077,LV00,5077,1,2,1,135.17,NA,2,1,1
2013,LV,5086,LV00,5086,1,2,1,426.86,NA,1,2,1
2013,LV,5088,LV00,5088,1,3,1,142.29,NA,2,1,3
2013,LV,5118,LV00,5118,1,3,1,142.29,NA,1,2,3
2013,LV,5131,LV00,5131,1,3,1,113.83,NA,1,2,3
2013,LV,5156,LV00,5156,4,2,1,110.27,NA,1,2,3
2013,LV,5167,LV00,5167,1,6,1,192.09,NA,1,1,3
2013,LV,5185,LV00,5185,1,2,1,270.35,NA,2,2,1
2013,LV,5215,LV00,5215,1,3,1,142.29,603.75,1,1,1
2013,LV,5218,LV00,5218,3,2,1,269.86,NA,1,2,3
2013,LV,5246,LV00,5246,1,3,1,135.17,NA,1,1,3
2013,LV,5279,LV00,5279,4,4,2,128.06,NA,1,2,2
