DB010,DB020,DB030,DB040,HB030,HH021,HH030,HH050,HH070,HH071,HS050,HS060,HS120
2013,AT,134812,AT1,134812,1,2,1,382.52,439.815,1,1,2
2013,AT,135662,AT1,135662,3,3,1,819.46,,1,1,4
2013,AT,135946,AT1,135946,1,3,1,571.61,,1,1,6
2013,AT,137365,AT1,137365,1,2,1,1138.6,,1,1,5
2013,AT,138300,AT1,138300,1,5,1,361.29,,1,1,6
2013,AT,138716,AT1,138716,5,1,1,364.21,,1,2,1
2013,AT,138752,AT1,138752,1,3,1,487.8,,1,1,4
2013,AT,139154,AT1,139154,1,8,1,619.73,,1,2,3
2013,AT,139160,AT1,139160,2,3,1,229.5,,1,1,6
2013,AT,139442,AT1,139442,5,2,1,790.78,,1,1,3
2013,AT,140955,AT1,140955,1,1,1,86.56,,1,2,3
2013,AT,142164,AT1,142164,1,5,1,198.11,,1,1,4
2013,AT,142248,AT1,142248,3,3,1,356.78,,1,2,6
2013,AT,142319,AT1,142319,2,5,1,187.3,,2,1,6
2013,AT,142619,AT1,142619,3,2,1,676.99,,1,1,3
2013,AT,142756,AT1,142756,3,2,1,315.55,,1,1,5
2013,AT,143944,AT1,143944,1,2,1,952.94,0,1,1,4
2013,AT,145437,AT1,145437,5,1,1,6.35,833.3333333,1,2,1
2013,AT,146340,AT1,146340,1,2,1,551.89,290.1391667,1,2,5
2013,AT,148345,AT1,148345,4,3,1,634.66,,1,1,3
2013,AT,148873,AT1,148873,4,3,1,601.55,,1,1,6
2013,AT,150064,AT1,150064,3,2,1,222.14,,1,2,2
2013,AT,150615,AT1,150615,2,2,1,286.56,,1,1,2
2013,AT,151037,AT1,151037,2,3,1,676.65,,2,2,6
2013,AT,151039,AT1,151039,1,3,1,205.03,96.77416667,1,1,6
2013,AT,152480,AT1,152480,3,3,1,281.84,,1,2,3
2013,AT,152773,AT1,152773,1,2,1,398.65,,1,1,2
2013,AT,153585,AT1,153585,3,10,1,722.83,,1,1,4
2013,AT,153832,AT1,153832,2,2,1,451.17,,1,2,2
2013,AT,153994,AT1,153994,1,2,1,560.81,,1,1,3
2013,AT,154046,AT1,154046,4,6,1,231.38,,1,2,3
2013,AT,156463,AT1,156463,3,5,1,304.98,,1,2,5
2013,AT,156673,AT1,156673,3,4,1,364.3,,1,1,6
2013,AT,157975,AT1,157975,2,5,1,746.46,,1,1,3
2013,AT,159022,AT1,159022,3,5,1,127.73,,1,1,4
2013,AT,159106,AT1,159106,3,2,1,716.01,,2,2,5
2013,AT,159171,AT1,159171,2,2,1,488.64,,1,1,6
2013,AT,160157,AT1,160157,4,6,1,692.09,,1,2,5
2013,AT,162018,AT1,162018,4,3,1,638.43,466.6666667,2,1,2
2013,AT,163139,AT1,163139,2,4,1,422.45,264.2775,1,1,3
2013,AT,164213,AT1,164213,3,2,1,430.5,,1,1,4
2013,AT,165115,AT1,165115,2,6,1,395.9,,1,1,1
2013,AT,165402,AT1,165402,5,2,1,79.45,,1,1,4
2013,AT,168754,AT1,168754,3,5,1,445.26,0,1,2,3
2013,AT,169141,AT1,169141,4,5,1,544.73,,1,1,4
2013,AT,169336,AT1,169336,4,5,1,285.17,,1,1,4
2013,AT,169426,AT1,169426,4,4,1,322.23,,1,1,1
2013,AT,170781,AT1,170781,3,4,2,233.85,,1,1,3
2013,AT,170891,AT1,170891,1,5,1,451.92,,2,1,4
2013,AT,171746,AT1,171746,4,2,1,493.42,,1,2,1
2013,AT,172011,AT1,172011,4,2,1,387.01,,1,1,5
2013,AT,173253,AT1,173253,4,4,1,296.87,,1,1,4
2013,AT,173660,AT1,173660,1,3,1,396.83,360.9108333,1,2,5
2013,AT,175131,AT1,175131,3,1,1,242.93,,1,1,2
2013,AT,175231,AT1,175231,3,4,1,692.15,,2,1,4
2013,AT,175246,AT1,175246,2,6,1,367.99,,1,1,6
2013,AT,175438,AT1,175438,2,2,1,1115.26,,1,2,2
2013,AT,176549,AT1,176549,3,3,1,457.7,,1,2,4
2013,AT,176909,AT1,176909,3,3,1,315.79,,2,1,3
2013,AT,177026,AT1,177026,1,3,1,370.71,,1,1,3
2013,AT,177483,AT1,177483,1,3,2,984.36,,1,1,5
2013,AT,177814,AT1,177814,4,4,1,654.3,0,1,1,3
2013,AT,178108,AT1,178108,1,3,1,560.04,,1,1,6
2013,AT,178228,AT1,178228,3,2,1,388.7,,1,1,4
2013,AT,178357,AT1,178357,1,4,1,502.51,,1,1,3
2013,AT,178401,AT1,178401,4,2,1,424.43,,2,1,6
2013,AT,178815,AT1,178815,1,4,1,445.76,,1,1,3
2013,AT,180737,AT1,180737,1,4,2,417.29,490.195,1,1,3
2013,AT,181467,AT1,181467,2,6,1,807.01,,1,1,2
2013,AT,181650,AT1,181650,1,4,1,303.1,,1,1,3
2013,AT,183310,AT1,183310,2,4,1,341.3,,2,2,4
2013,AT,184425,AT1,184425,3,3,1,753.67,,1,1,4
2013,AT,184994,AT1,184994,1,5,1,670.32,,1,1,4
2013,AT,185051,AT1,185051,3,5,2,314.12,,2,1,4
2013,AT,185333,AT1,185333,1,3,1,333.51,,1,2,3
2013,AT,185491,AT1,185491,1,4,1,224.19,,1,2,2
2013,AT,186967,AT1,186967,3,2,1,320.95,1000,1,1,4
2013,AT,188217,AT1,188217,5,3,1,302.24,,2,2,6
2013,AT,189510,AT1,189510,2,7,1,528,,1,2,4
2013,AT,191526,AT1,191526,4,2,1,190.13,,1,1,3
2013,AT,191940,AT1,191940,3,3,1,569.83,,1,2,2
2013,AT,192851,AT1,192851,1,5,1,460.98,,1,1,3
2013,AT,193801,AT1,193801,2,2,1,309.62,,1,1,6
2013,AT,194079,AT1,194079,5,3,1,448.1,,1,2,4
2013,AT,194132,AT1,194132,2,4,1,592.04,,1,1,3
2013,AT,194601,AT1,194601,3,2,1,440.97,,1,1,3
2013,AT,196585,AT1,196585,3,5,1,702.32,,1,1,3
2013,AT,197872,AT1,197872,3,5,1,440.97,,1,1,6
2013,AT,198791,AT1,198791,4,6,1,252.55,,1,1,3
2013,AT,199280,AT1,199280,1,4,1,420.47,,1,1,5
2013,AT,199283,AT1,199283,3,4,1,253.2,,1,1,4
2013,AT,199642,AT1,199642,1,1,1,557.96,30.28,1,2,5
2013,AT,200171,AT1,200171,1,3,1,655.43,,1,1,3
2013,AT,200321,AT1,200321,3,4,1,504.66,,1,2,5
2013,AT,200427,AT1,200427,1,3,1,258.66,,1,1,4
2013,AT,201705,AT1,201705,1,5,1,389.54,,1,1,3
2013,AT,202380,AT1,202380,3,6,1,19.06,,1,1,4
2013,AT,202391,AT1,202391,5,2,1,619.83,,1,1,3
2013,AT,202871,AT1,202871,3,3,1,475.41,500,1,2,4
2013,AT,203091,AT1,203091,1,4,1,319.21,,1,1,3
2013,AT,203228,AT1,203228,1,8,1,810.93,,1,1,4
2013,AT,203973,AT1,203973,3,4,1,250.55,,1,1,5
2013,AT,204749,AT1,204749,1,6,1,665.07,,1,2,3
2013,AT,205646,AT1,205646,1,3,1,339.66,,1,1,4
2013,AT,206280,AT1,206280,2,3,2,399.24,,1,2,4
2013,AT,206317,AT1,206317,5,3,1,701.58,500,1,1,4
2013,AT,207252,AT1,207252,4,7,1,297.66,,1,2,4
2013,AT,207538,AT1,207538,3,2,1,860.08,,1,1,3
2013,AT,208119,AT1,208119,1,1,1,402.39,,1,1,5
2013,AT,208451,AT1,208451,3,2,1,337.67,,1,1,5
2013,AT,209774,AT1,209774,3,4,1,141.18,,2,1,1
2013,AT,210215,AT1,210215,1,2,1,591.75,,2,2,5
2013,AT,211288,AT1,211288,3,6,1,777.96,86.02583333,1,2,6
2013,AT,211751,AT1,211751,1,3,1,456.67,166.6666667,1,1,3
2013,AT,212101,AT1,212101,2,3,1,445.33,,1,2,4
2013,AT,212490,AT1,212490,2,3,1,546.2,,1,2,4
2013,AT,212734,AT1,212734,4,4,1,580.74,,1,2,2
2013,AT,213475,AT1,213475,5,2,1,689.33,89.28583333,1,1,4
2013,AT,214233,AT1,214233,4,3,1,19.06,,1,2,6
2013,AT,214368,AT1,214368,1,4,1,527.95,,1,1,3
2013,AT,215465,AT1,215465,1,2,1,318.99,,1,2,2
2013,AT,215721,AT1,215721,1,5,1,485.06,,2,1,5
2013,AT,215824,AT1,215824,1,2,1,14.3,,1,2,4
2013,AT,215951,AT1,215951,5,2,1,771.51,,2,2,2
2013,AT,217229,AT1,217229,4,3,1,482.48,,1,1,3
2013,AT,217737,AT1,217737,2,3,1,402.36,,1,1,5
2013,AT,217957,AT1,217957,1,3,1,665.39,,1,1,3
2013,AT,219528,AT1,219528,1,4,1,419.79,,1,1,4
2013,AT,219669,AT1,219669,4,5,1,202.16,,1,1,3
2013,AT,219819,AT1,219819,1,3,1,471.16,,1,1,2
2013,AT,220263,AT1,220263,1,3,1,466.97,,1,1,5
2013,AT,221040,AT1,221040,2,3,1,546.46,,1,2,4
2013,AT,221288,AT1,221288,5,2,1,503.6,,1,1,4
2013,AT,221796,AT1,221796,4,3,1,867.73,,1,1,2
2013,AT,222992,AT1,222992,2,2,1,808.4,,2,2,5
2013,AT,223824,AT1,223824,2,2,1,335.92,,1,1,5
2013,AT,224507,AT1,224507,3,3,1,589.08,,1,1,3
2013,AT,224803,AT1,224803,3,6,1,359.3,,1,2,3
2013,AT,225264,AT1,225264,1,2,1,402.39,,1,2,4
2013,AT,226195,AT1,226195,1,4,1,523.11,,1,1,5
2013,AT,227748,AT1,227748,2,3,1,279.84,,1,1,3
2013,AT,228427,AT1,228427,3,3,1,322.24,,1,1,5
2013,AT,229263,AT1,229263,1,3,1,429.58,41.66666667,1,1,2
2013,AT,230193,AT1,230193,1,6,1,456.47,,1,1,4
2013,AT,231352,AT1,231352,1,3,1,454.51,625,1,1,6
2013,AT,231902,AT1,231902,2,8,1,475.41,291.6666667,1,1,4
2013,AT,232288,AT1,232288,3,5,2,725.93,80.74416667,1,2,1
2013,AT,232310,AT1,232310,1,5,1,556.7,1250,2,2,2
2013,AT,232761,AT1,232761,3,3,1,579.26,,1,1,4
2013,AT,233542,AT1,233542,4,3,1,957.32,,1,1,4
2013,AT,233701,AT1,233701,5,2,1,578.57,716.6666667,1,1,4
2013,AT,233848,AT1,233848,1,5,1,594.65,,1,1,4
2013,AT,234522,AT1,234522,3,10,2,788.7,1432.665833,1,1,4
2013,AT,234592,AT1,234592,3,3,1,431.84,,1,2,5
2013,AT,234738,AT1,234738,3,2,1,552.84,,2,1,6
2013,AT,234899,AT1,234899,5,3,1,177.55,,1,1,3
2013,AT,235510,AT1,235510,1,3,1,456.29,,1,1,4
2013,AT,235529,AT1,235529,1,2,1,637.52,116.6666667,1,1,4
2013,AT,235848,AT1,235848,1,3,1,424.19,,1,1,3
2013,AT,237047,AT1,237047,5,3,1,683.06,,1,1,3
2013,AT,237563,AT1,237563,2,4,2,410.17,,1,1,4
2013,AT,237663,AT1,237663,3,4,1,306.62,,1,2,4
2013,AT,237795,AT1,237795,1,3,1,327.51,,1,2,4
2013,AT,237806,AT1,237806,3,3,1,707.72,,1,2,3
2013,AT,238428,AT1,238428,3,4,1,315.63,,1,2,3
2013,AT,239037,AT1,239037,1,1,1,487.94,,1,1,2
2013,AT,239159,AT1,239159,4,2,1,50.84,,1,2,4
2013,AT,239416,AT1,239416,4,2,1,554.47,,1,1,4
2013,AT,239452,AT1,239452,2,2,1,452.07,,1,1,4
2013,AT,239722,AT1,239722,2,3,1,370.73,,1,1,5
2013,AT,241500,AT1,241500,5,2,1,433.98,,1,1,3
2013,AT,241911,AT1,241911,3,4,1,242.93,,1,1,3
2013,AT,241977,AT1,241977,3,2,1,581.81,,1,1,4
2013,AT,242697,AT1,242697,4,5,1,168.11,,1,1,3
2013,AT,243028,AT1,243028,3,3,1,445.41,,1,1,4
2013,AT,243057,AT1,243057,1,3,1,414.12,,1,1,4
2013,AT,244138,AT1,244138,3,5,1,438.97,,1,2,2
2013,AT,244311,AT1,244311,3,5,1,596.33,67.70833333,1,1,5
2013,AT,244707,AT1,244707,1,7,1,1873.3,,1,1,5
2013,AT,245220,AT1,245220,3,2,1,649.01,,1,1,1
2013,AT,245541,AT1,245541,2,6,1,401.3,,1,2,5
2013,AT,246016,AT1,246016,2,2,1,399.2,,1,1,3
