DB010,DB020,DB030,DB040,HB030,HH021,HH030,HH050,HH070,HH071,HS050,HS060,HS120
2013,LU,1363,LU00,1363,3,6,1,249,NA,1,2,5
2013,LU,1373,LU00,1373,1,5,1,205,NA,1,1,4
2013,LU,1376,LU00,1376,3,6,1,245,NA,1,1,5
2013,LU,1379,LU00,1379,2,6,1,224,NA,1,1,5
2013,LU,1386,LU00,1386,1,4,1,284,NA,1,1,5
2013,LU,1395,LU00,1395,2,6,1,277,NA,1,1,5
2013,LU,1407,LU00,1407,1,6,1,686,NA,1,1,6
2013,LU,1409,LU00,1409,1,6,1,191,NA,1,1,5
2013,LU,1423,LU00,1423,1,6,1,232,NA,1,1,5
2013,LU,1427,LU00,1427,3,6,1,255,NA,1,1,5
2013,LU,1432,LU00,1432,3,1,1,711,1500,1,1,3
2013,LU,1450,LU00,1450,1,5,1,297,NA,1,1,5
2013,LU,1462,LU00,1462,1,6,1,251,NA,1,1,5
2013,LU,1465,LU00,1465,2,6,1,490,NA,1,1,5
2013,LU,1514,LU00,1514,1,6,1,297,NA,1,1,1
2013,LU,1552,LU00,1552,3,1,1,252,1200,1,1,4
2013,LU,1558,LU00,1558,3,6,1,792,NA,1,1,2
2013,LU,1563,LU00,1563,2,5,1,915,500,1,2,5
2013,LU,1587,LU00,1587,1,6,1,333,NA,1,1,5
2013,LU,1592,LU00,1592,4,6,1,241,NA,1,2,3
2013,LU,1595,LU00,1595,1,6,1,2960,NA,1,1,5
2013,LU,1598,LU00,1598,3,6,1,1585,NA,1,1,6
2013,LU,1611,LU00,1611,3,5,1,231,NA,1,1,5
2013,LU,1618,LU00,1618,2,5,1,231,NA,1,1,6
2013,LU,1627,LU00,1627,2,2,1,1087,NA,1,1,5
2013,LU,1629,LU00,1629,1,6,1,205,NA,1,1,5
2013,LU,1632,LU00,1632,1,6,1,2960,NA,1,1,5
2013,LU,1648,LU00,1648,1,6,1,2960,NA,1,1,6
2013,LU,1661,LU00,1661,4,3,1,1348,NA,1,1,4
2013,LU,1712,LU00,1712,1,5,1,310,NA,1,1,5
2013,LU,1721,LU00,1721,1,6,1,316,NA,1,1,4
2013,LU,1727,LU00,1727,1,6,1,1312,NA,1,2,6
2013,LU,1739,LU00,1739,1,4,1,248,NA,1,1,3
2013,LU,1745,LU00,1745,1,2,1,1543,NA,1,1,4
2013,LU,1747,LU00,1747,1,6,1,293,NA,1,1,6
2013,LU,1748,LU00,1748,2,5,1,2974,670,1,1,4
2013,LU,1750,LU00,1750,1,6,1,193,NA,1,1,5
2013,LU,1752,LU00,1752,1,5,1,205,NA,1,1,4
2013,LU,1756,LU00,1756,1,4,1,240,NA,1,1,5
2013,LU,1785,LU00,1785,1,5,1,225,NA,1,1,5
2013,LU,1789,LU00,1789,2,5,1,885,NA,1,1,5
2013,LU,1794,LU00,1794,4,6,1,247,NA,1,2,5
2013,LU,1819,LU00,1819,1,6,1,224,NA,1,1,6
2013,LU,1821,LU00,1821,3,3,1,273,NA,1,1,4
2013,LU,1846,LU00,1846,2,6,1,360,NA,1,1,5
2013,LU,1848,LU00,1848,1,6,1,258,1100,1,1,5
2013,LU,1860,LU00,1860,1,6,1,297,NA,1,1,5
2013,LU,1868,LU00,1868,3,6,1,147,NA,1,1,6
2013,LU,1870,LU00,1870,2,4,1,295,450,1,1,5
2013,LU,1879,LU00,1879,1,5,1,205,NA,1,1,4
2013,LU,1881,LU00,1881,2,6,1,758,NA,1,2,3
2013,LU,1914,LU00,1914,1,6,1,304,NA,1,1,6
2013,LU,1942,LU00,1942,2,6,1,2974,NA,1,1,6
2013,LU,1971,LU00,1971,3,6,1,743,NA,1,1,4
2013,LU,1975,LU00,1975,1,6,1,191,NA,1,1,6
2013,LU,1976,LU00,1976,5,5,1,842,NA,1,1,4
2013,LU,1977,LU00,1977,2,3,1,442,NA,1,1,4
2013,LU,1995,LU00,1995,1,6,1,232,NA,1,1,5
2013,LU,2001,LU00,2001,2,6,1,287,1135,1,1,1
2013,LU,2012,LU00,2012,1,6,1,2060,NA,1,1,3
2013,LU,2029,LU00,2029,1,6,1,227,NA,1,1,5
2013,LU,2058,LU00,2058,5,4,1,704,NA,1,2,5
2013,LU,2059,LU00,2059,1,6,1,2070,NA,1,1,5
2013,LU,2066,LU00,2066,1,6,1,1269,NA,1,1,5
2013,LU,2079,LU00,2079,1,5,1,205,NA,1,1,6
2013,LU,2089,LU00,2089,1,5,1,998,NA,1,1,5
2013,LU,2102,LU00,2102,1,6,1,856,NA,1,2,5
2013,LU,2104,LU00,2104,2,6,1,316,NA,1,1,5
2013,LU,2105,LU00,2105,1,5,1,2974,NA,1,2,2
2013,LU,2122,LU00,2122,2,6,1,2060,NA,1,1,4
2013,LU,2138,LU00,2138,2,6,1,412,3000,1,1,5
2013,LU,2186,LU00,2186,2,6,1,258,NA,1,1,1
2013,LU,2212,LU00,2212,2,6,1,305,NA,1,1,4
2013,LU,2216,LU00,2216,2,5,1,173,874,1,1,6
2013,LU,2217,LU00,2217,1,6,1,412,NA,1,1,4
2013,LU,2223,LU00,2223,1,6,1,127,633,1,1,4
2013,LU,2231,LU00,2231,1,1,1,298,1500,1,1,3
2013,LU,2234,LU00,2234,4,6,1,293,NA,1,1,6
2013,LU,2292,LU00,2292,3,3,1,976,NA,1,1,5
2013,LU,2295,LU00,2295,1,6,1,245,NA,1,1,5
2013,LU,2306,LU00,2306,1,5,1,404,2600,1,1,5
2013,LU,2308,LU00,2308,1,3,1,2974,NA,1,2,4
2013,LU,2312,LU00,2312,2,5,1,369,NA,1,1,2
2013,LU,2322,LU00,2322,1,6,1,255,600,1,2,3
2013,LU,2335,LU00,2335,1,6,1,147,NA,1,1,5
2013,LU,2337,LU00,2337,2,6,1,438,NA,1,1,3
2013,LU,2341,LU00,2341,3,6,1,173,580,2,1,4
2013,LU,2360,LU00,2360,1,6,1,212,NA,1,1,4
2013,LU,2375,LU00,2375,1,6,1,250,NA,1,2,5
2013,LU,2391,LU00,2391,4,5,1,657,NA,1,1,3
2013,LU,2408,LU00,2408,1,6,1,255,NA,1,2,3
2013,LU,2423,LU00,2423,1,6,1,232,NA,1,1,5
2013,LU,2448,LU00,2448,1,6,1,1269,NA,1,1,6
2013,LU,2450,LU00,2450,2,6,1,303,NA,1,1,3
2013,LU,2454,LU00,2454,1,5,1,205,NA,1,1,6
2013,LU,2466,LU00,2466,3,2,1,193,1600,1,1,5
2013,LU,2474,LU00,2474,2,6,1,745,NA,1,1,5
2013,LU,2480,LU00,2480,2,6,1,224,1007,1,1,5
2013,LU,2508,LU00,2508,1,4,1,225,1641,1,2,1
2013,LU,2520,LU00,2520,3,5,1,135,NA,1,2,4
2013,LU,2529,LU00,2529,2,3,1,199,600,2,1,5
2013,LU,2533,LU00,2533,1,6,1,212,NA,1,1,5
2013,LU,2552,LU00,2552,2,5,1,276,NA,1,1,5
2013,LU,2555,LU00,2555,1,6,1,359,1613,1,1,5
2013,LU,2574,LU00,2574,1,5,1,225,NA,1,1,4
2013,LU,2593,LU00,2593,2,4,1,303,NA,1,1,6
2013,LU,2598,LU00,2598,1,5,1,232,NA,1,1,4
2013,LU,2604,LU00,2604,1,5,1,225,NA,1,1,4
2013,LU,2607,LU00,2607,2,5,1,1556,1370,1,1,5
2013,LU,2620,LU00,2620,1,6,1,224,NA,1,1,1
2013,LU,2659,LU00,2659,1,2,1,799,NA,1,1,4
2013,LU,2663,LU00,2663,3,6,1,246,NA,1,1,6
2013,LU,2667,LU00,2667,1,6,1,232,NA,1,1,5
2013,LU,2670,LU00,2670,1,6,1,205,NA,1,1,6
2013,LU,2689,LU00,2689,1,6,1,245,NA,1,1,6
2013,LU,2696,LU00,2696,2,6,1,231,1676.07,1,2,5
2013,LU,2711,LU00,2711,1,6,1,310,NA,1,1,4
2013,LU,2717,LU00,2717,1,6,1,224,NA,1,1,6
2013,LU,2726,LU00,2726,1,6,1,284,NA,1,1,5
2013,LU,2735,LU00,2735,3,3,1,794,NA,1,1,5
2013,LU,2747,LU00,2747,1,5,1,200,NA,1,1,4
2013,LU,2754,LU00,2754,2,6,1,227,NA,1,1,5
2013,LU,2755,LU00,2755,1,6,1,193,NA,1,1,5
2013,LU,2760,LU00,2760,1,6,1,310,NA,1,1,5
2013,LU,2768,LU00,2768,1,6,1,232,NA,1,1,4
2013,LU,2773,LU00,2773,1,1,1,276,1300,1,1,3
2013,LU,2786,LU00,2786,5,4,1,293,NA,1,1,6
2013,LU,2790,LU00,2790,1,6,1,718,NA,1,1,5
2013,LU,2796,LU00,2796,1,6,1,304,NA,1,1,1
2013,LU,2797,LU00,2797,1,6,1,779,NA,1,1,3
2013,LU,2806,LU00,2806,1,5,1,205,NA,1,1,4
2013,LU,2826,LU00,2826,2,6,1,412,NA,1,2,5
2013,LU,2827,LU00,2827,1,6,1,212,NA,1,1,5
2013,LU,2828,LU00,2828,1,6,1,227,NA,1,1,1
2013,LU,2830,LU00,2830,2,6,1,249,NA,1,1,4
2013,LU,2864,LU00,2864,1,6,1,205,NA,1,1,5
2013,LU,2882,LU00,2882,3,4,1,191,NA,1,1,6
2013,LU,2890,LU00,2890,3,5,1,412,NA,1,2,5
2013,LU,2907,LU00,2907,1,6,1,205,NA,1,1,6
2013,LU,2915,LU00,2915,3,6,1,368,NA,1,1,5
2013,LU,2922,LU00,2922,2,6,1,292,2500,1,1,5
2013,LU,2929,LU00,2929,3,6,1,730,NA,1,1,4
2013,LU,2952,LU00,2952,5,6,1,2960,NA,1,1,5
2013,LU,2960,LU00,2960,1,6,1,205,NA,1,1,5
2013,LU,2966,LU00,2966,1,6,1,1039,482,1,2,5
2013,LU,2968,LU00,2968,1,5,1,246,NA,1,1,6
2013,LU,2984,LU00,2984,1,5,1,227,NA,1,1,1
2013,LU,2993,LU00,2993,1,1,1,741,NA,1,2,5
2013,LU,2994,LU00,2994,2,5,1,412,1000,1,1,5
2013,LU,3003,LU00,3003,1,2,2,240,NA,1,2,4
2013,LU,3024,LU00,3024,1,5,1,229,NA,1,2,5
2013,LU,3040,LU00,3040,1,6,1,522,600,1,2,6
2013,LU,3047,LU00,3047,2,6,1,213,NA,1,2,4
2013,LU,3080,LU00,3080,1,6,1,212,NA,1,1,5
2013,LU,3127,LU00,3127,1,2,1,376,585,1,1,5
2013,LU,3132,LU00,3132,2,4,1,817,NA,2,2,5
2013,LU,3135,LU00,3135,1,6,1,415,1136,1,1,5
2013,LU,3136,LU00,3136,4,6,1,359,NA,1,1,2
2013,LU,3146,LU00,3146,1,6,1,272,NA,1,2,6
2013,LU,3148,LU00,3148,1,6,1,232,NA,1,1,5
2013,LU,3164,LU00,3164,1,6,1,191,NA,1,1,5
2013,LU,3168,LU00,3168,2,5,1,369,NA,1,1,6
2013,LU,3172,LU00,3172,3,5,1,1133,841,1,1,4
2013,LU,3176,LU00,3176,1,6,1,921,600,1,1,5
2013,LU,3186,LU00,3186,3,6,1,2960,NA,1,1,6
2013,LU,3190,LU00,3190,2,6,1,921,3000,1,1,5
2013,LU,3194,LU00,3194,5,6,1,284,2600,1,1,5
2013,LU,3207,LU00,3207,2,4,1,284,6000,1,1,5
2013,LU,3215,LU00,3215,1,6,1,205,NA,1,1,5
2013,LU,3231,LU00,3231,1,6,1,232,NA,1,1,5
2013,LU,3265,LU00,3265,1,5,1,193,NA,1,1,5
2013,LU,3271,LU00,3271,1,6,1,212,NA,1,1,4
2013,LU,3277,LU00,3277,1,5,1,205,NA,1,1,5
2013,LU,3287,LU00,3287,2,4,1,199,NA,1,1,5
2013,LU,3301,LU00,3301,2,6,1,261,NA,1,1,5
2013,LU,3315,LU00,3315,2,2,1,215,NA,1,1,1
2013,LU,3326,LU00,3326,3,6,1,569,6000,1,1,5
2013,LU,3360,LU00,3360,2,5,1,247,NA,1,1,3
2013,LU,3362,LU00,3362,2,2,1,224,1500,1,1,2
2013,LU,3366,LU00,3366,1,4,1,273,1613,1,1,6
2013,LU,3380,LU00,3380,3,6,1,269,850,1,2,2
2013,LU,3403,LU00,3403,1,6,1,2974,1039,1,1,6
2013,LU,3414,LU00,3414,3,6,1,335,1300,1,1,5
2013,LU,3425,LU00,3425,1,5,1,762,NA,1,1,6
2013,LU,3437,LU00,3437,2,6,1,251,NA,1,1,5
2013,LU,3460,LU00,3460,3,6,1,339,600,1,1,6
2013,LU,3466,LU00,3466,1,6,1,574,1620,1,1,1
2013,LU,3476,LU00,3476,1,6,1,2960,NA,1,1,6
2013,LU,3479,LU00,3479,3,5,1,1037,526,1,1,5
2013,LU,3517,LU00,3517,3,6,1,743,NA,1,2,6
2013,LU,3518,LU00,3518,4,5,1,700,NA,1,2,6
2013,LU,3542,LU00,3542,1,6,1,1405,920,1,1,5
2013,LU,3546,LU00,3546,2,6,1,206,800,1,1,2
2013,LU,3567,LU00,3567,2,6,1,1287,800,1,1,3
2013,LU,3568,LU00,3568,3,6,1,1399,NA,1,1,6
2013,LU,3570,LU00,3570,3,6,1,743,1613,1,1,6
2013,LU,3571,LU00,3571,1,3,1,415,NA,1,2,5
2013,LU,3578,LU00,3578,1,6,1,333,NA,1,1,6
2013,LU,3585,LU00,3585,2,5,1,248,1500,1,1,2
2013,LU,3594,LU00,3594,1,6,1,213,NA,1,1,6
2013,LU,3604,LU00,3604,2,5,1,621,700,1,2,6
2013,LU,3607,LU00,3607,2,6,1,359,NA,1,2,5
2013,LU,3610,LU00,3610,2,5,1,735,NA,1,2,2
2013,LU,3611,LU00,3611,1,6,1,251,3000,1,1,5
2013,LU,3627,LU00,3627,2,6,1,2960,NA,1,1,5
2013,LU,3628,LU00,3628,1,5,1,174,2656,1,1,4
2013,LU,3636,LU00,3636,2,5,2,186,NA,1,1,5
2013,LU,3642,LU00,3642,1,5,1,807,1000,1,1,6
2013,LU,3655,LU00,3655,1,6,1,205,NA,1,1,4
2013,LU,3674,LU00,3674,2,6,1,226,889,1,2,5
2013,LU,3697,LU00,3697,1,2,1,451,NA,1,1,3
2013,LU,3701,LU00,3701,2,6,1,523,1330,1,1,2
2013,LU,3717,LU00,3717,1,6,1,333,NA,1,1,5
2013,LU,3719,LU00,3719,3,6,1,214,1100,1,1,5
2013,LU,3722,LU00,3722,2,6,1,304,NA,1,1,5
2013,LU,3727,LU00,3727,1,6,1,301,NA,1,1,6
2013,LU,3740,LU00,3740,3,5,1,2070,NA,1,1,6
2013,LU,3761,LU00,3761,2,4,1,668,NA,1,1,5
2013,LU,3769,LU00,3769,2,2,1,139,1500,1,1,4
2013,LU,3776,LU00,3776,4,4,1,502,1560,1,2,4
2013,LU,3778,LU00,3778,1,6,1,236,NA,1,1,5
2013,LU,3785,LU00,3785,1,6,1,310,NA,1,1,5
2013,LU,3796,LU00,3796,2,6,1,361,NA,1,1,4
2013,LU,3805,LU00,3805,2,3,1,283,NA,1,1,5
2013,LU,3807,LU00,3807,1,5,1,232,NA,1,1,6
2013,LU,3812,LU00,3812,1,5,1,251,NA,1,1,5
2013,LU,3826,LU00,3826,1,4,1,241,395,1,1,3
2013,LU,3830,LU00,3830,2,5,1,288,2900,1,1,5
2013,LU,3831,LU00,3831,1,1,1,268,NA,1,1,4
2013,LU,3852,LU00,3852,1,4,1,222,1050,1,1,5
2013,LU,3867,LU00,3867,3,6,1,280,357,1,2,1
2013,LU,3869,LU00,3869,1,6,1,170,890,1,1,5
2013,LU,3881,LU00,3881,1,5,1,273,660,1,1,5
2013,LU,3901,LU00,3901,1,6,1,245,NA,1,1,4
2013,LU,3902,LU00,3902,1,6,1,276,NA,1,1,5
2013,LU,3903,LU00,3903,2,6,1,331,NA,1,1,6
2013,LU,3906,LU00,3906,2,5,1,256,1250,1,1,4
2013,LU,3913,LU00,3913,3,5,1,700,NA,1,2,6
2013,LU,3918,LU00,3918,4,6,1,241,1250,1,1,5
2013,LU,3921,LU00,3921,1,6,1,331,874,1,1,3
2013,LU,3939,LU00,3939,2,6,1,686,700,1,1,6
2013,LU,3961,LU00,3961,3,6,1,695,NA,2,1,3
2013,LU,3967,LU00,3967,1,6,1,301,NA,1,1,5
2013,LU,3975,LU00,3975,1,5,1,212,NA,1,1,5
2013,LU,3981,LU00,3981,1,5,1,941,NA,1,1,4
2013,LU,3992,LU00,3992,2,5,1,273,NA,1,2,4
2013,LU,4005,LU00,4005,1,6,1,245,NA,1,1,5
2013,LU,4019,LU00,4019,1,6,1,241,874,1,1,3
2013,LU,4029,LU00,4029,2,6,1,272,3000,1,1,3
2013,LU,4045,LU00,4045,1,5,1,499,2500,1,1,4
2013,LU,4064,LU00,4064,1,3,1,203,1200,1,1,4
2013,LU,4075,LU00,4075,2,1,1,1281,NA,1,1,2
2013,LU,4100,LU00,4100,5,6,1,227,NA,1,1,6
2013,LU,4113,LU00,4113,1,6,1,297,NA,1,1,6
2013,LU,4128,LU00,4128,1,3,1,208,NA,1,2,5
2013,LU,4132,LU00,4132,1,5,1,2974,NA,1,1,5
2013,LU,4143,LU00,4143,3,3,1,2015,NA,1,2,1
2013,LU,4154,LU00,4154,2,4,1,2974,1613,1,2,6
2013,LU,4173,LU00,4173,3,6,1,652,NA,1,1,3
2013,LU,4175,LU00,4175,2,6,1,1105,390,2,2,4
2013,LU,4179,LU00,4179,3,5,1,235,1080,1,1,4
2013,LU,4190,LU00,4190,2,3,1,480,1000,1,2,4
2013,LU,4208,LU00,4208,2,5,1,2871,NA,1,1,5
2013,LU,4216,LU00,4216,1,6,1,284,NA,1,1,5
2013,LU,4244,LU00,4244,1,6,1,2070,400,1,1,6
2013,LU,4247,LU00,4247,1,6,1,921,NA,1,2,6
2013,LU,4264,LU00,4264,1,6,1,2070,NA,1,1,5
2013,LU,4268,LU00,4268,2,6,1,1229,1613,1,1,5
2013,LU,4274,LU00,4274,1,6,1,2960,NA,1,1,5
2013,LU,4278,LU00,4278,1,6,1,205,NA,1,1,6
2013,LU,4280,LU00,4280,1,6,1,285,NA,1,2,4
2013,LU,4294,LU00,4294,1,6,1,205,NA,1,1,6
2013,LU,4300,LU00,4300,1,6,1,273,NA,2,1,4
2013,LU,4335,LU00,4335,3,5,1,317,NA,1,1,5
2013,LU,4357,LU00,4357,1,6,1,310,NA,1,1,4
2013,LU,4375,LU00,4375,3,6,1,331,NA,1,2,5
2013,LU,4382,LU00,4382,1,5,1,504,1200,1,1,6
2013,LU,4423,LU00,4423,2,6,1,402,NA,1,1,5
2013,LU,4451,LU00,4451,3,4,1,150,NA,1,1,6
2013,LU,4458,LU00,4458,4,6,1,224,NA,1,1,4
2013,LU,4464,LU00,4464,3,3,1,273,NA,1,1,3
2013,LU,4505,LU00,4505,2,5,1,743,1039,1,1,6
2013,LU,4517,LU00,4517,3,6,1,247,650,1,1,2
2013,LU,4519,LU00,4519,2,5,1,257,NA,1,2,4
2013,LU,4527,LU00,4527,2,6,1,272,NA,1,1,5
2013,LU,4529,LU00,4529,1,6,1,912,NA,1,1,2
2013,LU,4567,LU00,4567,3,6,1,289,NA,2,1,5
2013,LU,4579,LU00,4579,1,6,1,733,NA,1,1,4
2013,LU,4607,LU00,4607,1,6,1,504,NA,1,1,4
2013,LU,4608,LU00,4608,2,6,1,258,NA,1,1,5
2013,LU,4639,LU00,4639,1,5,1,232,NA,1,1,4
2013,LU,4647,LU00,4647,2,6,1,427,1147,1,1,5
2013,LU,4652,LU00,4652,1,5,1,205,NA,1,1,6
2013,LU,4656,LU00,4656,1,6,1,1269,3000,1,1,1
2013,LU,4671,LU00,4671,2,6,1,656,NA,1,2,4
