DB010,DB020,DB030,DB040,HB030,HH021,HH030,HH050,HH070,HH071,HS050,HS060,HS120
2013,SI,22040,,22040,1,6,1,266.42,,1,2,4
2013,SI,22059,,22059,1,4,1,336,,1,2,5
2013,SI,22242,,22242,1,5,1,206.58,,1,1,2
2013,SI,22494,,22494,1,4,1,165.92,,1,1,3
2013,SI,22885,,22885,1,5,1,139.33,168,1,1,2
2013,SI,23097,,23097,4,4,2,148.83,,1,1,2
2013,SI,23165,,23165,1,3,1,218.33,,1,2,4
2013,SI,23181,,23181,1,3,1,230.92,,1,2,3
2013,SI,23790,,23790,1,2,1,171.17,2,1,2,4
2013,SI,24154,,24154,2,1,1,192.42,,1,1,1
2013,SI,24401,,24401,1,2,1,165.83,,2,2,3
2013,SI,24503,,24503,1,2,1,254.17,,1,2,5
2013,SI,25056,,25056,1,5,1,324.25,,1,2,1
2013,SI,25502,,25502,1,3,1,131,,1,1,2
2013,SI,25932,,25932,1,2,1,270,,1,1,3
2013,SI,25951,,25951,1,2,1,152.08,,2,2,3
2013,SI,26775,,26775,1,5,1,254.17,,1,2,5
2013,SI,27089,,27089,5,2,2,120.67,,1,1,1
2013,SI,27409,,27409,1,3,1,102.42,,1,1,4
2013,SI,27533,,27533,1,2,1,193.33,,1,2,2
2013,SI,27571,,27571,1,4,2,136.17,,1,2,2
2013,SI,27751,,27751,1,4,1,273.75,,1,2,3
2013,SI,28448,,28448,1,2,1,373.83,,1,1,3
2013,SI,29181,,29181,5,4,1,356.83,,1,1,2
2013,SI,29322,,29322,1,4,1,85.33,,1,1,4
2013,SI,29328,,29328,1,4,1,223.33,,1,2,2
2013,SI,29510,,29510,4,2,1,454.5,,1,1,3
2013,SI,29681,,29681,1,1,1,227.92,,2,2,1
2013,SI,29697,,29697,3,5,1,297.92,,2,1,3
2013,SI,29730,,29730,2,3,1,39.33,,1,1,5
2013,SI,30181,,30181,1,3,1,226.17,,1,2,1
2013,SI,30351,,30351,1,5,1,546.67,,1,1,4
2013,SI,30555,,30555,1,2,1,213.17,,1,1,3
2013,SI,30573,,30573,2,3,1,146,,1,2,2
2013,SI,30763,,30763,3,4,1,193.5,,1,2,3
2013,SI,30964,,30964,1,4,1,160.17,,1,2,1
2013,SI,31290,,31290,1,2,1,75.5,,1,1,2
2013,SI,31458,,31458,1,5,1,372.72,,1,1,2
2013,SI,31536,,31536,2,4,1,103.33,,1,1,3
2013,SI,31581,,31581,1,2,1,201.83,208,1,1,3
2013,SI,31768,,31768,5,2,1,219,,1,1,1
2013,SI,32173,,32173,1,5,1,320.67,,1,2,3
2013,SI,32280,,32280,1,5,1,257.58,,1,1,4
2013,SI,32592,,32592,1,4,1,187.5,,1,2,2
2013,SI,32807,,32807,1,2,1,221.67,,2,2,2
2013,SI,33044,,33044,5,2,1,108.67,,2,2,3
2013,SI,33570,,33570,1,5,1,323.97,,1,1,3
2013,SI,33696,,33696,2,3,1,228,222,1,1,3
2013,SI,33805,,33805,5,4,2,204.4,,1,1,4
2013,SI,33963,,33963,2,4,1,244.33,,1,1,4
2013,SI,34332,,34332,2,4,1,220.5,225,1,1,5
2013,SI,34578,,34578,1,3,1,329.05,,1,2,2
2013,SI,34645,,34645,1,3,1,146,,1,2,2
2013,SI,34959,,34959,1,3,1,190.37,126,1,1,3
2013,SI,35102,,35102,1,4,1,169.08,,1,2,3
2013,SI,35174,,35174,2,6,1,249.17,,1,1,1
2013,SI,35213,,35213,2,3,1,50,,1,1,2
2013,SI,35602,,35602,1,3,1,261.33,,1,1,2
2013,SI,35753,,35753,3,4,1,161.58,,1,1,2
2013,SI,35864,,35864,1,3,1,278.92,,1,2,2
2013,SI,36002,,36002,1,4,1,255.71,,1,1,2
2013,SI,36380,,36380,1,6,1,301.68,,1,1,3
2013,SI,36419,,36419,5,3,1,125.33,,2,1,5
2013,SI,36528,,36528,1,4,1,248.75,,1,1,2
2013,SI,36663,,36663,1,1,1,233.17,,1,1,3
2013,SI,37274,,37274,1,1,1,201.33,,1,2,2
2013,SI,37596,,37596,1,3,1,130,,1,1,2
2013,SI,37963,,37963,2,4,1,207.5,,1,2,4
2013,SI,38132,,38132,1,1,1,374.65,,1,2,4
2013,SI,38230,,38230,1,2,1,33,,1,2,3
2013,SI,38321,,38321,1,5,1,304.17,,1,2,3
2013,SI,38459,,38459,2,3,1,474.13,,1,2,2
2013,SI,38768,,38768,1,4,1,420.33,,1,1,2
2013,SI,39216,,39216,5,5,1,258.67,,1,1,3
2013,SI,39337,,39337,1,5,1,500,,1,2,3
2013,SI,39504,,39504,3,3,1,235.42,,1,2,2
2013,SI,39792,,39792,1,3,1,124.25,,1,2,3
2013,SI,40149,,40149,2,3,1,189.75,,1,1,3
2013,SI,40509,,40509,1,5,1,160.33,,1,2,2
2013,SI,40707,,40707,3,5,1,315.5,,1,1,4
2013,SI,41088,,41088,1,4,1,328.33,,1,2,3
2013,SI,41285,,41285,1,4,1,373.07,,1,2,1
2013,SI,41396,,41396,3,4,1,475.33,,1,1,1
2013,SI,41437,,41437,1,4,1,285,,1,1,4
2013,SI,41619,,41619,1,4,1,346,,1,2,3
2013,SI,41653,,41653,5,2,1,349.5,,2,2,2
2013,SI,41787,,41787,1,3,1,354,,1,2,4
2013,SI,41957,,41957,5,4,1,169.33,,1,1,1
2013,SI,42034,,42034,1,2,1,367.92,,1,1,4
2013,SI,42076,,42076,5,3,2,178.67,1,1,2,2
2013,SI,42483,,42483,1,2,1,363.67,,1,1,4
2013,SI,42653,,42653,1,4,1,212.58,111,1,2,2
2013,SI,42727,,42727,1,6,1,232.67,,1,2,1
2013,SI,42779,,42779,1,3,1,174.83,,1,2,4
2013,SI,42782,,42782,1,3,1,217.25,,1,2,2
2013,SI,43026,,43026,1,4,1,214.92,,1,1,3
2013,SI,43262,,43262,1,3,1,308.67,,1,1,4
2013,SI,43264,,43264,3,4,1,526.17,,1,2,2
2013,SI,43305,,43305,1,4,2,408,,1,1,3
2013,SI,43336,,43336,1,4,1,212.5,,1,2,2
2013,SI,43470,,43470,1,4,1,315.42,,1,1,4
2013,SI,43668,,43668,5,4,1,187.83,,1,1,3
2013,SI,43996,,43996,1,3,1,342.67,,1,1,6
2013,SI,44112,,44112,1,4,1,333.67,,1,1,3
2013,SI,44244,,44244,1,3,1,112.33,,1,1,6
2013,SI,44248,,44248,1,4,1,224.83,,1,2,4
2013,SI,44343,,44343,1,5,1,463.33,,1,1,3
2013,SI,44449,,44449,5,1,1,128.83,,1,2,1
2013,SI,44569,,44569,1,2,1,249.33,,2,1,3
2013,SI,44600,,44600,1,2,1,228,,1,1,2
2013,SI,45010,,45010,2,2,1,180.75,,1,1,2
2013,SI,45314,,45314,5,5,1,407.33,,1,2,4
2013,SI,45514,,45514,1,1,2,253.33,,1,2,3
2013,SI,45864,,45864,1,2,1,174.33,,1,2,4
2013,SI,45944,,45944,1,2,1,370,,1,1,3
2013,SI,46034,,46034,1,5,1,272.33,,1,1,2
2013,SI,46178,,46178,1,4,1,112.5,,1,2,4
2013,SI,46319,,46319,1,4,2,290.17,,2,2,3
2013,SI,46356,,46356,5,4,1,245.33,136,2,2,3
2013,SI,46441,,46441,1,5,1,68.33,,1,2,4
2013,SI,46686,,46686,1,6,1,286.67,,1,1,5
2013,SI,46691,,46691,1,3,1,352.25,,1,1,3
2013,SI,46726,,46726,5,4,1,153,,1,1,3
2013,SI,46775,,46775,1,5,1,235.67,304,1,1,3
2013,SI,46877,,46877,1,3,1,58.33,87,1,2,5
2013,SI,46935,,46935,4,4,1,295,,1,2,3
2013,SI,47593,,47593,1,4,1,311.25,,1,1,4
2013,SI,47681,,47681,1,2,1,122.5,,1,2,2
2013,SI,48099,,48099,1,4,1,291.83,,2,1,3
2013,SI,48401,,48401,1,3,1,184.17,,2,1,3
2013,SI,48510,,48510,1,3,1,272.08,,1,1,1
2013,SI,48571,,48571,1,4,1,203.33,,1,2,3
2013,SI,48946,,48946,5,3,1,147.08,,1,1,4
2013,SI,48949,,48949,1,3,1,215,,1,2,3
2013,SI,49034,,49034,5,4,2,143.83,,1,1,3
2013,SI,49211,,49211,1,3,1,484.33,,1,2,3
2013,SI,49327,,49327,1,1,1,259,,1,2,3
2013,SI,49397,,49397,1,3,1,191.67,,1,1,4
2013,SI,49752,,49752,1,3,1,210.42,,1,2,3
2013,SI,49889,,49889,5,3,1,49,,1,2,2
2013,SI,50348,,50348,1,5,1,468.83,45,1,2,2
2013,SI,50575,,50575,1,5,1,38.67,101,1,2,3
2013,SI,50672,,50672,2,5,1,190.83,,1,2,2
2013,SI,50804,,50804,5,3,1,162.33,,1,2,3
2013,SI,50910,,50910,1,5,1,224,,2,2,2
2013,SI,51035,,51035,5,6,1,91.33,,1,1,3
2013,SI,51085,,51085,1,3,1,62.5,,1,2,1
2013,SI,51244,,51244,1,6,1,355,,1,1,3
2013,SI,51651,,51651,1,3,1,808.67,,1,1,2
2013,SI,51709,,51709,1,3,2,162.42,,1,1,3
2013,SI,52076,,52076,1,5,1,280.37,,1,1,3
2013,SI,52158,,52158,3,4,1,688.33,,1,2,3
2013,SI,52178,,52178,1,3,1,278.67,,1,1,3
2013,SI,52230,,52230,5,3,2,183.17,,2,2,3
2013,SI,52614,,52614,1,4,2,270,,1,2,2
2013,SI,53039,,53039,1,3,1,125,,1,2,3
2013,SI,53156,,53156,1,3,1,159.06,,2,2,1
2013,SI,53465,,53465,5,3,2,74.58,,1,2,2
2013,SI,53518,,53518,1,3,1,176.17,,1,1,2
2013,SI,53637,,53637,1,4,1,297.5,,1,2,2
2013,SI,54004,,54004,1,3,1,127.5,,1,2,2
2013,SI,54026,,54026,1,3,1,280,,1,1,3
2013,SI,54103,,54103,1,4,1,185,,2,2,3
2013,SI,54169,,54169,1,1,2,281,,1,2,4
2013,SI,54212,,54212,2,5,1,154.17,225,1,2,2
2013,SI,54463,,54463,5,3,1,413.67,,1,1,3
2013,SI,54559,,54559,2,4,1,255.33,,1,2,3
2013,SI,54636,,54636,3,3,1,320.33,,1,1,4
2013,SI,55031,,55031,1,3,1,172.33,,1,1,2
2013,SI,55102,,55102,2,5,1,205.83,,1,2,5
2013,SI,55183,,55183,5,1,1,240.75,,2,1,1
2013,SI,55239,,55239,5,6,2,157.5,,1,2,3
2013,SI,55440,,55440,5,4,1,265,,1,2,1
2013,SI,55498,,55498,3,3,2,45.67,,1,2,2
2013,SI,55558,,55558,2,2,1,360.4,,1,1,3
2013,SI,56310,,56310,5,2,1,456.67,,2,2,2
2013,SI,56346,,56346,4,5,1,165.08,,1,1,5
2013,SI,56799,,56799,1,3,1,181.82,,1,1,4
2013,SI,57090,,57090,1,4,1,350.42,,2,2,3
2013,SI,57111,,57111,1,4,1,138.42,,1,2,3
2013,SI,57453,,57453,5,3,1,260.92,,2,2,3
2013,SI,57515,,57515,5,4,1,245.67,,1,2,5
2013,SI,57611,,57611,3,4,1,521.5,,1,1,3
2013,SI,57838,,57838,1,3,1,313,,1,1,2
2013,SI,57884,,57884,1,2,1,203,,2,1,3
2013,SI,57901,,57901,1,3,1,119.67,,2,2,4
2013,SI,57959,,57959,3,4,1,309.92,,1,2,3
2013,SI,58135,,58135,1,2,1,223.75,,1,1,3
2013,SI,58252,,58252,3,4,1,272.08,,1,2,3
2013,SI,58315,,58315,4,4,1,76.67,,1,1,3
2013,SI,58577,,58577,1,4,1,299.27,,1,1,4
2013,SI,58661,,58661,1,4,1,207.5,,1,2,4
2013,SI,58918,,58918,1,5,1,106.25,,1,1,2
2013,SI,59086,,59086,5,3,2,201.33,,1,1,4
2013,SI,59159,,59159,1,3,1,100.5,,1,1,3
2013,SI,59694,,59694,1,3,1,120.33,,1,2,2
2013,SI,60054,,60054,3,4,1,227.67,167,1,1,1
2013,SI,60464,,60464,3,5,1,115,,1,2,3
2013,SI,60481,,60481,1,2,1,315,,1,2,5
2013,SI,60693,,60693,1,2,1,254.33,,1,1,1
2013,SI,61290,,61290,1,3,1,381.17,,1,2,2
2013,SI,61294,,61294,1,1,1,150,,1,1,2
2013,SI,61720,,61720,2,3,1,361.17,,1,2,1
2013,SI,61845,,61845,1,5,1,193,61,1,2,2
2013,SI,61978,,61978,1,6,1,171.33,,1,2,3
2013,SI,62309,,62309,1,6,2,388.33,388,1,2,2
2013,SI,62320,,62320,1,4,1,183.75,,1,2,3
2013,SI,62596,,62596,1,4,1,781.67,,1,1,1
2013,SI,63046,,63046,3,4,1,281.83,,1,1,4
2013,SI,63312,,63312,1,4,1,171.17,,1,2,4
2013,SI,63350,,63350,1,2,1,341.33,166,1,2,3
2013,SI,64458,,64458,1,5,1,87,3,1,1,3
2013,SI,64651,,64651,1,5,1,224,,1,2,1
2013,SI,64725,,64725,1,3,1,121.5,,1,2,2
2013,SI,65093,,65093,1,4,1,368.42,,1,1,2
2013,SI,65113,,65113,5,3,2,96.67,,1,1,3
2013,SI,65120,,65120,1,3,1,144.33,,1,2,3
2013,SI,65217,,65217,1,3,1,222,,1,1,1
2013,SI,65361,,65361,1,3,1,424.75,,1,2,2
2013,SI,65373,,65373,1,3,1,41.83,,2,1,2
2013,SI,65482,,65482,2,2,1,285,315,1,2,3
2013,SI,65856,,65856,1,3,1,224.08,,1,1,2
2013,SI,66162,,66162,1,6,1,358.5,,1,1,3
2013,SI,66210,,66210,5,4,1,200,,2,2,5
2013,SI,66445,,66445,1,3,1,279.17,,1,2,4
2013,SI,66638,,66638,1,3,1,185.83,,1,1,3
2013,SI,67301,,67301,1,2,1,335.17,0,1,1,2
2013,SI,67396,,67396,1,5,1,378.33,,1,1,3
2013,SI,67700,,67700,1,3,1,188,,1,1,4
2013,SI,68077,,68077,5,6,1,97.17,,1,2,2
2013,SI,68124,,68124,1,5,1,373.83,,1,2,3
2013,SI,68524,,68524,1,5,1,237,,1,1,3
2013,SI,68824,,68824,5,2,2,311.75,,1,2,3
2013,SI,68966,,68966,1,4,1,95,,1,2,2
2013,SI,68971,,68971,1,2,1,281,,1,2,1
2013,SI,69006,,69006,1,3,1,295.17,,1,1,4
2013,SI,69311,,69311,1,3,1,95,,2,2,4
2013,SI,69659,,69659,1,4,1,150.83,,1,1,3
2013,SI,69935,,69935,5,1,1,102.83,,1,2,1
2013,SI,70430,,70430,1,6,1,286.33,,1,1,5
2013,SI,70521,,70521,1,6,1,185.83,4,1,1,4
2013,SI,70553,,70553,1,3,1,82.83,,1,1,3
2013,SI,70785,,70785,1,3,1,70,,2,1,2
2013,SI,71050,,71050,3,3,2,166.62,,1,1,3
2013,SI,71604,,71604,3,2,1,441.5,380,2,2,5
2013,SI,71707,,71707,1,4,1,155.92,,1,1,3
2013,SI,71729,,71729,1,5,2,243.83,,1,1,4
2013,SI,71732,,71732,1,3,1,193.33,,2,2,5
2013,SI,71865,,71865,1,5,1,89.67,,1,2,1
2013,SI,71867,,71867,1,6,1,290.67,,1,2,3
2013,SI,71974,,71974,1,4,1,249.33,,1,2,3
2013,SI,72296,,72296,1,5,1,85.75,,1,1,4
2013,SI,72632,,72632,1,6,1,269.03,,1,2,3
2013,SI,73119,,73119,1,3,1,171.67,,1,2,2
2013,SI,73248,,73248,1,3,1,167.77,,1,1,4
2013,SI,73296,,73296,1,3,1,191.63,,1,2,3
2013,SI,73297,,73297,1,2,1,379.67,,1,1,4
2013,SI,73502,,73502,1,2,1,885.33,,1,1,2
2013,SI,73756,,73756,1,6,1,144,,1,2,1
2013,SI,74237,,74237,5,5,1,205.83,,1,2,3
2013,SI,74270,,74270,1,3,1,167.5,,1,1,1
2013,SI,74439,,74439,1,3,1,191.83,,1,2,3
2013,SI,74874,,74874,1,4,1,166.67,168,1,1,5
2013,SI,75585,,75585,1,4,1,144.83,,1,1,2
2013,SI,75906,,75906,2,3,1,200.42,,1,1,3
2013,SI,75934,,75934,1,1,1,158.67,,1,1,3
2013,SI,76063,,76063,1,2,1,82.83,,1,2,1
2013,SI,76179,,76179,1,3,1,0,126,1,2,2
2013,SI,76198,,76198,4,6,2,608,,2,1,3
2013,SI,76245,,76245,1,4,1,385,,2,1,4
2013,SI,76742,,76742,2,4,1,203.92,,1,1,3
2013,SI,77310,,77310,5,3,1,181,,1,1,3
2013,SI,77752,,77752,1,5,1,120.5,,1,2,2
2013,SI,78019,,78019,1,3,1,306.5,,1,1,6
2013,SI,78247,,78247,1,4,1,260.5,,1,2,3
2013,SI,78614,,78614,1,4,1,393.67,,1,1,3
2013,SI,78890,,78890,1,5,1,297.25,,1,1,2
2013,SI,78896,,78896,1,2,2,208.67,,2,1,2
2013,SI,78920,,78920,3,3,1,271,,1,2,3
2013,SI,78977,,78977,1,5,1,153.5,,1,1,3
2013,SI,79024,,79024,1,1,1,256.5,,1,1,3
2013,SI,79048,,79048,1,2,1,210.17,,1,1,1
2013,SI,79204,,79204,5,4,1,237.5,,1,1,1
2013,SI,79266,,79266,5,4,1,233.62,,1,1,1
2013,SI,79356,,79356,1,2,2,429,,1,1,2
2013,SI,79365,,79365,1,2,1,321.17,,1,2,2
2013,SI,79700,,79700,1,4,1,277.5,,1,2,3
2013,SI,79881,,79881,1,3,2,179,,1,1,3
2013,SI,79994,,79994,1,3,1,125,,1,2,5
2013,SI,80524,,80524,1,6,1,60,,2,1,2
2013,SI,80530,,80530,4,6,1,96.67,,1,2,3
2013,SI,80821,,80821,1,4,1,358.13,,1,2,3
2013,SI,80871,,80871,1,3,1,280.64,,1,2,4
2013,SI,80883,,80883,5,3,1,362.92,,1,2,3
2013,SI,81936,,81936,2,4,1,220.83,,1,1,3
2013,SI,82013,,82013,5,5,1,255.24,,1,1,3
2013,SI,82403,,82403,1,5,1,66,,1,2,4
2013,SI,82877,,82877,1,5,1,82.33,,1,1,4
2013,SI,82892,,82892,1,4,1,132,4,1,2,3
2013,SI,82956,,82956,5,5,1,285,,1,2,1
2013,SI,83289,,83289,1,3,1,100.67,71,1,2,1
2013,SI,83359,,83359,1,3,1,282.5,,1,1,2
2013,SI,83396,,83396,1,4,1,121.33,,1,1,4
2013,SI,83397,,83397,1,2,1,108.33,,1,2,1
2013,SI,83513,,83513,1,3,1,113.9,,1,2,1
2013,SI,83936,,83936,1,4,1,50.92,,1,1,4
2013,SI,84225,,84225,1,2,1,267.5,,1,2,2
2013,SI,84272,,84272,3,1,1,266.67,,1,1,5
2013,SI,84322,,84322,4,3,1,187.75,225,2,2,3
2013,SI,84345,,84345,2,3,1,69.17,,1,2,4
2013,SI,84758,,84758,1,3,1,319.17,,1,2,2
2013,SI,84820,,84820,1,3,1,287.5,,1,2,2
2013,SI,85252,,85252,4,6,1,188.17,,1,2,3
2013,SI,85515,,85515,1,2,1,229,,1,1,4
2013,SI,86431,,86431,2,3,1,262.5,,1,1,4
2013,SI,86439,,86439,2,3,1,243.67,,2,2,3
2013,SI,86484,,86484,1,2,1,83.25,300,1,1,3
2013,SI,86631,,86631,2,3,1,276.33,,1,1,2
2013,SI,86667,,86667,2,5,1,514.42,,1,1,3
2013,SI,86846,,86846,1,4,1,140.58,,1,1,2
2013,SI,87064,,87064,1,2,1,522.46,109,1,1,5
2013,SI,87243,,87243,1,3,1,402.67,,1,1,1
2013,SI,87822,,87822,1,3,1,205,,1,2,1
2013,SI,87860,,87860,1,3,1,75.83,,1,2,4
2013,SI,87959,,87959,1,2,1,188.67,,1,1,3
2013,SI,88159,,88159,1,1,1,111.67,,1,1,2
2013,SI,88223,,88223,1,6,1,408.83,,1,2,4
2013,SI,88239,,88239,5,6,1,199.17,,1,2,2
2013,SI,88434,,88434,1,4,1,386.75,,1,1,2
2013,SI,88889,,88889,1,4,1,511.07,,1,1,3
2013,SI,88904,,88904,4,4,1,216.05,,2,2,2
2013,SI,89038,,89038,5,4,1,221.33,,1,1,2
2013,SI,89076,,89076,4,3,2,395.83,,2,2,4
2013,SI,89220,,89220,1,6,1,189.83,,1,1,1
2013,SI,89436,,89436,3,4,1,270,,1,2,4
2013,SI,90173,,90173,1,6,1,228.12,,2,2,1
2013,SI,90227,,90227,1,2,1,249,,1,2,2
2013,SI,90472,,90472,3,2,1,157.5,,1,2,2
2013,SI,90491,,90491,1,6,1,163.83,,2,2,1
2013,SI,90515,,90515,4,3,1,187.33,,1,1,2
2013,SI,90677,,90677,1,4,1,245.42,,1,1,3
2013,SI,90701,,90701,5,5,1,174.33,,1,2,5
2013,SI,90965,,90965,1,1,1,110.83,,1,2,3
2013,SI,90988,,90988,5,3,1,290,,1,2,4
2013,SI,90989,,90989,1,3,1,130,,1,1,4
2013,SI,91055,,91055,5,4,1,306.93,,1,2,3
2013,SI,91312,,91312,1,2,1,208.5,,2,1,2
2013,SI,91527,,91527,1,5,1,299.75,6,1,1,3
2013,SI,91713,,91713,1,2,1,199.33,,1,1,3
2013,SI,91757,,91757,5,5,1,453.33,,1,1,2
2013,SI,91917,,91917,1,3,1,270,,1,2,3
2013,SI,92021,,92021,1,2,1,352.5,,1,2,3
2013,SI,92149,,92149,1,5,2,237,,1,1,5
2013,SI,92201,,92201,5,6,1,262.5,345,1,1,2
2013,SI,92696,,92696,1,3,1,261.67,,1,1,4
2013,SI,92745,,92745,1,6,1,199.4,,1,1,4
2013,SI,93222,,93222,1,6,1,108.42,142,2,1,3
2013,SI,93430,,93430,1,5,1,172.5,,1,2,1
2013,SI,93488,,93488,1,2,1,126.03,,1,1,3
2013,SI,93695,,93695,1,6,2,231.75,,1,2,2
2013,SI,93781,,93781,5,3,1,272.17,,1,2,3
2013,SI,93934,,93934,1,3,2,402.33,,2,1,3
2013,SI,94004,,94004,1,3,1,228.33,497,2,1,3
2013,SI,94630,,94630,1,3,1,447.83,,2,2,5
2013,SI,94642,,94642,5,1,2,100.33,,1,2,5
2013,SI,94956,,94956,4,3,1,121.33,,1,2,1
2013,SI,95577,,95577,5,4,1,324.11,,1,2,3
2013,SI,96148,,96148,1,5,1,401.87,,1,2,3
2013,SI,96234,,96234,5,1,1,203.67,,1,1,2
