DB010,DB020,DB030,DB040,HB030,HH021,HH030,HH050,HH070,HH071,HS050,HS060,HS120
2013,NL,1537,,1537,3,4,1,748,0,1,1,3
2013,NL,1540,,1540,3,4,1,686,0,1,1,4
2013,NL,1547,,1547,3,4,1,510,,1,2,5
2013,NL,1563,,1563,3,4,1,539,,1,1,5
2013,NL,1587,,1587,3,3,1,,0,1,1,3
2013,NL,1602,,1602,3,6,1,1468,0,1,1,4
2013,NL,1610,,1610,3,5,1,873,0,1,1,3
2013,NL,1640,,1640,2,4,2,295,0,1,1,5
2013,NL,1652,,1652,2,5,1,,0,1,1,5
2013,NL,1663,,1663,2,4,1,1289,,1,1,6
2013,NL,1680,,1680,2,5,1,611,,1,1,2
2013,NL,1700,,1700,2,4,1,745,0,1,1,5
2013,NL,1710,,1710,3,5,1,861,0,1,1,5
2013,NL,1727,,1727,2,4,1,165,0,1,1,6
2013,NL,1742,,1742,3,3,1,417,0,2,2,6
2013,NL,1793,,1793,2,6,,918,,1,2,2
2013,NL,1809,,1809,2,3,1,919,,1,1,5
2013,NL,1815,,1815,2,4,1,834,,1,1,5
2013,NL,1824,,1824,2,5,1,1425,0,1,1,4
2013,NL,1850,,1850,3,5,2,1592,,1,1,6
2013,NL,1891,,1891,2,5,1,361,0,1,1,6
2013,NL,1894,,1894,3,4,1,,1641,1,1,5
2013,NL,1897,,1897,3,4,1,1190,,1,2,5
2013,NL,1906,,1906,2,4,1,722,,1,1,3
2013,NL,1907,,1907,2,4,1,655,,1,2,3
2013,NL,1911,,1911,2,3,1,398,,2,1,5
2013,NL,1917,,1917,2,6,1,707,0,1,1,1
2013,NL,1926,,1926,2,5,1,201,0,1,1,5
2013,NL,1955,,1955,2,4,1,559,,1,1,6
2013,NL,1990,,1990,2,2,1,642,,1,1,2
2013,NL,2001,,2001,3,6,1,798,,1,2,4
2013,NL,2006,,2006,3,5,1,273,0,1,1,5
2013,NL,2009,,2009,2,6,1,523,,1,1,5
2013,NL,2016,,2016,3,3,1,574,,1,2,2
2013,NL,2033,,2033,3,4,1,428,0,1,1,6
2013,NL,2051,,2051,2,3,1,1131,0,1,1,5
2013,NL,2052,,2052,2,1,1,472,,1,1,5
2013,NL,2063,,2063,2,3,1,587,14,1,1,5
2013,NL,2072,,2072,2,6,1,687,,1,2,3
2013,NL,2073,,2073,2,6,1,645,,1,1,1
2013,NL,2089,,2089,2,5,1,899,,1,2,4
2013,NL,2094,,2094,3,4,1,541,,1,1,4
2013,NL,2098,,2098,2,6,1,491,,1,2,1
2013,NL,2103,,2103,2,4,1,902,,1,1,5
2013,NL,2109,,2109,3,4,1,644,,1,1,5
2013,NL,2126,,2126,2,4,1,1529,0,1,1,3
2013,NL,2141,,2141,3,2,1,616,0,1,2,6
2013,NL,2181,,2181,3,4,1,772,,1,2,5
2013,NL,2187,,2187,3,4,1,355,,1,1,5
2013,NL,2195,,2195,3,4,1,1357,,1,2,3
2013,NL,2200,,2200,2,4,1,417,0,1,1,6
2013,NL,2209,,2209,3,3,1,1137,,1,1,4
2013,NL,2249,,2249,2,3,1,560,,1,1,5
2013,NL,2303,,2303,1,6,1,634,,2,1,6
2013,NL,2308,,2308,2,5,1,577,0,1,1,4
2013,NL,2309,,2309,2,2,1,995,0,1,1,5
2013,NL,2317,,2317,3,4,1,696,,1,1,5
2013,NL,2319,,2319,2,4,1,281,0,1,1,3
2013,NL,2341,,2341,3,6,1,805,,1,1,4
2013,NL,2349,,2349,2,6,1,580,267,1,1,2
2013,NL,2357,,2357,2,4,1,829,,1,1,5
2013,NL,2381,,2381,3,6,1,1840,,1,1,3
2013,NL,2391,,2391,2,3,1,494,0,1,1,5
2013,NL,2392,,2392,3,4,1,746,,1,2,5
2013,NL,2405,,2405,2,4,1,1057,0,1,1,5
2013,NL,2407,,2407,3,5,1,514,,1,2,6
2013,NL,2421,,2421,1,3,1,1388,,1,1,6
2013,NL,2424,,2424,2,4,1,255,,1,1,5
2013,NL,2442,,2442,2,4,1,367,,1,2,3
2013,NL,2452,,2452,3,4,2,582,,1,1,2
2013,NL,2471,,2471,2,6,,1137,,1,2,5
2013,NL,2499,,2499,1,6,1,705,,1,1,3
2013,NL,2534,,2534,2,4,1,599,,1,1,3
2013,NL,2545,,2545,2,2,1,1204,,1,1,5
2013,NL,2570,,2570,3,4,1,1840,,1,1,5
2013,NL,2571,,2571,2,4,1,231,0,1,1,2
2013,NL,2574,,2574,2,5,1,976,,1,2,6
2013,NL,2589,,2589,2,5,1,812,,1,1,6
2013,NL,2594,,2594,3,2,1,976,0,1,2,6
2013,NL,2605,,2605,2,4,1,590,,1,2,5
2013,NL,2613,,2613,3,2,1,823,0,1,1,6
2013,NL,2626,,2626,2,3,1,785,,1,1,6
2013,NL,2631,,2631,3,3,1,468,0,1,1,1
2013,NL,2651,,2651,2,3,1,1161,0,1,1,5
2013,NL,2652,,2652,3,2,1,865,,1,1,2
2013,NL,2661,,2661,3,5,1,420,0,1,2,2
2013,NL,2662,,2662,2,4,1,1000,,1,1,5
2013,NL,2663,,2663,1,5,1,680,,1,2,2
2013,NL,2666,,2666,3,5,1,302,,1,2,5
2013,NL,2668,,2668,3,4,1,585,,1,1,5
2013,NL,2669,,2669,2,6,1,595,0,1,1,4
2013,NL,2672,,2672,2,6,1,868,0,1,1,4
2013,NL,2683,,2683,2,5,1,1476,,1,1,5
2013,NL,2695,,2695,3,6,1,309,,1,2,2
2013,NL,2719,,2719,2,2,1,293,,1,1,4
2013,NL,2734,,2734,2,6,1,765,0,1,1,5
2013,NL,2767,,2767,3,2,1,367,0,1,2,5
2013,NL,2805,,2805,2,2,1,760,,1,2,2
2013,NL,2819,,2819,3,5,1,601,0,1,1,4
2013,NL,2826,,2826,3,3,1,734,,1,1,5
2013,NL,2875,,2875,3,3,1,549,,1,1,5
2013,NL,2963,,2963,2,3,1,450,0,1,1,5
2013,NL,2993,,2993,3,6,1,284,0,1,1,2
2013,NL,2996,,2996,2,2,1,856,,1,1,5
2013,NL,3010,,3010,2,3,1,856,0,1,1,4
2013,NL,3033,,3033,1,5,1,789,,1,2,1
2013,NL,3056,,3056,2,5,1,766,105,1,2,5
2013,NL,3065,,3065,2,5,1,606,,1,2,3
2013,NL,3075,,3075,3,5,1,409,,1,1,2
2013,NL,3086,,3086,3,1,1,333,0,1,1,5
2013,NL,3118,,3118,2,6,1,1418,0,1,1,3
2013,NL,3122,,3122,2,4,1,716,0,1,1,5
2013,NL,3153,,3153,2,5,1,423,32,1,1,6
2013,NL,3159,,3159,2,3,2,777,,1,2,5
2013,NL,3168,,3168,3,3,1,538,0,1,1,5
2013,NL,3196,,3196,2,6,1,704,0,1,1,6
2013,NL,3204,,3204,1,4,1,693,,1,2,5
2013,NL,3227,,3227,2,2,1,718,0,1,1,4
2013,NL,3265,,3265,2,6,2,397,0,1,2,3
2013,NL,3268,,3268,3,5,1,183,,1,1,5
2013,NL,3276,,3276,2,3,1,1083,,1,1,5
2013,NL,3307,,3307,3,5,1,297,0,1,1,4
2013,NL,3322,,3322,3,4,1,4349,,1,2,6
2013,NL,3406,,3406,3,4,1,478,,1,2,6
2013,NL,3407,,3407,2,5,1,859,,1,2,2
2013,NL,3432,,3432,2,4,1,306,0,1,1,1
2013,NL,3450,,3450,3,5,1,430,,1,1,6
2013,NL,3464,,3464,3,3,1,890,0,1,1,5
2013,NL,3497,,3497,3,6,1,1094,,1,2,4
2013,NL,3541,,3541,2,4,2,990,0,1,1,6
2013,NL,3546,,3546,2,3,1,1025,125,1,1,2
2013,NL,3557,,3557,1,5,1,1854,,2,1,3
2013,NL,3572,,3572,2,4,1,894,,1,2,4
2013,NL,3574,,3574,3,4,1,461,0,1,1,5
2013,NL,3599,,3599,3,4,1,1083,0,1,2,3
2013,NL,3608,,3608,3,3,1,321,,1,2,4
2013,NL,3617,,3617,2,3,1,402,,1,1,4
2013,NL,3646,,3646,2,6,1,736,0,1,1,5
2013,NL,3647,,3647,3,4,1,850,0,2,2,5
2013,NL,3664,,3664,2,5,1,280,,1,1,5
2013,NL,3669,,3669,3,4,1,582,0,2,2,1
2013,NL,3701,,3701,2,4,1,417,0,1,1,5
2013,NL,3707,,3707,2,3,1,398,,2,1,5
2013,NL,3725,,3725,2,2,1,970,0,1,1,5
2013,NL,3750,,3750,2,5,1,172,,1,1,5
2013,NL,3765,,3765,3,4,1,524,0,1,1,3
2013,NL,3773,,3773,2,4,1,803,0,1,2,6
2013,NL,3781,,3781,2,6,2,731,,1,1,4
2013,NL,3791,,3791,2,5,1,439,227,1,1,5
2013,NL,3793,,3793,3,2,1,542,0,1,1,5
2013,NL,3804,,3804,2,2,1,411,0,1,1,4
2013,NL,3846,,3846,2,6,1,1249,,1,2,4
2013,NL,3870,,3870,3,3,1,782,,1,1,1
2013,NL,3879,,3879,1,3,2,1124,0,1,1,5
2013,NL,3929,,3929,3,4,1,1167,0,1,1,5
2013,NL,3938,,3938,3,4,1,1257,0,1,1,5
2013,NL,3940,,3940,3,5,1,325,0,1,1,5
2013,NL,3950,,3950,3,6,1,767,0,1,1,5
2013,NL,3961,,3961,3,3,1,760,0,1,2,5
2013,NL,3990,,3990,3,5,1,903,,1,2,3
2013,NL,4026,,4026,2,5,1,471,0,1,1,5
2013,NL,4033,,4033,3,4,1,545,,1,1,5
2013,NL,4036,,4036,2,6,1,1285,,1,1,6
2013,NL,4044,,4044,2,4,1,521,,1,2,4
2013,NL,4053,,4053,2,4,1,773,,1,2,5
2013,NL,4088,,4088,2,6,1,296,280,1,1,6
2013,NL,4100,,4100,2,4,1,568,0,1,1,3
2013,NL,4101,,4101,3,4,1,431,0,1,1,5
2013,NL,4110,,4110,3,3,1,438,0,1,2,3
2013,NL,4123,,4123,3,6,1,244,,1,1,5
2013,NL,4125,,4125,3,4,1,1189,,1,1,5
2013,NL,4138,,4138,3,4,1,842,,1,1,2
2013,NL,4145,,4145,3,5,1,561,0,1,1,5
2013,NL,4148,,4148,3,6,1,654,0,1,1,3
2013,NL,4157,,4157,1,1,1,419,,1,2,5
2013,NL,4158,,4158,1,4,1,919,0,1,1,4
2013,NL,4161,,4161,3,3,1,904,,2,1,3
2013,NL,4173,,4173,3,3,1,649,,1,1,3
2013,NL,4182,,4182,2,3,1,2533,0,1,1,2
2013,NL,4185,,4185,2,3,1,935,,1,1,6
2013,NL,4191,,4191,3,4,1,988,0,,1,4
2013,NL,4193,,4193,2,5,1,911,,1,1,6
2013,NL,4216,,4216,3,6,1,663,0,1,1,5
2013,NL,4236,,4236,3,4,1,619,,1,1,5
2013,NL,4237,,4237,2,5,1,726,,1,1,5
2013,NL,4254,,4254,3,4,1,370,,1,1,2
2013,NL,4268,,4268,1,3,1,569,0,1,1,5
2013,NL,4279,,4279,3,2,1,358,,1,2,2
2013,NL,4280,,4280,2,4,1,455,,1,1,5
2013,NL,4344,,4344,2,3,1,347,0,1,2,4
2013,NL,4358,,4358,2,2,1,835,0,1,1,2
2013,NL,4380,,4380,3,4,1,411,0,1,1,5
2013,NL,4382,,4382,2,6,1,484,0,1,1,5
2013,NL,4385,,4385,3,4,1,1026,0,1,1,5
2013,NL,4394,,4394,3,6,1,791,0,1,1,6
2013,NL,4429,,4429,1,4,1,691,0,1,1,5
2013,NL,4451,,4451,2,2,1,976,,1,2,6
2013,NL,4478,,4478,2,6,1,1579,0,1,1,2
2013,NL,4479,,4479,2,3,1,1438,,1,1,6
2013,NL,4502,,4502,3,5,1,949,,1,2,5
2013,NL,4504,,4504,3,4,1,614,,1,1,4
2013,NL,4530,,4530,3,6,1,1225,0,2,2,6
2013,NL,4535,,4535,2,3,1,1214,0,1,1,3
2013,NL,4536,,4536,3,4,1,618,0,1,1,5
2013,NL,4551,,4551,2,3,1,390,0,1,1,5
2013,NL,4554,,4554,3,4,1,439,0,1,2,3
2013,NL,4559,,4559,3,4,1,583,,1,1,5
2013,NL,4570,,4570,3,5,1,612,,1,2,5
2013,NL,4608,,4608,2,5,1,1173,,1,1,5
2013,NL,4611,,4611,2,2,1,259,,1,1,3
2013,NL,4615,,4615,3,2,2,561,0,1,2,5
2013,NL,4616,,4616,2,4,1,424,,1,1,5
2013,NL,4654,,4654,1,3,1,2533,,1,1,3
2013,NL,4722,,4722,3,1,1,435,,1,2,6
2013,NL,4725,,4725,3,5,1,274,0,1,1,5
2013,NL,4787,,4787,2,6,1,668,,1,2,5
2013,NL,4800,,4800,3,5,1,438,0,1,1,5
2013,NL,4819,,4819,1,5,1,423,,1,1,5
2013,NL,4821,,4821,3,5,1,806,,1,1,2
2013,NL,4852,,4852,3,4,1,949,,1,1,5
2013,NL,4871,,4871,3,6,1,728,,1,1,5
2013,NL,4872,,4872,2,4,1,516,994,1,1,3
2013,NL,4896,,4896,3,5,1,1174,0,1,1,5
2013,NL,4902,,4902,3,6,1,,0,1,2,5
2013,NL,4928,,4928,3,1,1,277,0,1,1,5
2013,NL,4940,,4940,3,2,1,892,0,1,1,3
2013,NL,4961,,4961,2,6,1,845,,1,1,5
2013,NL,4976,,4976,3,2,2,321,,1,2,6
2013,NL,4992,,4992,2,5,1,3056,,1,1,4
2013,NL,5007,,5007,1,6,1,2154,,1,2,1
2013,NL,5034,,5034,1,5,1,385,,1,1,5
2013,NL,5063,,5063,2,6,1,2381,,1,1,5
2013,NL,5066,,5066,3,5,1,,,1,1,3
2013,NL,5069,,5069,3,5,1,1543,,1,1,3
2013,NL,5074,,5074,1,4,1,896,0,1,2,4
2013,NL,5097,,5097,2,6,1,458,0,1,1,1
2013,NL,5108,,5108,3,5,1,949,0,1,1,5
2013,NL,5129,,5129,2,5,2,798,,1,1,3
2013,NL,5156,,5156,3,6,1,690,0,1,1,2
2013,NL,5162,,5162,2,6,2,1574,0,1,2,5
2013,NL,5174,,5174,3,4,1,977,,1,1,5
2013,NL,5184,,5184,3,5,2,321,,1,1,1
2013,NL,5186,,5186,2,5,1,1094,,1,1,5
2013,NL,5205,,5205,2,5,1,650,0,1,1,5
2013,NL,5219,,5219,3,4,1,682,,1,2,3
2013,NL,5240,,5240,3,4,2,714,,1,1,5
2013,NL,5251,,5251,3,4,1,2076,,1,1,4
2013,NL,5292,,5292,3,6,1,5347,,1,2,5
2013,NL,5294,,5294,3,6,1,1103,,1,1,5
2013,NL,5297,,5297,2,3,1,301,0,1,1,2
2013,NL,5332,,5332,3,5,1,2016,0,1,1,5
2013,NL,5335,,5335,1,4,1,525,0,1,1,5
2013,NL,5345,,5345,2,4,1,615,,1,1,5
2013,NL,5359,,5359,2,2,1,8190,,1,1,2
2013,NL,5374,,5374,3,5,1,848,,1,1,3
2013,NL,5396,,5396,2,6,1,543,0,1,2,5
2013,NL,5444,,5444,1,4,1,846,0,2,1,2
2013,NL,5454,,5454,1,1,1,1163,,1,1,5
2013,NL,5466,,5466,3,4,1,930,0,1,1,5
2013,NL,5480,,5480,3,4,1,521,,1,1,6
2013,NL,5484,,5484,2,3,1,609,,1,2,5
2013,NL,5491,,5491,3,4,1,572,0,1,2,5
2013,NL,5500,,5500,3,5,1,783,0,1,1,3
2013,NL,5505,,5505,2,6,1,405,,1,2,6
2013,NL,5510,,5510,3,2,1,760,,2,1,6
2013,NL,5514,,5514,3,6,2,584,0,1,1,5
2013,NL,5515,,5515,2,5,1,682,,1,2,4
2013,NL,5516,,5516,2,2,1,181,,1,1,2
2013,NL,5528,,5528,2,3,1,974,,1,1,5
2013,NL,5531,,5531,3,5,1,1318,0,1,2,5
2013,NL,5543,,5543,3,6,1,691,,1,1,5
2013,NL,5572,,5572,3,6,1,620,0,1,1,4
2013,NL,5584,,5584,2,5,1,494,0,1,2,3
2013,NL,5592,,5592,3,1,1,6023,0,1,2,3
2013,NL,5608,,5608,3,4,1,206,,1,1,1
2013,NL,5652,,5652,2,5,1,893,0,1,1,1
2013,NL,5653,,5653,2,5,1,472,,2,1,6
2013,NL,5702,,5702,2,5,1,1229,0,1,1,1
2013,NL,5731,,5731,3,5,1,685,0,1,2,6
2013,NL,5739,,5739,2,5,1,808,,1,1,2
2013,NL,5742,,5742,2,3,1,766,,1,1,3
2013,NL,5748,,5748,3,2,1,1219,267,1,2,5
2013,NL,5755,,5755,2,6,1,615,0,1,1,3
2013,NL,5758,,5758,2,3,1,1655,,1,1,5
2013,NL,5761,,5761,2,3,1,417,0,1,1,4
2013,NL,5762,,5762,2,5,1,731,,1,1,4
2013,NL,5763,,5763,3,2,1,943,0,1,1,5
2013,NL,5765,,5765,2,6,1,751,,1,1,5
2013,NL,5780,,5780,3,4,1,677,0,1,1,5
2013,NL,5796,,5796,2,3,1,297,0,1,1,5
2013,NL,5838,,5838,3,3,1,255,,1,2,3
2013,NL,5850,,5850,3,3,1,725,0,1,2,1
2013,NL,5882,,5882,2,4,1,597,,1,2,5
2013,NL,5888,,5888,2,4,1,674,0,1,1,5
2013,NL,5906,,5906,3,5,1,671,,1,1,3
2013,NL,5908,,5908,3,5,2,905,,1,1,4
2013,NL,5919,,5919,2,2,1,1156,,1,1,4
2013,NL,5921,,5921,2,4,1,1964,0,1,1,5
2013,NL,5938,,5938,1,6,1,639,0,1,1,3
2013,NL,5952,,5952,2,6,1,735,,1,2,5
2013,NL,5989,,5989,3,4,1,545,275,1,1,5
2013,NL,5991,,5991,2,6,1,310,,1,1,6
2013,NL,5999,,5999,3,3,1,733,0,1,2,4
2013,NL,6030,,6030,2,2,1,464,,1,1,6
2013,NL,6033,,6033,3,5,1,306,,1,1,2
2013,NL,6041,,6041,2,1,2,2717,,2,1,6
2013,NL,6062,,6062,2,1,2,420,,2,1,5
2013,NL,6065,,6065,3,6,1,2466,,1,2,5
2013,NL,6068,,6068,2,3,1,1030,750,1,1,6
2013,NL,6099,,6099,3,5,1,1050,0,1,2,5
2013,NL,6122,,6122,2,5,1,418,,1,1,2
2013,NL,6147,,6147,2,5,1,738,,1,1,5
2013,NL,6154,,6154,2,5,1,1000,,1,1,4
2013,NL,6161,,6161,3,5,1,1194,,1,2,3
2013,NL,6165,,6165,3,4,1,1136,0,1,2,5
2013,NL,6200,,6200,2,4,1,652,,1,2,5
2013,NL,6202,,6202,2,3,1,388,,1,2,4
2013,NL,6210,,6210,3,3,1,1131,,1,1,4
2013,NL,6215,,6215,3,5,2,582,,2,1,5
2013,NL,6232,,6232,3,4,1,179,,1,1,6
2013,NL,6243,,6243,2,5,1,303,,2,1,5
2013,NL,6265,,6265,3,2,1,1669,0,1,1,5
2013,NL,6278,,6278,2,3,1,334,,1,1,3
2013,NL,6284,,6284,2,5,1,1506,0,1,2,2
2013,NL,6291,,6291,2,5,1,713,0,1,1,6
2013,NL,6302,,6302,2,6,1,1944,,1,2,2
2013,NL,6372,,6372,3,6,1,1141,,1,1,2
2013,NL,6466,,6466,2,4,1,321,,1,1,6
2013,NL,6485,,6485,2,4,1,301,0,1,2,3
2013,NL,6506,,6506,2,6,1,623,,1,2,3
2013,NL,6508,,6508,1,5,1,1431,,1,1,5
2013,NL,6515,,6515,2,6,2,1179,,1,1,4
2013,NL,6519,,6519,3,1,1,510,,1,1,4
2013,NL,6528,,6528,2,6,1,1127,0,1,1,5
2013,NL,6530,,6530,3,3,1,725,0,1,1,5
2013,NL,6541,,6541,3,6,1,418,,2,1,6
2013,NL,6555,,6555,2,3,1,532,0,1,2,5
2013,NL,6629,,6629,2,4,1,484,0,1,2,5
2013,NL,6640,,6640,3,4,1,215,0,1,1,2
2013,NL,6672,,6672,3,2,2,637,,1,2,5
2013,NL,6688,,6688,3,5,1,1797,0,2,2,5
2013,NL,6703,,6703,3,2,1,1268,701,1,2,4
2013,NL,6711,,6711,3,4,2,692,,1,1,5
2013,NL,6712,,6712,2,5,1,696,,1,1,1
2013,NL,6715,,6715,2,5,1,252,0,2,1,5
2013,NL,6719,,6719,2,3,1,593,0,1,1,4
2013,NL,6744,,6744,3,6,1,1775,,1,1,
2013,NL,6745,,6745,1,3,1,546,0,1,1,5
2013,NL,6756,,6756,2,3,1,839,,1,1,2
2013,NL,6758,,6758,2,5,1,1306,,1,2,5
2013,NL,6778,,6778,3,6,1,1020,,1,2,5
2013,NL,6806,,6806,3,2,1,477,,1,1,2
2013,NL,6814,,6814,2,6,1,837,,1,2,3
2013,NL,6845,,6845,3,3,2,710,0,1,1,5
2013,NL,6863,,6863,3,4,1,858,162,1,1,5
2013,NL,6878,,6878,3,3,1,996,,1,2,5
2013,NL,6896,,6896,2,6,1,637,,1,2,5
2013,NL,6929,,6929,3,3,1,1104,,1,2,3
2013,NL,6930,,6930,3,5,1,1514,0,1,1,6
2013,NL,6933,,6933,3,6,1,553,,1,1,2
2013,NL,6950,,6950,3,6,1,622,,1,1,4
2013,NL,6955,,6955,1,4,1,789,0,1,2,3
2013,NL,6957,,6957,2,3,1,763,,1,1,4
2013,NL,6975,,6975,3,4,1,542,,1,1,3
2013,NL,6988,,6988,2,4,1,939,,1,1,4
2013,NL,6989,,6989,3,5,1,981,,2,1,5
2013,NL,6991,,6991,2,5,1,1185,0,1,1,2
2013,NL,6997,,6997,2,4,1,1200,0,1,1,3
2013,NL,7008,,7008,2,4,1,1884,0,1,2,5
2013,NL,7034,,7034,2,6,1,507,0,1,1,2
2013,NL,7038,,7038,2,3,1,537,,1,2,2
2013,NL,7050,,7050,1,5,1,392,,1,1,2
2013,NL,7061,,7061,2,4,1,562,,1,1,5
2013,NL,7067,,7067,3,3,1,499,,1,1,3
2013,NL,7076,,7076,3,5,1,744,0,1,2,1
2013,NL,7089,,7089,2,4,1,1417,,1,1,5
2013,NL,7110,,7110,3,3,1,585,,1,1,5
2013,NL,7129,,7129,2,3,1,402,,1,2,5
2013,NL,7151,,7151,1,5,1,384,,1,2,3
2013,NL,7157,,7157,3,4,1,601,,1,1,3
2013,NL,7159,,7159,2,4,1,541,,1,1,5
2013,NL,7217,,7217,2,4,1,594,,1,1,6
2013,NL,7219,,7219,2,4,1,517,,1,1,4
2013,NL,7231,,7231,3,5,1,1030,0,1,1,5
2013,NL,7248,,7248,3,1,1,604,0,1,1,4
2013,NL,7261,,7261,3,4,1,1277,,1,1,5
2013,NL,7265,,7265,3,4,1,1840,,1,1,5
2013,NL,7294,,7294,1,5,1,707,0,1,1,4
2013,NL,7317,,7317,3,5,1,894,,1,1,6
2013,NL,7328,,7328,3,3,1,450,0,1,2,5
2013,NL,7352,,7352,2,3,1,666,,1,1,2
2013,NL,7361,,7361,3,5,1,297,,1,1,4
2013,NL,7384,,7384,1,3,1,2096,126,1,1,2
2013,NL,7421,,7421,2,5,1,1578,,1,1,3
2013,NL,7459,,7459,2,4,1,741,,1,2,5
2013,NL,7469,,7469,2,5,1,856,533,1,2,4
2013,NL,7474,,7474,2,4,1,830,0,1,1,5
2013,NL,7484,,7484,3,6,1,760,0,1,1,5
2013,NL,7486,,7486,3,3,1,1141,0,1,1,2
2013,NL,7508,,7508,3,4,1,1029,,1,1,3
